operon_no.	single/multi	strand	start_gene	last_gene	operon_left_cord	operon_right_cord	locus_tag	gene/RNA_type	name_gene	kegg_nomenclature	start_position	last_position	first_gene/in_operon	form	leaderless?	changed
120		-			820263	822418	MSMEG_0734				822418	821339		1	N	
121		+			823231	828568	MSMEG_0736				823231	824067		1	Y (1 nt leader)	
121		+			823231	828568	MSMEG_0737				824113	824889		1	N	
121		+			823231	828568	MSMEG_0738				824920	825822		1	N	
121		+			823231	828568	MSMEG_0739				825815	826459		1	N	
121		+			823231	828568	MSMEG_0740				826475	827656		1	N	
121		+			823231	828568	MSMEG_0741				827660	828568		1	N	
122		+			829538	838059	MSMEG_0743				829550	830698		1	Y	
122		+			829538	838059	MSMEG_0744				830754	831644		1	N	
122		+			829538	838059	MSMEG_0745				831647	832123		1	N	
122		+			829538	838059	MSMEG_0746				832120	834519		1	N	
122		+			829538	838059	MSMEG_0747				834538	835275		1	N	
122		+			829538	838059	MSMEG_0748				835259	836161		1	N	
122		+			829538	838059	MSMEG_0749				836174	836869		1	N	
122		+			829538	838059	MSMEG_0751				836866	838059		1	N	
123		+			838859	841211	MSMEG_0752				838859	839896		1	N	
123		+			838859	841211	MSMEG_0754				840804	841211		1	N	
124		-			839930	844063	MSMEG_0753				840730	839930		1	N	
124		-			839930	844063	MSMEG_0755				842115	841222		1	N	
124		-			839930	844063	MSMEG_0756				843478	842699		1	Y	
124		-			839930	844063	MSMEG_0758				844063	843524		1	N	
127		+			844214	846159	MSMEG_0759				844214	845509		1	N	
127		+			844214	846159	MSMEG_0760				845509	846159		1	N	
128		-			846166	851209	MSMEG_0761				846360	846166		1	N	
128		-			846166	851209	MSMEG_0762				847571	846366		1	Y	
128		-			846166	851209	MSMEG_0763				849621	847627		1	N	
128		-			846166	851209	MSMEG_0764				851209	849626		1	N	
129		+			851254	855514	MSMEG_0765				851254	851556		1	Y	
129		+			851254	855514	MSMEG_0766				851580	852980		1	N	
129		+			851254	855514	MSMEG_0767				852984	853469		1	N	
129		+			851254	855514	MSMEG_0768				853466	853876		1	Y	
129		+			851254	855514	MSMEG_0769				853886	855103		1	N	
129		+			851254	855514	MSMEG_0770				855107	855514		1	N	
130		+			859468	861567	MSMEG_0776				859468	859779		1	N	
130		+			859468	861567	MSMEG_0777				860557	861567		1	Y	
131		-			861746	864413	MSMEG_0778				862510	861746		1	N	
131		-			861746	864413	MSMEG_0779				863295	862519		1	N	
131		-			861746	864413	MSMEG_0780				864413	863307		1	N	
132		+			864599	870783	MSMEG_0781				864599	866176		1	N	
132		+			864599	870783	MSMEG_0782				866234	867556		1	N	
132		+			864599	870783	MSMEG_0783				867578	869656		1	Y	
132		+			864599	870783	MSMEG_0784				869653	870783		1	N	
133		-			872016	878008	MSMEG_0786				874298	872016		1	N	
133		-			872016	878008	MSMEG_0787				875266	874298		1	N	
133		-			872016	878008	MSMEG_0788				876675	875362		1	N	
133		-			872016	878008	MSMEG_0789				878008	877325		1	Y	
134		+			876862	882549	MSMEG_0790				876862	877341		1	N	
134		+			876862	882549	MSMEG_0791				878147	879151		1	N	
134		+			876862	882549	MSMEG_0792				879148	879348		1	N	
134		+			876862	882549	MSMEG_0793				879341	880099		1	N	
134		+			876862	882549	MSMEG_0794				880120	880869		1	N	
134		+			876862	882549	MSMEG_0795				880883	881794		1	N	
134		+			876862	882549	MSMEG_0796				881791	882549		1	N	
136		+			893674	896290	MSMEG_0808				893674	894762		1	N	
136		+			893674	896290	MSMEG_0809				894762	895265		1	N	
136		+			893674	896290	MSMEG_0811				895262	896290		1	N	
137		-			896271	899174	MSMEG_0810				897566	896271		1	Y	
137		-			896271	899174	MSMEG_0812				898832	897612		1	Y	
137		-			896271	899174	MSMEG_0813				899174	898848		1	N	
138		-			900619	902392	MSMEG_0814				900891	900619		1	N	
138		-			900619	902392	MSMEG_0816				902392	900908		1	Y	
139		+			902464	907605	MSMEG_0817				902464	903387		1	N	
139		+			902464	907605	MSMEG_0818				903499	904851		1	N	
139		+			902464	907605	MSMEG_0819				904883	906142		1	N	
139		+			902464	907605	MSMEG_0821				906142	907605		1	N	
140		-			907874	912901	MSMEG_0822				909241	907874		1	N	
140		-			907874	912901	MSMEG_0823				909842	909288		1	N	
140		-			907874	912901	MSMEG_0824				910492	909845		1	N	
140		-			907874	912901	MSMEG_0825				911318	910482		1	N	
140		-			907874	912901	MSMEG_0826				912901	911327		1	N	
141		-			916410	919617	MSMEG_0829				917192	916410		1	N	
141		-			916410	919617	MSMEG_0830				919005	918079		1	N	
141		-			916410	919617	MSMEG_0832				919617	919024		1	Y	
143		+			919745	922404	MSMEG_0833				919745	920056		1	N	
143		+			919745	922404	MSMEG_0834				920096	920572		1	N	
143		+			919745	922404	MSMEG_0835				920583	921293		1	Y	
143		+			919745	922404	MSMEG_0836				921274	922404		1	N	
144		-			926980	933713	MSMEG_0842				927264	926980		1	N	
144		-			926980	933713	MSMEG_0843				927853	927500		1	N	
144		-			926980	933713	MSMEG_0844				928140	927850		1	N	
144		-			926980	933713	MSMEG_0845				928676	928137		1	N	
144		-			926980	933713	MSMEG_0846				930268	928673		1	N	
144		-			926980	933713	MSMEG_0847				930732	930265		1	N	
144		-			926980	933713	MSMEG_0848				933713	930732		1	N	
145		-			935059	937103	MSMEG_0851				936345	935059		1	N	
145		-			935059	937103	MSMEG_0852				936822	936364		1	N	
145		-			935059	937103	MSMEG_0853				937103	936855		1	N	
146		+			937236	938851	MSMEG_0854				937236	938204		1	Y	
146		+			937236	938851	MSMEG_0856				938204	938851		1	N	
147		-			940749	946695	MSMEG_0858				942986	940749		1	N	
147		-			940749	946695	MSMEG_0860				943848	942988		1	N	
147		-			940749	946695	MSMEG_0861				944543	943845		1	Y (1 nt leader)	
147		-			940749	946695	MSMEG_0862				945775	944579		1	N	
147		-			940749	946695	MSMEG_0863				946695	945772		1	N	
148		+			946733	949609	MSMEG_0864				946733	947272		1	N	
148		+			946733	949609	MSMEG_0865				947269	948768		1	N	
148		+			946733	949609	MSMEG_0867				948794	949609		1	N	
149		-			956321	960078	MSMEG_0870				958486	956321		1	N	
149		-			956321	960078	MSMEG_0871				959457	958483		1	N	
149		-			956321	960078	MSMEG_0872				960078	959461		1	N	
150		+			960615	963723	MSMEG_0874				960615	961319		1	N	
150		+			960615	963723	MSMEG_0875				961391	962794		1	N	
150		+			960615	963723	MSMEG_0877				962791	963723		1	N	
151		+			964736	968136	MSMEG_0878				964736	965305		1	N	
151		+			964736	968136	MSMEG_0880				965533	967158		1	N	
151		+			964736	968136	MSMEG_0881				967303	968136		1	N	
153		-			968200	970351	MSMEG_0882				968583	968200		1	N	
153		-			968200	970351	MSMEG_0883				970351	968609		1	N	
154		-			970817	972810	MSMEG_0885				971320	970817		1	N	
154		-			970817	972810	MSMEG_0886				972810	971320		1	Y	
155		+			972865	978005	MSMEG_0887				972865	973422		1	Y	
155		+			972865	978005	MSMEG_0888				973419	973982		1	N	
155		+			972865	978005	MSMEG_0889				973997	975526		1	Y	
155		+			972865	978005	MSMEG_0891				976256	977107		1	N	
155		+			972865	978005	MSMEG_0892				977160	978005		1	N	
156		+			980004	984273	MSMEG_0895				980004	980747		1	N	
156		+			980004	984273	MSMEG_0896				980820	982190		1	N	
156		+			980004	984273	MSMEG_0897				982187	983464		1	N	
156		+			980004	984273	MSMEG_0898				983461	984273		1	N	
157		+			986441	988474	MSMEG_0900				986441	987964		1	N	
157		+			986441	988474	MSMEG_0901				987998	988474		1	N	
158		+			989521	991181	MSMEG_0903				989521	990915		1	Y	
158		+			989521	991181	MSMEG_0904				990912	991181		1	N	
159		-			991188	993212	MSMEG_0905				991748	991188		1	N	
159		-			991188	993212	MSMEG_0906				993212	991776		1	Y	
160		+			994104	998515	MSMEG_0909				994104	994952		1	N	
160		+			994104	998515	MSMEG_0911				995201	996487		1	N	
160		+			994104	998515	MSMEG_0912				996618	997478		1	N	
160		+			994104	998515	MSMEG_0913				997643	998515		1	N	
162		-			998555	1001133	MSMEG_0914				999427	998555		1	N	
162		-			998555	1001133	MSMEG_0915				1000424	999537		1	Y	
162		-			998555	1001133	MSMEG_0916				1001133	1000429		1	N	
163		+			1001253	1005329	MSMEG_0917				1001253	1002569		1	N	
163		+			1001253	1005329	MSMEG_0918				1002657	1003085		1	N	
163		+			1001253	1005329	MSMEG_0919				1003169	1003867		1	N	
163		+			1001253	1005329	MSMEG_0920				1003944	1004228		1	Y	
163		+			1001253	1005329	MSMEG_0921				1004242	1004646		1	N	
163		+			1001253	1005329	MSMEG_0922				1004646	1005329		1	N	
164		-			1005367	1008995	MSMEG_0923				1006302	1005367		1	Y	
164		-			1005367	1008995	MSMEG_0924				1007160	1006363		1	Y	
164		-			1005367	1008995	MSMEG_0925				1007946	1007170		1	N	
164		-			1005367	1008995	MSMEG_0926				1008442	1007951		1	N	
164		-			1005367	1008995	MSMEG_0927				1008995	1008489		1	N	
165		+			1009022	1011478	MSMEG_0928				1009022	1010113		1	Y	
165		+			1009022	1011478	MSMEG_0929				1010120	1011478		1	Y	
166		+			1012561	1026950	MSMEG_0932				1012561	1013760		1	N	
166		+			1012561	1026950	MSMEG_0933				1013771	1015075		1	Y	
166		+			1012561	1026950	MSMEG_0934				1015072	1015569		1	N	
166		+			1012561	1026950	MSMEG_0935				1015609	1016352		1	Y	
166		+			1012561	1026950	MSMEG_0936				1016604	1017758		1	N	
166		+			1012561	1026950	MSMEG_0937				1017764	1018441		1	N	
166		+			1012561	1026950	MSMEG_0939				1019379	1020338		1	N	
166		+			1012561	1026950	MSMEG_0940				1020368	1021438		1	N	
166		+			1012561	1026950	MSMEG_0941				1021461	1022306		1	N	
166		+			1012561	1026950	MSMEG_0942				1022339	1023154		1	N	
166		+			1012561	1026950	MSMEG_0943				1023180	1024040		1	Y	
166		+			1012561	1026950	MSMEG_0944				1024188	1024406		1	N	
166		+			1012561	1026950	MSMEG_0946				1024821	1025849		1	N	
166		+			1012561	1026950	MSMEG_0947				1025886	1026950		1	N	
168		-			1026981	1028493	MSMEG_0948				1027514	1026981		1	N	
168		-			1026981	1028493	MSMEG_0949				1028493	1027603		1	N	
169		+			1028600	1038283	MSMEG_0951				1028600	1028842		1	N	
169		+			1028600	1038283	MSMEG_0952				1029002	1030357		1	N	
169		+			1028600	1038283	MSMEG_0953				1030361	1031317		1	N	
169		+			1028600	1038283	MSMEG_0954				1031413	1033245		1	N	
169		+			1028600	1038283	MSMEG_0956				1033330	1034310		1	N	
169		+			1028600	1038283	MSMEG_0957				1034307	1034738		1	N	
169		+			1028600	1038283	MSMEG_0959				1035189	1035683		1	N	
169		+			1028600	1038283	MSMEG_0962				1036854	1037447		1	N	
169		+			1028600	1038283	MSMEG_0963				1037522	1037764		1	N	
169		+			1028600	1038283	MSMEG_0964				1037801	1038283		1	Y	
171		+			1040556	1051105	MSMEG_0968				1040556	1042010		1	N	
171		+			1040556	1051105	MSMEG_0969				1042046	1043395		1	Y	
171		+			1040556	1051105	MSMEG_0970				1043446	1044054		1	N	
171		+			1040556	1051105	MSMEG_0971				1044054	1044707		1	N	
171		+			1040556	1051105	MSMEG_0972				1044704	1045489		1	N	
171		+			1040556	1051105	MSMEG_0973				1045489	1047138		1	N	
171		+			1040556	1051105	MSMEG_0974				1047135	1048130		1	N	
171		+			1040556	1051105	MSMEG_0975				1048209	1049537		1	N	
171		+			1040556	1051105	MSMEG_0977				1049796	1050068		1	N	
171		+			1040556	1051105	MSMEG_0978				1050065	1051105		1	N	
173		+			1053805	1056935	MSMEG_0982				1053805	1054854		1	Y	
173		+			1053805	1056935	MSMEG_0984				1054857	1056935		1	N	
174		-			1056913	1059033	MSMEG_0983				1057566	1056913		1	N	
174		-			1056913	1059033	MSMEG_0985				1059033	1057684		1	N	
175		+			1061533	1064533	MSMEG_0990				1061533	1062312		1	N	
175		+			1061533	1064533	MSMEG_0991				1062309	1063349		1	N	
175		+			1061533	1064533	MSMEG_0992				1063406	1064533		1	N	
176		-			1064543	1066230	MSMEG_0993				1065556	1064543		1	N	
176		-			1064543	1066230	MSMEG_0994				1066230	1065553		1	N	
177		+			1066335	1069922	MSMEG_0995				1066335	1066994		1	N	
177		+			1066335	1069922	MSMEG_0996				1066994	1067647		1	N	
177		+			1066335	1069922	MSMEG_0997				1067651	1068280		1	N	
177		+			1066335	1069922	MSMEG_0998				1068322	1069431		1	N	
177		+			1066335	1069922	MSMEG_1000				1069356	1069922		1	N	
178		+			1074818	1078190	MSMEG_1005				1074818	1075633		1	N	
178		+			1074818	1078190	MSMEG_1006				1075656	1076717		1	N	
178		+			1074818	1078190	MSMEG_1008				1077699	1078190		1	N	
179		-			1076746	1079770	MSMEG_1007				1077507	1076746		1	N	
179		-			1076746	1079770	MSMEG_1009				1079770	1078286		1	N	
180		+			1079902	1081448	MSMEG_1010				1079902	1080561		1	Y	
180		+			1079902	1081448	MSMEG_1011				1080585	1081448		1	N	
181		-			1083088	1085972	MSMEG_1013				1084272	1083088		1	N	
181		-			1083088	1085972	MSMEG_1014				1085353	1084283		1	N	
181		-			1083088	1085972	MSMEG_1015				1085972	1085358		1	N	
182		+			1086080	1089971	MSMEG_1016				1086080	1086643		1	N	
182		+			1086080	1089971	MSMEG_1017				1087117	1087356		1	N	
182		+			1086080	1089971	MSMEG_1019				1087851	1089971		1	N	
183		+			1097374	1099726	MSMEG_1029				1097374	1098111		1	Y	
183		+			1097374	1099726	MSMEG_1030				1098227	1099726		1	N	
184		-			1106170	1108765	MSMEG_1037				1107219	1106170		1	N	
184		-			1106170	1108765	MSMEG_1038				1107682	1107407		1	Y	
184		-			1106170	1108765	MSMEG_1039				1108765	1107692		1	Y	
185		+			1114057	1120034	MSMEG_1045				1114057	1114752		1	N	
185		+			1114057	1120034	MSMEG_1046				1114707	1115555		1	Y	
185		+			1114057	1120034	MSMEG_1047				1115548	1116369		1	N	
185		+			1114057	1120034	MSMEG_1048				1116366	1117073		1	N	
185		+			1114057	1120034	MSMEG_1049				1117108	1118088		1	Y	
185		+			1114057	1120034	MSMEG_1050				1118097	1119260		1	N	
185		+			1114057	1120034	MSMEG_1051				1119333	1120034		1	N	
186		-			1120066	1123011	MSMEG_1052				1121610	1120066		1	N	
186		-			1120066	1123011	MSMEG_1053				1123011	1121728		1	N	
187		-			1128363	1130476	MSMEG_1061				1128977	1128363		1	Y	
187		-			1128363	1130476	MSMEG_1062				1130057	1129017		1	N	
187		-			1128363	1130476	MSMEG_1063				1130476	1130153		1	N	
188		+			1130758	1132621	MSMEG_1064				1130758	1132014		1	N	
188		+			1130758	1132621	MSMEG_1065				1132030	1132308		1	N	
188		+			1130758	1132621	MSMEG_1066				1132310	1132621		1	N	
189		+			1134639	1139403	MSMEG_1069				1134639	1136105		1	N	
189		+			1134639	1139403	MSMEG_1070				1136102	1136797		1	N	
189		+			1134639	1139403	MSMEG_1071				1136794	1137555		1	N	
189		+			1134639	1139403	MSMEG_1072				1137579	1138550		1	N	
189		+			1134639	1139403	MSMEG_1074				1138540	1139403		1	Y (1 nt leader)	
190		-			1139384	1142866	MSMEG_1073				1140298	1139384		1	Y	
190		-			1139384	1142866	MSMEG_1075				1141330	1140401		1	Y	
190		-			1139384	1142866	MSMEG_1077				1142155	1141706		1	N	
190		-			1139384	1142866	MSMEG_1078				1142857	1142177		1	Y	
192		+			1143028	1145873	MSMEG_1079				1143028	1143432		1	N	
192		+			1143028	1145873	MSMEG_1080				1143429	1145873		1	N	
193		+			1147718	1160871	MSMEG_1084				1147718	1149322		1	N	
193		+			1147718	1160871	MSMEG_1085				1149333	1150292		1	N	
193		+			1147718	1160871	MSMEG_1086				1150289	1151224		1	N	
193		+			1147718	1160871	MSMEG_1088				1152901	1154301		1	N	
193		+			1147718	1160871	MSMEG_1090				1154545	1155951		1	N	
193		+			1147718	1160871	MSMEG_1091				1155953	1156411		1	N	
193		+			1147718	1160871	MSMEG_1092				1156408	1157070		1	N	
193		+			1147718	1160871	MSMEG_1093				1157081	1157737		1	N	
193		+			1147718	1160871	MSMEG_1094				1157739	1159445		1	N	
193		+			1147718	1160871	MSMEG_1095				1159442	1160059		1	N	
193		+			1147718	1160871	MSMEG_1096				1160056	1160871		1	N	
194		-			1161655	1164150	MSMEG_1098				1163274	1161655		1	Y	
194		-			1161655	1164150	MSMEG_1100				1164150	1163698		1	N	
195		+			1165456	1176490	MSMEG_1102				1165456	1167066		1	N	
195		+			1165456	1176490	MSMEG_1103				1167087	1168052		1	Y	
195		+			1165456	1176490	MSMEG_1106				1169847	1170854		1	N	
195		+			1165456	1176490	MSMEG_1107				1170870	1171601		1	N	
195		+			1165456	1176490	MSMEG_1108				1171639	1172457		1	Y	
195		+			1165456	1176490	MSMEG_1109				1172460	1174100		1	Y	
195		+			1165456	1176490	MSMEG_1110				1174103	1174594		1	N	
195		+			1165456	1176490	MSMEG_1113				1175363	1176490		1	N	
196		-			1178579	1181715	MSMEG_1114				1179403	1178579		1	N	
196		-			1178579	1181715	MSMEG_1116				1181715	1180363		1	N	
197		+			1181811	1184869	MSMEG_1117				1181811	1182530		1	N	
197		+			1181811	1184869	MSMEG_1118				1182618	1184153		1	N	
197		+			1181811	1184869	MSMEG_1119				1184153	1184869		1	N	
198		+			1187553	1188550	MSMEG_1124				1187553	1187897		1	Y	
198		+			1187553	1188550	MSMEG_1125				1187897	1188550		1	N	
199		+			1194836	1196799	MSMEG_1133				1194836	1195825		1	N	
199		+			1194836	1196799	MSMEG_1134				1195912	1196799		1	N	
200		-			1198367	1200961	MSMEG_1137				1199806	1198367		1	N	
200		-			1198367	1200961	MSMEG_1138				1200961	1199825		1	N	
201		+			1203291	1226862	MSMEG_1141				1203291	1204160		1	N	
201		+			1203291	1226862	MSMEG_1142				1204162	1205019		1	N	
201		+			1203291	1226862	MSMEG_1143				1205021	1206625		1	N	
201		+			1203291	1226862	MSMEG_1144				1206622	1207677		1	N	
201		+			1203291	1226862	MSMEG_1145				1207670	1208710		1	N	
201		+			1203291	1226862	MSMEG_1146				1208707	1209828		1	N	
201		+			1203291	1226862	MSMEG_1147				1209825	1211105		1	N	
201		+			1203291	1226862	MSMEG_1148				1211102	1212358		1	N	
201		+			1203291	1226862	MSMEG_1149				1212385	1213071		1	N	
201		+			1203291	1226862	MSMEG_1150				1213041	1213862		1	N	
201		+			1203291	1226862	MSMEG_1151				1214090	1214695		1	N	
201		+			1203291	1226862	MSMEG_1152				1214846	1216132		1	N	
201		+			1203291	1226862	MSMEG_1153				1216141	1217541		1	N	
201		+			1203291	1226862	MSMEG_1154				1217538	1218719		1	N	
201		+			1203291	1226862	MSMEG_1155				1218716	1219522		1	N	
201		+			1203291	1226862	MSMEG_1156				1219519	1220406		1	N	
201		+			1203291	1226862	MSMEG_1157				1220407	1221180		1	N	
201		+			1203291	1226862	MSMEG_1158				1221223	1222650		1	N	
201		+			1203291	1226862	MSMEG_1159				1222785	1223855		1	N	
201		+			1203291	1226862	MSMEG_1160				1223852	1224655		1	N	
201		+			1203291	1226862	MSMEG_1161				1224687	1225493		1	N	
201		+			1203291	1226862	MSMEG_1162				1225516	1226862		1	N	
202		-			1232517	1234911	MSMEG_1171				1232927	1232517		1	N	
202		-			1232517	1234911	MSMEG_1172				1234000	1232924		1	N	
202		-			1232517	1234911	MSMEG_1173				1234368	1233997		1	Y	
202		-			1232517	1234911	MSMEG_1174				1234911	1234447		1	N	
203		+			1238701	1246605	MSMEG_1178				1238701	1239618		1	N	
203		+			1238701	1246605	MSMEG_1179				1239680	1241338		1	N	
203		+			1238701	1246605	MSMEG_1180				1241335	1242549		1	N	
203		+			1238701	1246605	MSMEG_1181				1242546	1243877		1	N	
203		+			1238701	1246605	MSMEG_1182				1243874	1245064		1	N	
203		+			1238701	1246605	MSMEG_1183				1245061	1246605		1	N	
204		-			1273412	1275219	MSMEG_1203				1274296	1273412		1	N	
204		-			1273412	1275219	MSMEG_1205				1275219	1274296		1	N	
205		+			1276157	1283942	MSMEG_1207				1276157	1277335		1	N	
205		+			1276157	1283942	MSMEG_1208				1277332	1278369		1	N	
205		+			1276157	1283942	MSMEG_1209				1278387	1279841		1	N	
205		+			1276157	1283942	MSMEG_1211				1280838	1281929		1	N	
205		+			1276157	1283942	MSMEG_1213				1282629	1283942		1	N	
207		-			1285707	1290333	MSMEG_1216				1287002	1285707		1	N	
207		-			1285707	1290333	MSMEG_1217				1287748	1287035		1	N	
