Gene	Start	Stop	Strand	Leaderless?
MSMEG_0727	814006	813749	-	N
MSMEG_0728	814680	814372	-	N
MSMEG_0729	815572	814904	-	N
MSMEG_0730	816844	815642	-	N
MSMEG_0731	817474	816851	-	Y
MSMEG_0732	817638	820184	+	N
MSMEG_0733	821342	820263	-	N
MSMEG_0734	822418	821339	-	N
MSMEG_0735	822502	823164	+	Y (1 nt leader)
MSMEG_0736	823231	824067	+	Y (1 nt leader)
MSMEG_0737	824113	824889	+	N
MSMEG_0738	824920	825822	+	N
MSMEG_0739	825815	826459	+	N
MSMEG_0740	826475	827656	+	N
MSMEG_0741	827660	828568	+	N
MSMEG_0742	829526	828573	-	Y
MSMEG_0743	829550	830698	+	Y
MSMEG_0744	830754	831644	+	N
MSMEG_0745	831647	832123	+	N
MSMEG_0746	832120	834519	+	N
MSMEG_0747	834538	835275	+	N
MSMEG_0748	835259	836161	+	N
MSMEG_0749	836174	836869	+	N
MSMEG_0751	836866	838059	+	N
MSMEG_0750	838778	838056	-	Y
MSMEG_0752	838859	839896	+	N
MSMEG_0753	840730	839930	-	N
MSMEG_0754	840804	841211	+	N
MSMEG_0755	842115	841222	-	N
MSMEG_0757	842208	842702	+	N
MSMEG_0756	843478	842699	-	Y
MSMEG_0758	844063	843524	-	N
MSMEG_0759	844214	845509	+	N
MSMEG_0760	845509	846159	+	N
MSMEG_0761	846360	846166	-	N
MSMEG_0762	847571	846366	-	Y
MSMEG_0763	849621	847627	-	N
MSMEG_0764	851209	849626	-	N
MSMEG_0765	851254	851556	+	Y
MSMEG_0766	851580	852980	+	N
MSMEG_0767	852984	853469	+	N
MSMEG_0768	853466	853876	+	Y
MSMEG_0769	853886	855103	+	N
MSMEG_0770	855107	855514	+	N
MSMEG_0771	856444	855584	-	N
MSMEG_0772	857672	856524	-	N
MSMEG_0773	857779	858309	+	N
MSMEG_0774	858306	859402	+	N
MSMEG_0776	859468	859779	+	N
MSMEG_0775	860522	859776	-	Y
MSMEG_0777	860557	861567	+	Y
MSMEG_0778	862510	861746	-	N
MSMEG_0779	863295	862519	-	N
MSMEG_0780	864413	863307	-	N
MSMEG_0781	864599	866176	+	N
MSMEG_0782	866234	867556	+	N
MSMEG_0783	867578	869656	+	Y
MSMEG_0784	869653	870783	+	N
MSMEG_0785	871771	870902	-	N
MSMEG_0786	874298	872016	-	N
MSMEG_0787	875266	874298	-	N
MSMEG_0788	876675	875362	-	N
MSMEG_0790	876862	877341	+	N
MSMEG_0789	878008	877325	-	Y
MSMEG_0791	878147	879151	+	N
MSMEG_0792	879148	879348	+	N
MSMEG_0793	879341	880099	+	N
MSMEG_0794	880120	880869	+	N
MSMEG_0795	880883	881794	+	N
MSMEG_0796	881791	882549	+	N
MSMEG_0797	882618	884989	+	N
MSMEG_0798	885068	885736	+	N
MSMEG_0799	885893	886069	+	N
MSMEG_0800	886332	886511	+	N
MSMEG_0801	886821	887522	+	N
MSMEG_0803	888571	889056	+	N
MSMEG_0802	888852	887530	-	N
MSMEG_0804	889623	889186	-	N
MSMEG_0805	889631	890662	+	N
MSMEG_0806	890643	892154	+	N
MSMEG_0807	892151	893602	+	N
MSMEG_0808	893674	894762	+	N
MSMEG_0809	894762	895265	+	N
MSMEG_0811	895262	896290	+	N
MSMEG_0810	897566	896271	-	Y
MSMEG_0812	898832	897612	-	Y
MSMEG_0813	899174	898848	-	N
MSMEG_0815	899387	900652	+	Y
MSMEG_0814	900891	900619	-	N
MSMEG_0816	902392	900908	-	Y
MSMEG_0817	902464	903387	+	N
MSMEG_0818	903499	904851	+	N
MSMEG_0819	904883	906142	+	N
MSMEG_0821	906142	907605	+	N
MSMEG_0820	907868	907599	-	N
MSMEG_0822	909241	907874	-	N
MSMEG_0823	909842	909288	-	N
MSMEG_0824	910492	909845	-	N
MSMEG_0825	911318	910482	-	N
MSMEG_0826	912901	911327	-	N
MSMEG_0827	913283	915019	+	N
MSMEG_0828	916205	915135	-	N
MSMEG_0829	917192	916410	-	N
MSMEG_0831	917379	918095	+	N
MSMEG_0830	919005	918079	-	N
MSMEG_0832	919617	919024	-	Y
MSMEG_0833	919745	920056	+	N
MSMEG_0834	920096	920572	+	N
MSMEG_0835	920583	921293	+	Y
MSMEG_0836	921274	922404	+	N
MSMEG_0837	922415	922870	+	N
MSMEG_0838	923928	922879	-	Y
MSMEG_0839	924025	924651	+	N
MSMEG_0840	925509	924856	-	N
MSMEG_0841	926796	925620	-	N
MSMEG_0842	927264	926980	-	N
MSMEG_0843	927853	927500	-	N
MSMEG_0844	928140	927850	-	N
MSMEG_0845	928676	928137	-	N
MSMEG_0846	930268	928673	-	N
MSMEG_0847	930732	930265	-	N
MSMEG_0848	933713	930732	-	N
MSMEG_0849	933768	934085	+	N
MSMEG_0850	934162	935004	+	N
MSMEG_0851	936345	935059	-	N
MSMEG_0852	936822	936364	-	N
MSMEG_0853	937103	936855	-	N
MSMEG_0854	937236	938204	+	Y
MSMEG_0856	938204	938851	+	N
MSMEG_0855	939270	938818	-	N
MSMEG_0857	939645	939331	-	N
MSMEG_0859	939739	940752	+	N
MSMEG_0858	942986	940749	-	N
MSMEG_0860	943848	942988	-	N
MSMEG_0861	944543	943845	-	Y (1 nt leader)
MSMEG_0862	945775	944579	-	N
MSMEG_0863	946695	945772	-	N
MSMEG_0864	946733	947272	+	N
MSMEG_0865	947269	948768	+	N
MSMEG_0867	948794	949609	+	N
MSMEG_0866	951312	949606	-	N
MSMEG_0868	955409	951585	-	N
MSMEG_0869	955503	955901	+	N
MSMEG_0870	958486	956321	-	N
MSMEG_0871	959457	958483	-	N
MSMEG_0872	960078	959461	-	N
MSMEG_0873	960379	960209	-	N
MSMEG_0874	960615	961319	+	N
MSMEG_0875	961391	962794	+	N
MSMEG_0877	962791	963723	+	N
MSMEG_0876	964637	963720	-	N
MSMEG_0878	964736	965305	+	N
MSMEG_0879	965526	965380	-	N
MSMEG_0880	965533	967158	+	N
MSMEG_0881	967303	968136	+	N
MSMEG_0882	968583	968200	-	N
MSMEG_0883	970351	968609	-	N
MSMEG_0884	970433	970813	+	Y
MSMEG_0885	971320	970817	-	N
MSMEG_0886	972810	971320	-	Y
MSMEG_0887	972865	973422	+	Y
MSMEG_0888	973419	973982	+	N
MSMEG_0889	973997	975526	+	Y
MSMEG_0890	975595	976194	+	Y
MSMEG_0891	976256	977107	+	N
MSMEG_0892	977160	978005	+	N
MSMEG_0893	978347	978024	-	N
MSMEG_0894	978540	979904	+	N
MSMEG_0895	980004	980747	+	N
MSMEG_0896	980820	982190	+	N
MSMEG_0897	982187	983464	+	N
MSMEG_0898	983461	984273	+	N
MSMEG_0899	986370	984361	-	Y
MSMEG_0900	986441	987964	+	N
MSMEG_0901	987998	988474	+	N
MSMEG_0902	989344	988475	-	N
MSMEG_0903	989521	990915	+	Y
MSMEG_0904	990912	991181	+	N
MSMEG_0905	991748	991188	-	N
MSMEG_0906	993212	991776	-	Y
MSMEG_0907	993284	993628	+	N
MSMEG_0908	993604	994002	+	N
MSMEG_0909	994104	994952	+	N
MSMEG_0910	995167	995033	-	N
MSMEG_0911	995201	996487	+	N
MSMEG_0912	996618	997478	+	N
MSMEG_0913	997643	998515	+	N
MSMEG_0914	999427	998555	-	N
MSMEG_0915	1000424	999537	-	Y
MSMEG_0916	1001133	1000429	-	N
MSMEG_0917	1001253	1002569	+	N
MSMEG_0918	1002657	1003085	+	N
MSMEG_0919	1003169	1003867	+	N
MSMEG_0920	1003944	1004228	+	Y
MSMEG_0921	1004242	1004646	+	N
MSMEG_0922	1004646	1005329	+	N
MSMEG_0923	1006302	1005367	-	Y
MSMEG_0924	1007160	1006363	-	Y
MSMEG_0925	1007946	1007170	-	N
MSMEG_0926	1008442	1007951	-	N
MSMEG_0927	1008995	1008489	-	N
MSMEG_0928	1009022	1010113	+	Y
MSMEG_0929	1010120	1011478	+	Y
MSMEG_0930	1012237	1011488	-	Y
MSMEG_0931	1012557	1012270	-	N
MSMEG_0932	1012561	1013760	+	N
MSMEG_0933	1013771	1015075	+	Y
MSMEG_0934	1015072	1015569	+	N
MSMEG_0935	1015609	1016352	+	Y
MSMEG_0936	1016604	1017758	+	N
MSMEG_0937	1017764	1018441	+	N
MSMEG_0938	1019265	1018465	-	Y
MSMEG_0939	1019379	1020338	+	N
MSMEG_0940	1020368	1021438	+	N
MSMEG_0941	1021461	1022306	+	N
MSMEG_0942	1022339	1023154	+	N
MSMEG_0943	1023180	1024040	+	Y
MSMEG_0944	1024188	1024406	+	N
MSMEG_0945	1024591	1024692	+	N
MSMEG_0946	1024821	1025849	+	N
MSMEG_0947	1025886	1026950	+	N
MSMEG_0948	1027514	1026981	-	N
MSMEG_0949	1028493	1027603	-	N
MSMEG_0951	1028600	1028842	+	N
MSMEG_0950	1028839	1028516	-	N
MSMEG_0952	1029002	1030357	+	N
MSMEG_0953	1030361	1031317	+	N
MSMEG_0954	1031413	1033245	+	N
MSMEG_0956	1033330	1034310	+	N
MSMEG_0957	1034307	1034738	+	N
MSMEG_0958	1034759	1035154	+	N
MSMEG_0955	1034771	1034274	-	N
MSMEG_0959	1035189	1035683	+	N
MSMEG_0960	1035680	1035910	+	N
MSMEG_0961	1035963	1036867	+	N
MSMEG_0962	1036854	1037447	+	N
MSMEG_0963	1037522	1037764	+	N
MSMEG_0964	1037801	1038283	+	Y
MSMEG_0965	1038908	1039543	+	N
MSMEG_0966	1040067	1039684	-	N
MSMEG_0967	1040470	1040090	-	N
MSMEG_0968	1040556	1042010	+	N
MSMEG_0969	1042046	1043395	+	Y
MSMEG_0970	1043446	1044054	+	N
MSMEG_0971	1044054	1044707	+	N
MSMEG_0972	1044704	1045489	+	N
MSMEG_0973	1045489	1047138	+	N
MSMEG_0974	1047135	1048130	+	N
MSMEG_0975	1048209	1049537	+	N
MSMEG_0976	1049719	1049555	-	N
MSMEG_0977	1049796	1050068	+	N
MSMEG_0978	1050065	1051105	+	N
MSMEG_0979	1051203	1051451	+	N
MSMEG_0980	1053159	1051528	-	N
MSMEG_0981	1053329	1053688	+	N
MSMEG_0982	1053805	1054854	+	Y
MSMEG_0984	1054857	1056935	+	N
MSMEG_0983	1057566	1056913	-	N
MSMEG_0985	1059033	1057684	-	N
MSMEG_0986	1059849	1059121	-	N
MSMEG_0987	1059955	1060326	+	N
MSMEG_0988	1061200	1060331	-	Y
MSMEG_0989	1061291	1061536	+	N
MSMEG_0990	1061533	1062312	+	N
MSMEG_0991	1062309	1063349	+	N
MSMEG_0992	1063406	1064533	+	N
MSMEG_0993	1065556	1064543	-	N
MSMEG_0994	1066230	1065553	-	N
MSMEG_0995	1066335	1066994	+	N
MSMEG_0996	1066994	1067647	+	N
MSMEG_0997	1067651	1068280	+	N
MSMEG_0998	1068322	1069431	+	N
MSMEG_1000	1069356	1069922	+	N
MSMEG_0999	1071212	1069848	-	N
MSMEG_1001	1071288	1072121	+	Y
MSMEG_1002	1072393	1073094	+	N
MSMEG_1003	1074424	1073102	-	N
MSMEG_1005	1074818	1075633	+	N
MSMEG_1004	1074904	1074482	-	N
MSMEG_1006	1075656	1076717	+	N
MSMEG_1007	1077507	1076746	-	N
MSMEG_1008	1077699	1078190	+	N
MSMEG_1009	1079770	1078286	-	N
MSMEG_1010	1079902	1080561	+	Y
MSMEG_1011	1080585	1081448	+	N
MSMEG_1012	1082986	1081451	-	N
MSMEG_1013	1084272	1083088	-	N
MSMEG_1014	1085353	1084283	-	N
MSMEG_1015	1085972	1085358	-	N
MSMEG_1016	1086080	1086643	+	N
MSMEG_1017	1087117	1087356	+	N
MSMEG_1018	1087392	1087836	+	N
MSMEG_1019	1087851	1089971	+	N
MSMEG_1020	1090161	1091274	+	N
MSMEG_1021	1091694	1091275	-	N
MSMEG_1023	1091966	1093375	+	N
MSMEG_1022	1092091	1091864	-	N
MSMEG_1024	1093372	1093515	+	N
MSMEG_1026	1093566	1094417	+	N
MSMEG_1025	1094964	1094389	-	N
MSMEG_1027	1095088	1095966	+	N
MSMEG_1028	1097223	1096036	-	N
MSMEG_1029	1097374	1098111	+	Y
MSMEG_1030	1098227	1099726	+	N
MSMEG_1031	1099821	1100336	+	N
MSMEG_1032	1100390	1100539	+	N
MSMEG_1033	1100553	1101527	+	N
MSMEG_1034	1101597	1102979	+	Y (1 nt leader)
MSMEG_1035	1102979	1104559	+	N
MSMEG_1036	1106046	1104605	-	N
MSMEG_1037	1107219	1106170	-	N
MSMEG_1038	1107682	1107407	-	Y
MSMEG_1039	1108765	1107692	-	Y
MSMEG_1040	1108975	1110701	+	N
MSMEG_1041	1110747	1111988	+	N
MSMEG_1042	1112116	1112409	+	Y
MSMEG_1043	1113850	1112411	-	N
MSMEG_1044	1113914	1114060	+	N
MSMEG_1045	1114057	1114752	+	N
MSMEG_1046	1114707	1115555	+	Y
MSMEG_1047	1115548	1116369	+	N
MSMEG_1048	1116366	1117073	+	N
MSMEG_1049	1117108	1118088	+	Y
MSMEG_1050	1118097	1119260	+	N
MSMEG_1051	1119333	1120034	+	N
MSMEG_1052	1121610	1120066	-	N
MSMEG_1054	1121617	1121739	+	N
MSMEG_1053	1123011	1121728	-	N
MSMEG_1055	1123108	1123851	+	N
MSMEG_1057	1124625	1125650	+	N
MSMEG_1056	1124689	1123863	-	N
MSMEG_1058	1125683	1126309	+	N
MSMEG_1059	1127639	1126317	-	N
MSMEG_1060	1128130	1127726	-	N
MSMEG_1061	1128977	1128363	-	Y
MSMEG_1062	1130057	1129017	-	N
MSMEG_1063	1130476	1130153	-	N
MSMEG_1064	1130758	1132014	+	N
MSMEG_1065	1132030	1132308	+	N
MSMEG_1066	1132310	1132621	+	N
MSMEG_1067	1133010	1132639	-	Y
MSMEG_1068	1134474	1133059	-	Y
MSMEG_1069	1134639	1136105	+	N
MSMEG_1070	1136102	1136797	+	N
MSMEG_1071	1136794	1137555	+	N
MSMEG_1072	1137579	1138550	+	N
MSMEG_1074	1138540	1139403	+	Y (1 nt leader)
MSMEG_1073	1140298	1139384	-	Y
MSMEG_1075	1141330	1140401	-	Y
MSMEG_1076	1141429	1141704	+	N
MSMEG_1077	1142155	1141706	-	N
MSMEG_1078	1142857	1142177	-	Y
MSMEG_1079	1143028	1143432	+	N
MSMEG_1080	1143429	1145873	+	N
MSMEG_1081	1145899	1146657	+	N
MSMEG_1082	1146756	1147487	+	N
MSMEG_1083	1147696	1147565	-	N
MSMEG_1084	1147718	1149322	+	N
MSMEG_1085	1149333	1150292	+	N
MSMEG_1086	1150289	1151224	+	N
MSMEG_1087	1151224	1152904	+	N
MSMEG_1088	1152901	1154301	+	N
MSMEG_1089	1154316	1154507	+	N
MSMEG_1090	1154545	1155951	+	N
MSMEG_1091	1155953	1156411	+	N
MSMEG_1092	1156408	1157070	+	N
MSMEG_1093	1157081	1157737	+	N
MSMEG_1094	1157739	1159445	+	N
MSMEG_1095	1159442	1160059	+	N
MSMEG_1096	1160056	1160871	+	N
MSMEG_1097	1160901	1161584	+	N
MSMEG_1098	1163274	1161655	-	Y
MSMEG_1099	1163758	1163456	-	N
MSMEG_1100	1164150	1163698	-	N
MSMEG_1101	1164280	1165446	+	N
MSMEG_1102	1165456	1167066	+	N
MSMEG_1103	1167087	1168052	+	Y
MSMEG_1104	1168409	1168600	+	N
MSMEG_1105	1168665	1169811	+	N
MSMEG_1106	1169847	1170854	+	N
MSMEG_1107	1170870	1171601	+	N
MSMEG_1108	1171639	1172457	+	Y
MSMEG_1109	1172460	1174100	+	Y
MSMEG_1110	1174103	1174594	+	N
MSMEG_1111	1175296	1174598	-	N
MSMEG_1113	1175363	1176490	+	N
MSMEG_1112	1178451	1176487	-	N
MSMEG_1114	1179403	1178579	-	N
MSMEG_1115	1179533	1180222	+	Y
MSMEG_1116	1181715	1180363	-	N
MSMEG_1117	1181811	1182530	+	N
MSMEG_1118	1182618	1184153	+	N
MSMEG_1119	1184153	1184869	+	N
MSMEG_1120	1184860	1185837	+	N
MSMEG_1121	1185840	1186217	+	N
MSMEG_1122	1186426	1186298	-	N
MSMEG_1123	1186442	1187440	+	Y
MSMEG_1124	1187553	1187897	+	Y
MSMEG_1125	1187897	1188550	+	N
MSMEG_1126	1188580	1188864	+	N
MSMEG_1127	1188880	1189476	+	N
MSMEG_1128	1189771	1189652	-	N
MSMEG_1129	1189972	1191243	+	N
MSMEG_1130	1191772	1192899	+	N
MSMEG_1131	1192990	1193475	+	Y
MSMEG_1132	1194796	1193567	-	Y
MSMEG_1133	1194836	1195825	+	N
MSMEG_1134	1195912	1196799	+	N
MSMEG_1135	1197495	1197794	+	N
MSMEG_1136	1197841	1198365	+	Y
MSMEG_1137	1199806	1198367	-	N
MSMEG_1138	1200961	1199825	-	N
MSMEG_1139	1201113	1201682	+	N
MSMEG_1140	1202724	1201699	-	Y
MSMEG_1141	1203291	1204160	+	N
MSMEG_1142	1204162	1205019	+	N
MSMEG_1143	1205021	1206625	+	N
MSMEG_1144	1206622	1207677	+	N
MSMEG_1145	1207670	1208710	+	N
MSMEG_1146	1208707	1209828	+	N
MSMEG_1147	1209825	1211105	+	N
MSMEG_1148	1211102	1212358	+	N
MSMEG_1149	1212385	1213071	+	N
MSMEG_1150	1213041	1213862	+	N
MSMEG_1151	1214090	1214695	+	N
MSMEG_1152	1214846	1216132	+	N
MSMEG_1153	1216141	1217541	+	N
MSMEG_1154	1217538	1218719	+	N
MSMEG_1155	1218716	1219522	+	N
MSMEG_1156	1219519	1220406	+	N
MSMEG_1157	1220407	1221180	+	N
MSMEG_1158	1221223	1222650	+	N
MSMEG_1159	1222785	1223855	+	N
MSMEG_1160	1223852	1224655	+	N
MSMEG_1161	1224687	1225493	+	N
MSMEG_1162	1225516	1226862	+	N
MSMEG_1163	1226859	1226981	+	N
MSMEG_1164	1226978	1227760	+	N
MSMEG_1165	1228283	1227792	-	N
MSMEG_1166	1228393	1228478	+	N
MSMEG_1167	1229989	1228550	-	N
MSMEG_1168	1230134	1230784	+	N
MSMEG_1169	1230896	1232140	+	N
MSMEG_1170	1232200	1232415	+	N
MSMEG_1171	1232927	1232517	-	N
MSMEG_1172	1234000	1232924	-	N
MSMEG_1173	1234368	1233997	-	Y
MSMEG_1174	1234911	1234447	-	N
MSMEG_1175	1235012	1235371	+	Y
MSMEG_1176	1235405	1236928	+	N
MSMEG_1177	1238374	1236938	-	N
MSMEG_1178	1238701	1239618	+	N
MSMEG_1179	1239680	1241338	+	N
MSMEG_1180	1241335	1242549	+	N
MSMEG_1181	1242546	1243877	+	N
MSMEG_1182	1243874	1245064	+	N
MSMEG_1183	1245061	1246605	+	N
MSMEG_1184	1246704	1247582	+	N
MSMEG_1185	1248647	1247625	-	N
MSMEG_1186	1248910	1250229	+	N
MSMEG_1187	1250238	1251833	+	N
MSMEG_1188	1253759	1251852	-	N
MSMEG_1189	1253948	1255630	+	N
MSMEG_1190	1255770	1257644	+	N
MSMEG_1191	1257921	1257700	-	N
MSMEG_1192	1259165	1257963	-	N
MSMEG_1193	1259580	1261274	+	N
MSMEG_1194	1261740	1261318	-	N
MSMEG_1195	1261917	1263128	+	N
MSMEG_1196	1265188	1263197	-	N
MSMEG_1197	1265509	1265252	-	N
MSMEG_1198	1265675	1266436	+	N
MSMEG_1199	1268882	1266507	-	N
MSMEG_1200	1269105	1270931	+	N
MSMEG_1201	1271619	1270939	-	N
MSMEG_1202	1271693	1271971	+	N
MSMEG_1204	1272165	1273415	+	N
MSMEG_1203	1274296	1273412	-	N
MSMEG_1205	1275219	1274296	-	N
MSMEG_1206	1275573	1275439	-	N
MSMEG_1207	1276157	1277335	+	N
MSMEG_1208	1277332	1278369	+	N
MSMEG_1209	1278387	1279841	+	N
MSMEG_1210	1280711	1279842	-	Y
MSMEG_1211	1280838	1281929	+	N
MSMEG_1212	1282273	1282482	+	N
MSMEG_1213	1282629	1283942	+	N
MSMEG_1214	1283977	1284996	+	N
MSMEG_1215	1285067	1285705	+	N
MSMEG_1216	1287002	1285707	-	N
MSMEG_1217	1287748	1287035	-	N
MSMEG_1218	1288457	1287741	-	N
MSMEG_1219	1289461	1288454	-	N
MSMEG_1220	1290333	1289458	-	N
MSMEG_1221	1290581	1291009	+	N
MSMEG_1222	1292839	1291202	-	Y
MSMEG_1224	1292948	1293064	+	N
MSMEG_1223	1293362	1293051	-	N
MSMEG_1225	1295882	1294590	-	Y
MSMEG_1226	1295995	1296870	+	Y
MSMEG_1227	1297094	1297819	+	N
MSMEG_1228	1297882	1299234	+	N
MSMEG_1229	1299255	1301174	+	N
MSMEG_1230	1301498	1301175	-	N
MSMEG_1231	1301863	1301495	-	N
MSMEG_1232	1302007	1303464	+	N
MSMEG_1233	1303496	1304382	+	N
MSMEG_1234	1304379	1305128	+	N
MSMEG_1235	1305154	1306650	+	N
MSMEG_1236	1307345	1306698	-	N
MSMEG_1237	1307514	1307831	+	N
MSMEG_1238	1308315	1310015	+	N
MSMEG_1239	1311592	1310225	-	N
MSMEG_1240	1311730	1313316	+	N
MSMEG_1241	1313313	1314251	+	N
MSMEG_1242	1314552	1315712	+	Y (1 nt leader)
MSMEG_1243	1315709	1316782	+	N
MSMEG_1244	1316779	1320237	+	N
MSMEG_1245	1320230	1321078	+	N
MSMEG_1246	1321231	1322667	+	N
MSMEG_1247	1323156	1323980	+	N
MSMEG_1248	1324238	1324906	+	N
MSMEG_1249	1326046	1325180	-	N
MSMEG_1250	1326339	1326043	-	Y
MSMEG_1251	1326988	1327353	+	N
MSMEG_1252	1327732	1333908	+	N
MSMEG_1253	1334462	1337860	+	N
MSMEG_1254	1337844	1342847	+	N
MSMEG_1255	1343125	1345338	+	N
MSMEG_1256	1345348	1345767	+	N
MSMEG_1257	1346160	1346861	+	N
MSMEG_1259	1347910	1348326	+	N
MSMEG_1258	1348191	1346869	-	N
MSMEG_1260	1350015	1348648	-	N
MSMEG_1261	1350265	1351347	+	Y
MSMEG_1262	1351351	1351716	+	N
MSMEG_1263	1352833	1352309	-	N
MSMEG_1264	1353580	1353978	+	N
MSMEG_1265	1355633	1354095	-	Y
MSMEG_1266	1356374	1355685	-	N
MSMEG_1267	1357844	1356367	-	N
MSMEG_1268	1357886	1358554	+	N
MSMEG_1269	1359566	1358568	-	N
MSMEG_1270	1359891	1359598	-	N
MSMEG_1271	1360372	1360010	-	N
MSMEG_1272	1361847	1360369	-	N
MSMEG_1273	1362377	1362036	-	N
MSMEG_1274	1363564	1362437	-	N
MSMEG_1275	1364824	1363745	-	N
MSMEG_1276	1364892	1365188	+	N
MSMEG_1277	1365336	1365533	+	Y
MSMEG_1278	1365530	1365922	+	N
MSMEG_1279	1365999	1367429	+	Y
MSMEG_1280	1367426	1368148	+	N
MSMEG_1281	1368135	1371380	+	N
MSMEG_1282	1371377	1372546	+	N
MSMEG_1283	1372567	1372821	+	Y
MSMEG_1284	1372821	1373210	+	N
MSMEG_1285	1375625	1373229	-	Y
MSMEG_1286	1377416	1375656	-	N
MSMEG_1287	1377850	1377413	-	N
MSMEG_1288	1378017	1379666	+	N
MSMEG_1289	1380480	1379677	-	N
MSMEG_1290	1380557	1382425	+	N
MSMEG_1291	1385109	1382428	-	N
MSMEG_1292	1385990	1385106	-	N
MSMEG_1293	1386036	1387940	+	Y
MSMEG_1294	1387942	1388448	+	N
MSMEG_1295	1388445	1388762	+	N
MSMEG_1296	1388764	1389663	+	N
MSMEG_1297	1389680	1391038	+	N
MSMEG_1298	1391035	1392369	+	N
MSMEG_1299	1392514	1393572	+	N
MSMEG_1300	1393703	1394095	+	N
MSMEG_1301	1394284	1394544	+	N
MSMEG_1302	1394787	1394954	+	N
MSMEG_1303	1396144	1395326	-	N
MSMEG_1304	1396275	1397318	+	N
MSMEG_1305	1397936	1397328	-	Y
MSMEG_1306	1399523	1398000	-	N
MSMEG_1307	1399834	1399532	-	N
MSMEG_1308	1401571	1399868	-	N
MSMEG_1309	1402155	1402271	+	N
MSMEG_1310	1402450	1403853	+	N
MSMEG_1311	1405996	1404005	-	N
MSMEG_1312	1406153	1406749	+	N
MSMEG_1313	1406859	1409201	+	N
MSMEG_1315	1409246	1410160	+	N
MSMEG_1314	1410906	1410157	-	N
MSMEG_1316	1412792	1411176	-	N
MSMEG_1317	1413751	1413062	-	N
MSMEG_1318	1414714	1413803	-	N
MSMEG_1319	1415882	1414728	-	N
MSMEG_1320	1417180	1415879	-	N
MSMEG_1321	1417321	1417941	+	N
MSMEG_1322	1418115	1419377	+	N
MSMEG_1323	1419591	1419878	+	N
MSMEG_1324	1420030	1419914	-	N
MSMEG_1326	1420278	1420427	+	N
MSMEG_1325	1422088	1420424	-	N
MSMEG_1327	1425336	1422085	-	N
MSMEG_1328	1428590	1425333	-	Y (1 nt leader)
MSMEG_1329	1429858	1428614	-	N
MSMEG_1330	1430313	1429855	-	Y
MSMEG_1331	1431133	1430426	-	Y
MSMEG_1332	1432008	1431151	-	Y
MSMEG_1333	1433059	1432067	-	N
MSMEG_1334	1434039	1433302	-	Y
MSMEG_1335	1434167	1434628	+	N
MSMEG_1336	1434628	1435863	+	N
MSMEG_1337	1435983	1436055	+	N
MSMEG_1338	1436094	1436167	+	N
MSMEG_1339	1436204	1436371	+	N
MSMEG_1340	1436382	1436858	+	N
MSMEG_1341	1436845	1437273	+	N
MSMEG_1342	1437283	1437792	+	N
MSMEG_1343	1437965	1438037	+	N
MSMEG_1344	1438122	1438556	+	N
MSMEG_1345	1438583	1439425	+	N
MSMEG_1346	1439493	1439921	+	N
MSMEG_1347	1439987	1440694	+	N
MSMEG_1348	1441997	1440768	-	N
MSMEG_1349	1442700	1442005	-	N
MSMEG_1350	1443685	1442825	-	N
MSMEG_1351	1444750	1443878	-	N
MSMEG_1352	1445847	1444930	-	N
MSMEG_1353	1447268	1445847	-	Y
MSMEG_1354	1448336	1447333	-	N
MSMEG_1355	1448423	1449022	+	N
MSMEG_1356	1449638	1449027	-	N
MSMEG_1357	1450170	1449643	-	N
MSMEG_1359	1450233	1451195	+	N
MSMEG_1358	1451748	1451188	-	N
MSMEG_1360	1451809	1452558	+	N
MSMEG_1361	1452576	1456718	+	N
MSMEG_1362	1456715	1457314	+	N
MSMEG_1363	1457319	1458224	+	Y
MSMEG_1364	1458668	1459195	+	N
MSMEG_1365	1459265	1459657	+	N
MSMEG_1366	1459848	1460930	+	N
MSMEG_1367	1461630	1465139	+	N
MSMEG_1368	1465203	1469156	+	N
MSMEG_1369	1470270	1469221	-	N
MSMEG_1370	1470431	1471456	+	N
MSMEG_1371	1471453	1472454	+	N
MSMEG_1372	1472465	1473223	+	N
MSMEG_1373	1473220	1474338	+	N
MSMEG_1374	1474328	1475374	+	N
MSMEG_1375	1476229	1475387	-	N
MSMEG_1376	1476315	1477562	+	N
MSMEG_1377	1477559	1478347	+	N
MSMEG_1378	1478344	1479261	+	N
MSMEG_1379	1479288	1480475	+	N
MSMEG_1380	1481606	1480902	-	Y
MSMEG_1381	1481785	1482201	+	N
MSMEG_1382	1482198	1485101	+	N
MSMEG_1383	1485148	1485900	+	Y
MSMEG_1385	1485994	1487205	+	Y
MSMEG_1384	1487409	1487074	-	Y
MSMEG_1386	1487534	1488700	+	N
MSMEG_1387	1488754	1490409	+	Y
MSMEG_1388	1490456	1491394	+	N
MSMEG_1389	1491401	1492138	+	N
MSMEG_1390	1492135	1492899	+	N
MSMEG_1391	1493892	1492993	-	Y
MSMEG_1392	1494011	1495168	+	N
MSMEG_1393	1495583	1495173	-	N
MSMEG_1394	1495991	1495614	-	N
MSMEG_1395	1496172	1496753	+	N
MSMEG_1396	1496756	1497277	+	N
MSMEG_1397	1497443	1498018	+	N
MSMEG_1398	1498302	1498676	+	N
MSMEG_1399	1498676	1499146	+	N
MSMEG_1400	1499217	1501323	+	N
MSMEG_1401	1501413	1502603	+	N
MSMEG_1402	1502841	1503758	+	N
