operon_no.	single/multi	strand	start_gene	last_gene	operon_left_cord	operon_right_cord	locus_tag	gene/RNA_type	name_gene	kegg_nomenclature	start_position	last_position	first_gene/in_operon	form	leaderless?	changed
126		-			650407	652755	Rv0559c				650745	650407		1	Y	
126		-			650407	652755	Rv0560c				651504	650779		1	N	
126		-			650407	652755	Rv0561c				652749	651529		1	Y	
127		+			652771	654739	Rv0562				652771	653778		1	Y	
127		+			652771	654739	Rv0563				653879	654739		1	N	
128		-			654924	658039	Rv0564c				655949	654924		1	N	
128		-			654924	658039	Rv0565c				657470	656010		1	N	
128		-			654924	658039	Rv0566c				658039	657548		1	N	
129		+			658321	663373	Rv0567				658321	659340		1	N	
129		+			658321	663373	Rv0568				659450	660868		1	N	
129		+			658321	663373	Rv0569				661003	661269		1	N	
129		+			658321	663373	Rv0570				661295	663373		1	N	
130		-			663487	669745	Rv0571c				664818	663487		1	N	
130		-			663487	669745	Rv0572c				665383	665042		1	N	
130		-			663487	669745	Rv0573c				667242	665851		1	N	
130		-			663487	669745	Rv0574c				668394	667252		1	N	
130		-			663487	669745	Rv0575c				669745	668579		1	N	
131		+			669848	671951	Rv0576				669848	671152		1	N	
131		+			669848	671951	Rv0577				671166	671951		1	N	
133		+			677710	681862	Rv0581				677710	677925		1	Y	
133		+			677710	681862	Rv0582				677922	678329		1	N	
133		+			677710	681862	Rv0584				679229	681862		1	N	
134		+			684410	694787	Rv0586				684410	685132		1	Y	
134		+			684410	694787	Rv0587				685129	685926		1	N	
134		+			684410	694787	Rv0588				685928	686815		1	N	
134		+			684410	694787	Rv0589				686821	688035		1	N	
134		+			684410	694787	Rv0590				688032	688859		1	N	
134		+			684410	694787	Rv0590A				688808	689062		1	N	
134		+			684410	694787	Rv0591				689059	690504		1	N	
134		+			684410	694787	Rv0592				690501	692027		1	N	
134		+			684410	694787	Rv0593				692024	693232		1	N	
134		+			684410	694787	Rv0594				693237	694787		1	N	
135		-			694839	699799	Rv0595c				695231	694839		1	N	
135		-			694839	699799	Rv0596c				695485	695228		1	N	
135		-			694839	699799	Rv0597c				696903	695668		1	N	
135		-			694839	699799	Rv0598c				697567	697154		1	N	
135		-			694839	699799	Rv0599c				697800	697564		1	Y	
135		-			694839	699799	Rv0600c				698410	697904		1	N	
135		-			694839	699799	Rv0601c				698994	698524		1	N	
135		-			694839	699799	Rv0602c				699799	699038		1	N	
136		+			699856	704057	Rv0603				699856	700167		1	N	
136		+			699856	704057	Rv0604				700239	701189		1	N	
136		+			699856	704057	Rv0605				701430	702014		1	Y	
136		+			699856	704057	Rv0606				702016	702759		1	N	
136		+			699856	704057	Rv0607				702813	703199		1	N	
136		+			699856	704057	Rv0608				703244	703489		1	N	
136		+			699856	704057	Rv0609				703486	703887		1	N	
136		+			699856	704057	Rv0609A				703830	704057		1	N	
137		-			704752	709515	Rv0610c				705909	704752		1	N	
137		-			704752	709515	Rv0611c				706344	705961		1	N	
138		+			709356	718689	Rv0614				709356	710348		1	N	
138		+			709356	718689	Rv0615				710345	710587		1	N	
138		+			709356	718689	Rv0617				711006	711407		1	N	
138		+			709356	718689	Rv0618				711638	712231		1	Y	
138		+			709356	718689	Rv0619				712174	712719		1	N	
138		+			709356	718689	Rv0620				712716	713807		1	N	
138		+			709356	718689	Rv0621				714202	715266		1	N	
138		+			709356	718689	Rv0622				715370	716317		1	N	
138		+			709356	718689	Rv0623				716410	716664		1	Y	
138		+			709356	718689	Rv0624				716664	717059		1	N	
138		+			709356	718689	Rv0626				718025	718285		1	Y	
138		+			709356	718689	Rv0627				718282	718689		1	N	
141		-			718761	731033	Rv0628c				719912	718761		1	N	
141		-			718761	731033	Rv0629c				721732	720005		1	N	
141		-			718761	731033	Rv0630c				725013	721729		1	N	
141		-			718761	731033	Rv0631c				728306	725013		1	N	
141		-			718761	731033	Rv0632c				729278	728583		1	Y	
141		-			718761	731033	Rv0633c				730163	729327		1	Y	
141		-			718761	731033	Rv0634c				731033	730320		1	Y	
142		+			731113	736224	Rv0634A				731152	731364		1	Y	
142		+			731113	736224	Rv0634B				731712	731879		1	N	
142		+			731113	736224	Rv0635				731930	732406		1	Y	
142		+			731113	736224	Rv0636				732393	732821		1	N	
142		+			731113	736224	Rv0637				732825	733325		1	N	
142		+			731113	736224	Rv0638				733737	734222		1	N	
142		+			731113	736224	Rv0639				734254	734970		1	N	
142		+			731113	736224	Rv0640				735022	735450		1	N	
142		+			731113	736224	Rv0641				735517	736224		1	N	
143		-			736298	742617	Rv0642c				737203	736298		1	N	
143		-			736298	742617	Rv0643c				738149	737268		1	N	
143		-			736298	742617	Rv0644c				739160	738297		1	N	
143		-			736298	742617	Rv0645c				740187	739327		1	N	
143		-			736298	742617	Rv0646c				741139	740234		1	N	
143		-			736298	742617	Rv0647c				742497	741151		1	Y	
144		+			742719	752596	Rv0648				742719	746366		1	N	
144		+			742719	752596	Rv0649				746363	747037		1	N	
144		+			742719	752596	Rv0650				747037	747945		1	N	
144		+			742719	752596	Rv0651				748276	748812		1	N	
144		+			742719	752596	Rv0652				748849	749241		1	N	
144		+			742719	752596	Rv0654				750000	751505		1	N	
144		+			742719	752596	Rv0655				751517	752596		1	N	
146		-			752984	756137	Rv0656c				753367	752984		1	N	
146		-			752984	756137	Rv0657c				753617	753462		1	N	
146		-			752984	756137	Rv0658c				754409	753693		1	N	
146		-			752984	756137	Rv0659c				754993	754685		1	N	
146		-			752984	756137	Rv0660c				755231	754980		1	Y	
146		-			752984	756137	Rv0661c				755772	755335		1	N	
146		-			752984	756137	Rv0662c				756017	755769		1	Y	
147		+			756137	767320	Rv0663				756137	758500		1	N	
147		+			756137	767320	Rv0664				758532	758804		1	N	
147		+			756137	767320	Rv0665				758801	759139		1	N	
147		+			756137	767320	Rv0666				759136	759309		1	N	
147		+			756137	767320	Rv0667				759807	763325		1	N	
147		+			756137	767320	Rv0668				763370	767320		1	N	
148		+			769792	775574	Rv0670				769792	770550		1	Y	
148		+			769792	775574	Rv0671				770582	771424		1	N	
148		+			769792	775574	Rv0672				771484	773112		1	Y	
148		+			769792	775574	Rv0673				773123	774061		1	N	
148		+			769792	775574	Rv0674				774064	774786		1	N	
148		+			769792	775574	Rv0675				774783	775574		1	N	
149		-			775586	780040	Rv0676c				778480	775586		1	N	
149		-			775586	780040	Rv0677c				778965	778477		1	Y	
150		-			779543	780416	Rv0679c				780040	779543		1	N	
150		-			779543	780416	Rv0680c				780416	780042		1	N	
151		+			780721	789160	Rv0681				780721	781311		1	N	
151		+			780721	789160	Rv0682				781560	781934		1	N	
151		+			780721	789160	Rv0683				781934	782404		1	N	
151		+			780721	789160	Rv0684				782485	784590		1	N	
151		+			780721	789160	Rv0685				784821	786011		1	N	
151		+			780721	789160	Rv0686				786149	786946		1	N	
151		+			780721	789160	Rv0687				787099	787926		1	N	
151		+			780721	789160	Rv0688				787952	789160		1	Y	
152		-			789157	791666	Rv0690c				791073	790024		1	N	
152		-			789157	791666	Rv0691c				791666	791070		1	N	
153		+			791831	817534	Rv0692				791831	792160		1	N	
153		+			791831	817534	Rv0693				792157	793332		1	N	
153		+			791831	817534	Rv0694				793335	794525		1	N	
153		+			791831	817534	Rv0695				794739	795470		1	Y	
153		+			791831	817534	Rv0696				795519	796931		1	N	
153		+			791831	817534	Rv0697				796933	798372		1	N	
153		+			791831	817534	Rv0698				798833	799444		1	N	
153		+			791831	817534	Rv0699				799629	799850		1	N	
153		+			791831	817534	Rv0700				800487	800792		1	N	
153		+			791831	817534	Rv0701				800809	801462		1	N	
153		+			791831	817534	Rv0702				801462	802133		1	N	
153		+			791831	817534	Rv0703				802133	802435		1	N	
153		+			791831	817534	Rv0704				802528	803370		1	N	
153		+			791831	817534	Rv0705				803411	803692		1	N	
153		+			791831	817534	Rv0706				803689	804282		1	N	
153		+			791831	817534	Rv0707				804282	805106		1	N	
153		+			791831	817534	Rv0708				805110	805526		1	N	
153		+			791831	817534	Rv0709				805526	805759		1	N	
153		+			791831	817534	Rv0710				805756	806166		1	N	
153		+			791831	817534	Rv0711				806335	808698		1	N	
153		+			791831	817534	Rv0712				808746	809645		1	Y	
153		+			791831	817534	Rv0713				809946	810887		1	N	
153		+			791831	817534	Rv0714				811373	811741		1	N	
153		+			791831	817534	Rv0715				811742	812059		1	N	
153		+			791831	817534	Rv0716				812059	812622		1	N	
153		+			791831	817534	Rv0717				812627	812812		1	N	
153		+			791831	817534	Rv0718				812976	813374		1	N	
153		+			791831	817534	Rv0719				813398	813937		1	N	
153		+			791831	817534	Rv0720				813940	814308		1	N	
153		+			791831	817534	Rv0721				814328	814990		1	N	
153		+			791831	817534	Rv0722				814993	815190		1	N	
153		+			791831	817534	Rv0723				815190	815630		1	N	
153		+			791831	817534	Rv0724				815663	817534		1	N	
154		-			817531	821476	Rv0724A				817866	817531		1	N	
154		-			817531	821476	Rv0725c				818444	817539		1	N	
154		-			817531	821476	Rv0726c				819640	818537		1	N	
154		-			817531	821476	Rv0727c				820499	819843		1	N	
154		-			817531	821476	Rv0728c				821476	820496		1	N	
155		+			821507	823594	Rv0729				821507	822853		1	Y	
155		+			821507	823594	Rv0730				822908	823594		1	Y	
156		+			824800	833508	Rv0732				824800	826125		1	N	
156		+			824800	833508	Rv0733				826122	826667		1	N	
156		+			824800	833508	Rv0734				826670	827470		1	N	
156		+			824800	833508	Rv0735				827543	828076		1	N	
156		+			824800	833508	Rv0736				828140	828892		1	N	
156		+			824800	833508	Rv0737				829207	829704		1	N	
156		+			824800	833508	Rv0738				830062	830610		1	N	
156		+			824800	833508	Rv0739				830855	831661		1	N	
156		+			824800	833508	Rv0740				831776	832303		1	N	
156		+			824800	833508	Rv0741				832534	832848		1	N	
156		+			824800	833508	Rv0742				832981	833508		1	N	
157		-			833886	834946	Rv0743c				834443	833886		1	N	
157		-			833886	834946	Rv0744c				834946	834440		1	Y	
158		+			835154	842278	Rv0745				835154	835681		1	N	
158		+			835154	842278	Rv0746				835701	838052		1	N	
158		+			835154	842278	Rv0747				838451	840856		1	N	
158		+			835154	842278	Rv0748				840947	841204		1	Y	
158		+			835154	842278	Rv0749				841228	841656		1	N	
158		+			835154	842278	Rv0750				842033	842278		1	N	
159		-			841737	845953	Rv0749A				841874	841737		1	N	
159		-			841737	845953	Rv0751c				843231	842347		1	N	
159		-			841737	845953	Rv0752c				844414	843242		1	N	
159		-			841737	845953	Rv0753c				845953	844421		1	N	
161		-			848103	851466	Rv0755c				850040	848103		1	N	
161		-			848103	851466	Rv0755A				850527	850342		1	N	
162		+			851608	853853	Rv0757				851608	852351		1	Y	
162		+			851608	853853	Rv0758				852396	853853		1	N	
163		-			853825	860710	Rv0759c				854157	853825		1	N	
163		-			853825	860710	Rv0760c				854686	854267		1	N	
163		-			853825	860710	Rv0761c				855826	854699		1	N	
163		-			853825	860710	Rv0762c				856470	855925		1	N	
163		-			853825	860710	Rv0763c				856679	856473		1	N	
163		-			853825	860710	Rv0764c				858037	856682		1	N	
163		-			853825	860710	Rv0765c				858864	858037		1	N	
163		-			853825	860710	Rv0766c				860072	858864		1	N	
163		-			853825	860710	Rv0767c				860710	860069		1	N	
164		+			860912	865854	Rv0768				860912	862381		1	N	
164		+			860912	865854	Rv0769				862412	863158		1	N	
164		+			860912	865854	Rv0770				863256	864143		1	N	
164		+			860912	865854	Rv0771				864140	864574		1	N	
164		+			860912	865854	Rv0772				864586	865854		1	Y	
165		-			865851	869763	Rv0773c				867389	865851		1	N	
165		-			865851	869763	Rv0774c				868339	867440		1	Y	
165		-			865851	869763	Rv0776c				869763	868984		1	N	
166		+			868407	874236	Rv0775				868407	869030		1	N	
166		+			868407	874236	Rv0777				870008	871426		1	N	
166		+			868407	874236	Rv0778				871431	872675		1	N	
168		+			873343	876390	Rv0780				873343	874236		1	Y	
168		+			873343	876390	Rv0781				874233	874943		1	N	
168		+			873343	876390	Rv0782				874732	876390		1	N	
169		+			878638	883434	Rv0784				878620	879324		1	Y	
169		+			878638	883434	Rv0785				879340	881040		1	N	
169		+			878638	883434	Rv0787				881732	882418		1	Y	
169		+			878638	883434	Rv0787A				882524	882763		1	N	
169		+			878638	883434	Rv0788				882760	883434		1	N	
171		-			883451	888636	Rv0789c				884050	883451		1	N	
171		-			883451	888636	Rv0790c				884800	884072		1	N	
171		-			883451	888636	Rv0791c				885840	884797		1	N	
171		-			883451	888636	Rv0792c				886646	885837		1	Y	
171		-			883451	888636	Rv0794c				888636	887137		1	N	
172		+			889072	891482	Rv0795				889072	889398		1	N	
172		+			889072	891482	Rv0796				889395	890333		1	N	
172		+			889072	891482	Rv0797				890388	891482		1	N	
173		-			891472	893273	Rv0798c				892269	891472		1	N	
173		-			891472	893273	Rv0799c				893267	892266		1	Y	
174		+			893318	899787	Rv0800				893318	894619		1	N	
174		+			893318	899787	Rv0801				894631	894978		1	Y	
174		+			893318	899787	Rv0803				895781	898084		1	Y	
174		+			893318	899787	Rv0804				898081	898710		1	N	
174		+			893318	899787	Rv0805				898831	899787		1	N	
176		+			901635	904819	Rv0807				901635	902024		1	N	
176		+			901635	904819	Rv0808				902111	903694		1	N	
176		+			901635	904819	Rv0809				903725	904819		1	Y (1 nt leader)	
177		-			904905	910842	Rv0810c				905087	904905		1	N	
177		-			904905	910842	Rv0811c				906340	905234		1	Y	
177		-			904905	910842	Rv0813c				908018	907338		1	N	
177		-			904905	910842	Rv0814c				908483	908181		1	N	
177		-			904905	910842	Rv0815c				909318	908485		1	N	
177		-			904905	910842	Rv0816c				910033	909611		1	N	
177		-			904905	910842	Rv0817c				910836	910030		1	Y	
179		+			910972	913502	Rv0818				910972	911739		1	N	
179		+			910972	913502	Rv0819				911736	912683		1	N	
179		+			910972	913502	Rv0820				912726	913502		1	N	
180		-			913558	919553	Rv0821c				914199	913558		1	Y	
180		-			913558	919553	Rv0822c				916311	914257		1	N	
180		-			913558	919553	Rv0823c				917646	916477		1	N	
180		-			913558	919553	Rv0824c				918750	917734		1	N	
180		-			913558	919553	Rv0825c				919553	918912		1	N	
181		-			920741	921613	Rv0827c				921133	920741		1	Y	
181		-			920741	921613	Rv0828c				921613	921191		1	N	
182		+			921575	922875	Rv0829				921575	921865		1	N	
182		+			921575	922875	Rv0830				921970	922875		1	N	
183		+			924951	927610	Rv0832				924951	925364		1	N	
183		+			924951	927610	Rv0833				925361	927610		1	N	
184		-			932279	934031	Rv0836c				932932	932279		1	N	
184		-			932279	934031	Rv0837c				934031	933003		1	N	
185		+			934720	936389	Rv0838				934720	935490		1	Y	
185		+			934720	936389	Rv0839				935577	936389		1	N	
186		+			937593	942467	Rv0841				937593	937835		1	N	
186		+			937593	942467	Rv0842				938112	939404		1	N	
186		+			937593	942467	Rv0843				939388	940392		1	N	
187		+			944343	949395	Rv0847				944328	944735		1	Y	
187		+			944343	949395	Rv0848				944938	946056		1	N	
187		+			944343	949395	Rv0849				946056	947315		1	N	
187		+			944343	949395	Rv0850				947312	947644		1	N	
187		+			944343	949395	Rv0852				948559	949395		1	N	
188		-			947641	951118	Rv0851c				948468	947641		1	Y	
188		-			947641	951118	Rv0853c				951118	949436		1	Y	
189		+			951183	953730	Rv0854				951183	951626		1	Y	
189		+			951183	953730	Rv0855				951632	952711		1	N	
189		+			951183	953730	Rv0856				952825	953229		1	N	
189		+			951183	953730	Rv0857				953257	953730		1	N	
190		+			955077	958455	Rv0859				955077	956288		1	N	
190		+			955077	958455	Rv0860				956293	958455		1	N	
191		-			958523	962612	Rv0861c				960151	958523		1	N	
191		-			958523	962612	Rv0862c				962612	960342		1	N	
192		+			962599	964294	Rv0863				962680	962880		1	Y	
192		+			962599	964294	Rv0864				962890	963393		1	N	
192		+			962599	964294	Rv0865				963390	963872		1	N	
192		+			962599	964294	Rv0866				963869	964294		1	N	
193		-			964312	970244	Rv0867c				965535	964312		1	N	
193		-			964312	970244	Rv0868c				966261	965983		1	N	
193		-			964312	970244	Rv0869c				967347	966265		1	N	
193		-			964312	970244	Rv0870c				967733	967344		1	N	
194		-			972546	978756	Rv0874c				973706	972546		1	N	
194		-			972546	978756	Rv0875c				974294	973806		1	N	
194		-			972546	978756	Rv0876c				975970	974291		1	Y	
194		-			972546	978756	Rv0878c				978203	976872		1	N	
194		-			972546	978756	Rv0879c				978756	978481		1	N	
196		+			978934	980509	Rv0880				978934	979365		1	Y	
196		+			978934	980509	Rv0881				979362	980228		1	N	
196		+			978934	980509	Rv0882				980225	980509		1	N	
197		-			980506	982554	Rv0883c				981267	980506		1	N	
197		-			980506	982554	Rv0884c				982554	981424		1	Y	
198		+			982762	985530	Rv0885				982762	983784		1	N	
198		+			982762	985530	Rv0886				983803	985530		1	N	
199		-			988740	993455	Rv0889c				989861	988740		1	Y	
199		-			988740	993455	Rv0890c				992596	989948		1	N	
199		-			988740	993455	Rv0891c				993455	992598		1	N	
200		+			996524	1000767	Rv0894				996524	997705		1	N	
200		+			996524	1000767	Rv0895				997782	999299		1	N	
200		+			996524	1000767	Rv0896				999472	1000767		1	N	
201		-			1000808	1002704	Rv0897c				1002415	1000808		1	N	
201		-			1000808	1002704	Rv0898c				1002704	1002441		1	Y	
202		+			1002812	1004484	Rv0899				1002812	1003792		1	N	
202		+			1002812	1004484	Rv0900				1003805	1003957		1	N	
202		+			1002812	1004484	Rv0901				1003957	1004484		1	N	
203		-			1004501	1008180	Rv0902c				1005841	1004501		1	N	
203		-			1004501	1008180	Rv0903c				1006553	1005852		1	Y	
203		-			1004501	1008180	Rv0904c				1008180	1006693		1	Y	
204		+			1008207	1016685	Rv0905				1008207	1008938		1	Y	
204		+			1008207	1016685	Rv0906				1008944	1010062		1	N	
204		+			1008207	1016685	Rv0907				1010136	1011734		1	N	
204		+			1008207	1016685	Rv0908				1011731	1014124		1	N	
204		+			1008207	1016685	Rv0909				1014681	1014860		1	N	
204		+			1008207	1016685	Rv0910				1014866	1015300		1	N	
204		+			1008207	1016685	Rv0911				1015398	1016171		1	N	
204		+			1008207	1016685	Rv0912				1016236	1016685		1	N	
205		-			1017217	1021643	Rv0913c				1018725	1017217		1	N	
205		-			1017217	1021643	Rv0914c				1019965	1018727		1	Y	
205		-			1017217	1021643	Rv0915c				1021329	1020058		1	N	
205		-			1017217	1021643	Rv0916c				1021643	1021344		1	N	
206		+			1022087	1025184	Rv0917				1022087	1023868		1	N	
206		+			1022087	1025184	Rv0918				1024400	1024687		1	Y	
206		+			1022087	1025184	Rv0919				1024684	1025184		1	N	
207		+			1027104	1029337	Rv0921				1027104	1027685		1	Y	
207		+			1027104	1029337	Rv0922				1027685	1029337		1	N	
208		-			1029513	1034631	Rv0923c				1030577	1029513		1	N	
208		-			1029513	1034631	Rv0924c				1030610	1030578		1	Y	
208		-			1029513	1034631	Rv0925c				1032633	1031896		1	N	
208		-			1029513	1034631	Rv0926c				1033786	1032710		1	N	
208		-			1029513	1034631	Rv0927c				1034736	1033840		1	Y	
