operon no.	locus tag	start	end	sense		in operon	strand	in_operon	P1	P2	P3	P4	TSS_type	number_of_TSS	internal 	flag	non-coding	RNA	distance_between_start_and_first_tss
1290	CCNA_02244	1648377	1649654	-	CDS	n	-	n	1648273				TRUE	1	n	simple	0	0	104
1291	CCNA_03964	1648273	1648332	-	CDS	y	-	y					NO	0	y	complex	0	0	
1291	CCNA_02245	1647824	1648276	-	CDS	y	-	y					NO	0	y	complex	0	0	
1292	CCNA_02246	1646914	1647750	-	CDS	n	-	n	1646784	1646877			TRUE	multiple	n	complex	0	0	130
1294	CCNA_02248	1645768	1645857	-	CDS	y	-	y	1645295				POTENTIAL	1	y	complex	0	0	473
1294	CCNA_02249	1645295	1645693	-	CDS	y	-	y	1645295				POTENTIAL	1	y	complex	0	0	0
1295	CCNA_02250	1643123	1645087	-	CDS	y	-	y	1640504	1640609			TRUE	multiple	n	complex	0	0	2619
1295	CCNA_02251	1642223	1643062	-	CDS	y	-	y	1640504	1640609			TRUE	multiple	n	complex	0	0	1719
1295	CCNA_02252	1640609	1642201	-	CDS	y	-	y	1640504	1640609			TRUE	multiple	n	complex	0	0	105
1297	CCNA_02254	1637252	1638412	-	CDS	n	-	n	1637181				POTENTIAL	1	n	simple	0	0	71
1298	CCNA_02255	1635755	1637050	-	CDS	n	-	n	1635714				TRUE	1	n	simple	0	0	41
1299	CCNA_02256	1634180	1635649	-	CDS	n	-	n	1633937				TRUE	1	n	simple	0	0	243
1300	CCNA_02257	1633550	1633861	-	CDS	n	-	n					NO	0	y	complex	0	0	
1302	CCNA_02260	1631600	1632004	-	CDS	n	-	n	1631571	1631584			TRUE	multiple	n	complex	0	0	29
1303	CCNA_02261	1629507	1631516	-	CDS	n	-	n	1629475				TRUE	1	y	complex	0	0	32
1305	CCNA_02264	1624330	1624905	-	CDS	n	-	n	1624288				TRUE	1	y	complex	0	0	42
1309	CCNA_02268	1621345	1621992	-	CDS	n	-	n					NO	0	n	simple	0	0	
1311	CCNA_02270	1619325	1619834	-	CDS	n	-	n	1619161				TRUE	1	n	simple	0	0	164
1312	CCNA_02271	1618312	1619097	-	CDS	y	-	y	1617678				POTENTIAL	1	n	simple	0	0	634
1312	CCNA_02272	1618001	1618243	-	CDS	y	-	y	1617678				POTENTIAL	1	n	simple	0	0	323
1312	CCNA_02273	1617718	1617966	-	CDS	y	-	y	1617678				POTENTIAL	1	n	simple	0	0	40
1314	CCNA_02274	1617107	1617592	-	CDS	y	-	y	1616292				TRUE	1	n	simple	0	0	815
1314	CCNA_02275	1616325	1617110	-	CDS	y	-	y	1616292				TRUE	1	n	simple	0	0	33
1320	CCNA_02283	1608970	1609533	-	CDS	n	-	n	1608861				TRUE	1	n	simple	0	0	109
1321	CCNA_02284	1608166	1608807	-	CDS	y	-	y	1607556				TRUE	1	n	simple	0	0	610
1321	CCNA_02285	1607632	1608114	-	CDS	y	-	y	1607556				TRUE	1	n	simple	0	0	76
1322	CCNA_02286	1607344	1607454	-	CDS	n	-	n	1607268				TRUE	1	n	simple	0	0	76
1324	CCNA_02289	1605253	1605564	-	CDS	y	-	y					NO	0	y	complex	0	0	
1324	CCNA_02290	1604597	1605244	-	CDS	y	-	y					NO	0	y	complex	0	0	
1324	CCNA_02291	1603341	1604579	-	CDS	y	-	y					NO	0	y	complex	0	0	
1325	CCNA_02292	1602411	1603139	-	CDS	y	-	y	1601617				POTENTIAL	1	n	simple	0	0	794
1325	CCNA_02293	1601782	1602414	-	CDS	y	-	y	1601617				POTENTIAL	1	n	simple	0	0	165
1327	CCNA_02297	1598069	1598650	-	CDS	y	-	y	1597098	1597166			POTENTIAL	multiple	n	simple	0	0	971
1327	CCNA_02298	1597168	1598127	-	CDS	y	-	y	1597098	1597166			POTENTIAL	multiple	n	simple	0	0	70
1329	CCNA_02303	1593649	1594194	-	CDS	n	-	n	1593624				TRUE	1	n	simple	0	0	25
1331	CCNA_02308	1588599	1589453	-	CDS	n	-	n					NO	0	n	simple	0	0	
1334	CCNA_02312	1584546	1585436	-	CDS	n	-	n	1584526				TRUE	1	n	simple	0	0	20
1335	CCNA_02313	1583514	1584452	-	CDS	n	-	n					NO	0	n	simple	0	0	
1337	CCNA_02314	1582722	1583396	-	CDS	y	-	y	1581325				TRUE	1	n	simple	0	0	1397
1337	CCNA_02315	1582500	1582694	-	CDS	y	-	y	1581325				TRUE	1	n	simple	0	0	1175
1337	CCNA_02316	1581988	1582503	-	CDS	y	-	y	1581325				TRUE	1	n	simple	0	0	663
1337	CCNA_02317	1581641	1582078	-	CDS	y	-	y	1581325				TRUE	1	n	simple	0	0	316
1337	CCNA_02318	1581349	1581612	-	CDS	y	-	y	1581325				TRUE	1	n	simple	0	0	24
1338	CCNA_02319	1580714	1581232	-	CDS	n	-	n					NO	0	n	simple	0	0	
1339	CCNA_02320	1579570	1580595	-	CDS	n	-	n	1579569				TRUE	1	n	simple	0	0	1
1342	CCNA_02324	1576199	1577107	-	CDS	n	-	n	1576199				POTENTIAL	1	n	simple	0	0	0
1343	CCNA_02325	1575046	1575981	-	CDS	y	-	y	1573655				TRUE	1	n	simple	0	0	1391
1343	CCNA_02326	1573711	1574928	-	CDS	y	-	y	1573655				TRUE	1	n	simple	0	0	56
1344	CCNA_02327	1572735	1573556	-	CDS	n	-	n	1572716	1572726			TRUE	multiple	n	complex	0	0	19
1348	CCNA_02333	1567508	1568452	-	CDS	n	-	n	1567508				TRUE	1	n	simple	0	0	0
1350	CCNA_02336	1565141	1566121	-	CDS	y	-	y	1564751	1564804			TRUE	multiple	n	complex	0	0	390
1350	CCNA_02337	1564829	1565137	-	CDS	y	-	y	1564751	1564804			TRUE	multiple	n	complex	0	0	78
1351	CCNA_02338	1564063	1564740	-	CDS	y	-	y	1562256				TRUE	1	y	complex	0	0	1807
1351	CCNA_02339	1563170	1564066	-	CDS	y	-	y	1562256				TRUE	1	y	complex	0	0	914
1351	CCNA_02340	1562283	1563125	-	CDS	y	-	y	1562256				TRUE	1	y	complex	0	0	27
1353	CCNA_02342	1560249	1561514	-	CDS	n	-	n	1560215				TRUE	1	n	simple	0	0	34
1354	CCNA_02343	1558887	1560146	-	CDS	n	-	n					NO	0	n	simple	0	0	
1355	CCNA_02344	1558081	1558794	-	CDS	n	-	n	1558052				TRUE	1	n	simple	0	0	29
1360	CCNA_02351	1552365	1552994	-	CDS	y	-	y	1549612				TRUE	1	n	simple	0	0	2753
1360	CCNA_02352	1550139	1552313	-	CDS	y	-	y	1549612				TRUE	1	n	simple	0	0	527
1360	CCNA_02353	1549672	1550136	-	CDS	y	-	y	1549612				TRUE	1	n	simple	0	0	60
1363	CCNA_02356	1546569	1547537	-	CDS	n	-	n					NO	0	n	simple	0	0	
1365	CCNA_02357	1544934	1546430	-	CDS	y	-	y	1541265				POTENTIAL	1	y	complex	0	0	3669
1365	CCNA_02358	1544334	1544858	-	CDS	y	-	y	1541265				POTENTIAL	1	y	complex	0	0	3069
1365	CCNA_02359	1543260	1544294	-	CDS	y	-	y	1541265				POTENTIAL	1	y	complex	0	0	1995
1365	CCNA_02360	1542454	1543374	-	CDS	y	-	y	1541265				POTENTIAL	1	y	complex	0	0	1189
1365	CCNA_02361	1541303	1542454	-	CDS	y	-	y	1541265				POTENTIAL	1	y	complex	0	0	38
1366	CCNA_02362	1540714	1541208	-	CDS	n	-	n	1540714				POTENTIAL	1	n	simple	0	0	0
1368	CCNA_02364	1537849	1540194	-	CDS	n	-	n	1537817				TRUE	1	n	simple	0	0	32
1369	CCNA_02365	1535410	1537725	-	CDS	y	-	y	1533799				TRUE	1	n	simple	0	0	1611
1369	CCNA_02366	1533865	1535376	-	CDS	y	-	y	1533799				TRUE	1	n	simple	0	0	66
1372	CCNA_02368	1530890	1532533	-	CDS	y	-	y					NO	0	n	simple	0	0	
1372	CCNA_02369	1529100	1530914	-	CDS	y	-	y					NO	0	n	simple	0	0	
1375	CCNA_02372	1524154	1524297	-	CDS	y	-	y					NO	0	n	simple	0	0	
1375	CCNA_02373	1523256	1524182	-	CDS	y	-	y					NO	0	n	simple	0	0	
1375	CCNA_02374	1522996	1523262	-	CDS	y	-	y					NO	0	n	simple	0	0	
1375	CCNA_02375	1522674	1522937	-	CDS	y	-	y					NO	0	n	simple	0	0	
1377	CCNA_02377	1521688	1522410	-	CDS	n	-	n	1521606	1521618			TRUE	multiple	y	complex	0	0	82
1379	CCNA_02379	1519942	1520421	-	CDS	y	-	y	1519511				POTENTIAL	1	n	simple	0	0	431
1379	CCNA_02380	1519582	1519938	-	CDS	y	-	y	1519511				POTENTIAL	1	n	simple	0	0	71
1381	CCNA_02383	1516990	1517859	-	CDS	y	-	y	1515104				TRUE	1	y	complex	0	0	1886
1381	CCNA_02384	1515117	1516907	-	CDS	y	-	y	1515104				TRUE	1	y	complex	0	0	13
1382	CCNA_02385	1513542	1514921	-	CDS	n	-	n	1513519				TRUE	1	n	simple	0	0	23
1383	CCNA_02386	1512205	1513428	-	CDS	y	-	y					NO	0	n	simple	0	0	
1383	CCNA_02387	1510808	1512208	-	CDS	y	-	y					NO	0	n	simple	0	0	
1383	CCNA_02388	1510082	1510765	-	CDS	y	-	y					NO	0	n	simple	0	0	
1383	CCNA_02389	1508697	1510085	-	CDS	y	-	y					NO	0	n	simple	0	0	
1387	CCNA_02394	1504878	1505540	-	CDS	n	-	n					NO	0	n	simple	0	0	
1388	CCNA_02395	1504441	1504770	-	CDS	n	-	n	1504422				TRUE	1	n	simple	0	0	19
1389	CCNA_02396	1503541	1504269	-	CDS	n	-	n					NO	0	y	complex	0	0	
1391	CCNA_02398	1501737	1502732	-	CDS	n	-	n					NO	0	n	simple	0	0	
1392	CCNA_02399	1500869	1501675	-	CDS	y	-	y	1499554				TRUE	1	n	simple	0	0	1315
1392	CCNA_02400	1499586	1500842	-	CDS	y	-	y	1499554				TRUE	1	n	simple	0	0	32
1394	CCNA_02402	1496779	1498323	-	CDS	n	-	n	1496749				TRUE	1	y	complex	0	0	30
1396	CCNA_02407	1492270	1493034	-	CDS	n	-	n	1492270				POTENTIAL	1	n	simple	0	0	0
1397	CCNA_02408	1491066	1492199	-	CDS	n	-	n					NO	0	n	simple	0	0	
1400	CCNA_02411	1486930	1487796	-	CDS	n	-	n					NO	0	n	simple	0	0	
1402	CCNA_02413	1484767	1485930	-	CDS	y	-	y	1483576	1483722			TRUE	multiple	y	complex	0	0	1191
1402	CCNA_02414	1483722	1484738	-	CDS	y	-	y	1483576	1483722			TRUE	multiple	y	complex	0	0	146
1406	CCNA_02419	1478649	1479380	-	CDS	y	-	y	1477046	1477069			TRUE	multiple	y	complex	0	0	1603
1406	CCNA_02420	1478204	1478638	-	CDS	y	-	y	1477046	1477069			TRUE	multiple	y	complex	0	0	1158
1406	CCNA_02421	1477290	1478198	-	CDS	y	-	y	1477046	1477069			TRUE	multiple	y	complex	0	0	244
1407	CCNA_02422	1475549	1476376	-	CDS	y	-	y	1475108				TRUE	1	n	simple	0	0	441
1407	CCNA_02423	1475112	1475552	-	CDS	y	-	y	1475108				TRUE	1	n	simple	0	0	4
1410	CCNA_02425	1473924	1474097	-	CDS	y	-	y	1471960				TRUE	1	n	simple	0	0	1964
1410	CCNA_02426	1472866	1473927	-	CDS	y	-	y	1471960				TRUE	1	n	simple	0	0	906
1410	CCNA_02427	1472264	1472869	-	CDS	y	-	y	1471960				TRUE	1	n	simple	0	0	304
1410	CCNA_02428	1472038	1472256	-	CDS	y	-	y	1471960				TRUE	1	n	simple	0	0	78
1411	CCNA_02429	1471483	1471941	-	CDS	y	-	y	1467828				TRUE	1	y	complex	0	0	3655
1411	CCNA_02430	1471001	1471480	-	CDS	y	-	y	1467828				TRUE	1	y	complex	0	0	3173
1411	CCNA_02431	1469693	1470979	-	CDS	y	-	y	1467828				TRUE	1	y	complex	0	0	1865
1411	CCNA_02432	1468181	1469647	-	CDS	y	-	y	1467828				TRUE	1	y	complex	0	0	353
1411	CCNA_02433	1467866	1468060	-	CDS	y	-	y	1467828				TRUE	1	y	complex	0	0	38
1416	CCNA_02434	1467238	1467678	-	CDS	y	-	y	1464182				TRUE	1	n	simple	0	0	3056
1416	CCNA_02435	1465946	1467235	-	CDS	y	-	y	1464182				TRUE	1	n	simple	0	0	1764
1416	CCNA_02436	1465399	1465848	-	CDS	y	-	y	1464182				TRUE	1	n	simple	0	0	1217
1416	CCNA_02437	1464211	1465119	-	CDS	y	-	y	1464182				TRUE	1	n	simple	0	0	29
1418	CCNA_02439	1461733	1463025	-	CDS	y	-	y					NO	0	n	simple	0	0	
1418	CCNA_02440	1460683	1461723	-	CDS	y	-	y					NO	0	n	simple	0	0	
1420	CCNA_02442	1458671	1460173	-	CDS	n	-	n	1458456				POTENTIAL	1	n	simple	0	0	215
1421	CCNA_02443	1457649	1458509	-	CDS	n	-	n	1457474				TRUE	1	n	simple	0	0	175
1422	CCNA_02444	1456552	1457583	-	CDS	n	-	n					NO	0	y	complex	0	0	
1424	CCNA_02446	1454601	1455764	-	CDS	y	-	y	1453103				TRUE	1	y	complex	0	0	1498
1424	CCNA_02447	1453843	1454601	-	CDS	y	-	y	1453103				TRUE	1	y	complex	0	0	740
1424	CCNA_02448	1453148	1453819	-	CDS	y	-	y	1453103				TRUE	1	y	complex	0	0	45
1428	CCNA_02453	1449938	1450441	-	CDS	y	-	y	1445477				TRUE	1	y	complex	0	0	4461
1428	CCNA_02454	1446375	1449953	-	CDS	y	-	y	1445477				TRUE	1	y	complex	0	0	898
1428	CCNA_02455	1445666	1446241	-	CDS	y	-	y	1445477				TRUE	1	y	complex	0	0	189
1429	CCNA_02456	1444593	1445330	-	CDS	n	-	n					NO	0	n	simple	0	0	
1430	CCNA_02457	1443492	1444499	-	CDS	n	-	n					NO	0	n	simple	0	0	
1433	CCNA_02460	1439261	1439722	-	CDS	y	-	y	1438738				TRUE	1	y	complex	0	0	523
1433	CCNA_02461	1438760	1439224	-	CDS	y	-	y	1438738				TRUE	1	y	complex	0	0	22
1435	CCNA_02463	1436926	1437900	-	CDS	y	-	y	1435533	1435549			TRUE	multiple	y	complex	0	0	1393
1435	CCNA_02464	1435616	1436923	-	CDS	y	-	y	1435533	1435549			TRUE	multiple	y	complex	0	0	83
1436	CCNA_02468	1431009	1431266	-	CDS	n	-	n	1430966				TRUE	1	y	complex	0	0	43
1436.1	CCNA_02465	1433040	1434347	-	CDS	y	-	y	1431061	1431293			TRUE	multiple	y	complex	0	0	1979
1436.1	CCNA_02466	1432005	1432988	-	CDS	y	-	y	1431061	1431293			TRUE	multiple	y	complex	0	0	944
1436.1	CCNA_02467	1431310	1431963	-	CDS	y	-	y	1431061	1431293			TRUE	multiple	y	complex	0	0	249
1438	CCNA_02470	1429248	1430252	-	CDS	n	-	n					NO	0	n	simple	0	0	
1440	CCNA_02475	1422147	1422881	-	CDS	n	-	n	1422147				TRUE	1	n	simple	0	0	0
1440.1	CCNA_02474	1422969	1423445	-	CDS	n	-	n	1422946				TRUE	1	n	simple	0	0	23
1442	CCNA_02478	1419046	1419948	-	CDS	y	-	y					NO	0	n	simple	0	0	
1442	CCNA_02479	1417920	1419020	-	CDS	y	-	y					NO	0	n	simple	0	0	
1442	CCNA_02480	1416444	1417907	-	CDS	y	-	y					NO	0	n	simple	0	0	
1442	CCNA_02481	1413821	1416394	-	CDS	y	-	y					NO	0	n	simple	0	0	
1443	CCNA_02482	1412758	1413696	-	CDS	y	-	y					NO	0	y	complex	0	0	
1443	CCNA_02483	1411218	1412708	-	CDS	y	-	y					NO	0	y	complex	0	0	
1443	CCNA_02484	1410347	1411174	-	CDS	y	-	y					NO	0	y	complex	0	0	
1443	CCNA_02485	1408882	1410294	-	CDS	y	-	y					NO	0	y	complex	0	0	
1444	CCNA_02486	1407877	1408767	-	CDS	n	-	n	1407837				TRUE	1	n	simple	0	0	40
1446	CCNA_02496	1396974	1398548	-	CDS	y	-	y	1395084				POTENTIAL	1	n	simple	0	0	1890
1446	CCNA_02497	1395157	1396962	-	CDS	y	-	y	1395084				POTENTIAL	1	n	simple	0	0	73
1448	CCNA_02506	1386716	1386856	-	CDS	n	-	n					NO	0	n	simple	0	0	
1450	CCNA_02511	1380362	1381630	-	CDS	y	-	y	1378061				POTENTIAL	1	y	complex	0	0	2301
1450	CCNA_02512	1379664	1380365	-	CDS	y	-	y	1378061				POTENTIAL	1	y	complex	0	0	1603
1450	CCNA_02513	1378083	1379621	-	CDS	y	-	y	1378061				POTENTIAL	1	y	complex	0	0	22
1452	CCNA_02515	1376936	1377214	-	CDS	n	-	n	1376885				TRUE	1	n	simple	0	0	51
1453	CCNA_02516	1376038	1376763	-	CDS	n	-	n	1376012	1376020			TRUE	multiple	n	complex	0	0	26
1455	CCNA_02518	1373755	1375251	-	CDS	y	-	y	1371955	1371973			TRUE	multiple	n	complex	0	0	1800
1455	CCNA_02519	1372280	1373749	-	CDS	y	-	y	1371955	1371973			TRUE	multiple	n	complex	0	0	325
1455	CCNA_02520	1371993	1372280	-	CDS	y	-	y	1371955	1371973			TRUE	multiple	n	complex	0	0	38
1460	CCNA_02531	1362559	1363341	-	CDS	y	-	y	1361985				TRUE	1	y	complex	0	0	574
1460	CCNA_02532	1362250	1362453	-	CDS	y	-	y	1361985				TRUE	1	y	complex	0	0	265
1462	CCNA_03969	1361977	1362066	-	CDS	y	-	y	1361772				TRUE	1	y	complex	0	0	205
1462	CCNA_02534	1361797	1361967	-	CDS	y	-	y	1361772				TRUE	1	y	complex	0	0	25
1465	CCNA_02538	1354885	1355907	-	CDS	n	-	n	1354885				POTENTIAL	1	y	complex	0	0	0
1467	CCNA_02540	1352224	1353522	-	CDS	n	-	n	1352203				TRUE	1	n	simple	0	0	21
1470	CCNA_02544	1350187	1350459	-	CDS	y	-	y	1346464	1346558			TRUE	multiple	y	complex	0	0	3723
1470	CCNA_02545	1348457	1350130	-	CDS	y	-	y	1346464	1346558			TRUE	multiple	y	complex	0	0	1993
1470	CCNA_02546	1346986	1348350	-	CDS	y	-	y	1346464	1346558			TRUE	multiple	y	complex	0	0	522
1470	CCNA_02547	1346612	1346989	-	CDS	y	-	y	1346464	1346558			TRUE	multiple	y	complex	0	0	148
1473	CCNA_02555	1339834	1340268	-	CDS	n	-	n	1339818				TRUE	1	n	simple	0	0	16
1476	CCNA_02559	1336200	1336694	-	CDS	n	-	n					NO	0	n	simple	0	0	
1477	CCNA_02560	1335438	1336076	-	CDS	y	-	y	1332376				TRUE	1	n	simple	0	0	3062
1477	CCNA_02561	1334017	1335441	-	CDS	y	-	y	1332376				TRUE	1	n	simple	0	0	1641
1477	CCNA_02562	1332415	1334016	-	CDS	y	-	y	1332376				TRUE	1	n	simple	0	0	39
1478	CCNA_02563	1330929	1332152	-	CDS	y	-	y	1329765				TRUE	1	y	complex	0	0	1164
1478	CCNA_02564	1329800	1330915	-	CDS	y	-	y	1329765				TRUE	1	y	complex	0	0	35
1483	CCNA_02569	1321733	1322362	-	CDS	n	-	n	1321694				TRUE	1	n	simple	0	0	39
1487	CCNA_02575	1315399	1315713	-	CDS	n	-	n	1315271				TRUE	1	n	simple	0	0	128
1489	CCNA_02578	1313088	1313732	-	CDS	n	-	n					NO	0	y	complex	0	0	
1495	CCNA_02587	1304773	1306590	-	CDS	y	-	y	1303724				TRUE	1	n	simple	0	0	1049
1495	CCNA_02588	1303724	1304653	-	CDS	y	-	y	1303724				TRUE	1	n	simple	0	0	0
1497	CCNA_02593	1300820	1301197	-	CDS	n	-	n					NO	0	n	simple	0	0	
1498	CCNA_02594	1299802	1300752	-	CDS	y	-	y	1299312				TRUE	1	n	simple	0	0	490
1498	CCNA_02595	1299472	1299792	-	CDS	y	-	y	1299312				TRUE	1	n	simple	0	0	160
1499	CCNA_02596	1298590	1299207	-	CDS	n	-	n	1298473	1298508			TRUE	multiple	n	complex	0	0	117
1500	CCNA_02597	1298038	1298418	-	CDS	n	-	n	1298010				POTENTIAL	1	n	simple	0	0	28
1501	CCNA_02598	1297656	1297958	-	CDS	y	-	y	1295364				TRUE	1	y	complex	0	0	2292
1501	CCNA_02599	1297528	1297704	-	CDS	y	-	y	1295364				TRUE	1	y	complex	0	0	2164
1501	CCNA_02600	1296647	1297480	-	CDS	y	-	y	1295364				TRUE	1	y	complex	0	0	1283
1501	CCNA_02601	1295389	1296498	-	CDS	y	-	y	1295364				TRUE	1	y	complex	0	0	25
1505	CCNA_02603	1293109	1294395	-	CDS	y	-	y	1289089	1289104			TRUE	multiple	n	complex	0	0	4020
1505	CCNA_02604	1292611	1293027	-	CDS	y	-	y	1289089	1289104			TRUE	multiple	n	complex	0	0	3522
1505	CCNA_02605	1291727	1292518	-	CDS	y	-	y	1289089	1289104			TRUE	multiple	n	complex	0	0	2638
1505	CCNA_02606	1289165	1291684	-	CDS	y	-	y	1289089	1289104			TRUE	multiple	n	complex	0	0	76
1509	CCNA_02611	1284774	1285664	-	CDS	n	-	n					NO	0	n	simple	0	0	
1510	CCNA_02612	1281815	1284457	-	CDS	n	-	n	1281768	1281802			TRUE	multiple	n	complex	0	0	47
1511	CCNA_02613	1281248	1281628	-	CDS	y	-	y	1280216				TRUE	1	n	simple	0	0	1032
1511	CCNA_02614	1280244	1281251	-	CDS	y	-	y	1280216				TRUE	1	n	simple	0	0	28
1512	CCNA_02615	1278851	1280128	-	CDS	y	-	y					NO	0	n	simple	0	0	
1512	CCNA_02616	1277607	1278680	-	CDS	y	-	y					NO	0	n	simple	0	0	
1512	CCNA_02617	1276450	1277586	-	CDS	y	-	y					NO	0	n	simple	0	0	
1513	CCNA_02618	1275860	1276330	-	CDS	n	-	n	1275829				POTENTIAL	1	n	simple	0	0	31
1517	CCNA_02622	1271474	1273330	-	CDS	n	-	n	1271455				POTENTIAL	1	n	simple	0	0	19
1518	CCNA_02624	1268128	1269453	-	CDS	y	-	y					NO	0	y	complex	0	0	
1518	CCNA_02625	1267189	1268097	-	CDS	y	-	y					NO	0	y	complex	0	0	
1518	CCNA_02626	1266246	1267220	-	CDS	y	-	y					NO	0	y	complex	0	0	
1518.1	CCNA_02623	1269825	1271351	-	CDS	y	-	y	1269714				TRUE	1	y	complex	0	0	111
1518.1	CCNA_03971	1269725	1269790	-	CDS	y	-	y	1269714				TRUE	1	y	complex	0	0	11
1519	CCNA_02627	1264620	1266023	-	CDS	n	-	n	1264603				TRUE	1	n	simple	0	0	17
1520	CCNA_02628	1263496	1264401	-	CDS	y	-	y	1261923				TRUE	1	n	simple	0	0	1573
1520	CCNA_02629	1261923	1263344	-	CDS	y	-	y	1261923				TRUE	1	n	simple	0	0	0
1522	CCNA_02631	1261160	1261333	-	CDS	n	-	n					NO	0	n	simple	0	0	
1524	CCNA_02633	1257772	1260132	-	CDS	n	-	n	1257745				TRUE	1	n	simple	0	0	27
1525	CCNA_02634	1256601	1257686	-	CDS	y	-	y	1255429				POTENTIAL	1	n	simple	0	0	1172
1525	CCNA_02635	1255429	1256601	-	CDS	y	-	y	1255429				POTENTIAL	1	n	simple	0	0	0
1528	CCNA_02638	1251961	1253817	-	CDS	y	-	y	1242911				TRUE	1	y	complex	0	0	9050
1528	CCNA_02639	1250542	1251957	-	CDS	y	-	y	1242911				TRUE	1	y	complex	0	0	7631
1528	CCNA_02640	1249415	1250527	-	CDS	y	-	y	1242911				TRUE	1	y	complex	0	0	6504
1528	CCNA_02641	1248027	1249415	-	CDS	y	-	y	1242911				TRUE	1	y	complex	0	0	5116
1528	CCNA_02642	1246574	1248034	-	CDS	y	-	y	1242911				TRUE	1	y	complex	0	0	3663
1528	CCNA_02643	1244808	1246577	-	CDS	y	-	y	1242911				TRUE	1	y	complex	0	0	1897
1528	CCNA_02644	1244368	1244811	-	CDS	y	-	y	1242911				TRUE	1	y	complex	0	0	1457
1528	CCNA_02645	1243436	1244371	-	CDS	y	-	y	1242911				TRUE	1	y	complex	0	0	525
1528	CCNA_02646	1242969	1243439	-	CDS	y	-	y	1242911				TRUE	1	y	complex	0	0	58
1529	CCNA_02647	1241208	1242128	-	CDS	n	-	n					NO	0	n	simple	0	0	
1531	CCNA_02649	1239141	1239752	-	CDS	y	-	y					NO	0	n	simple	0	0	
1531	CCNA_02650	1238413	1239141	-	CDS	y	-	y					NO	0	n	simple	0	0	
1531	CCNA_02651	1237523	1238416	-	CDS	y	-	y					NO	0	n	simple	0	0	
1535	CCNA_02655	1233630	1234154	-	CDS	n	-	n					NO	0	n	simple	0	0	
1538	CCNA_02656	1232750	1233562	-	CDS	y	-	y	1231325				TRUE	1	n	simple	0	0	1425
1538	CCNA_02657	1232141	1232737	-	CDS	y	-	y	1231325				TRUE	1	n	simple	0	0	816
1538	CCNA_02658	1231341	1232138	-	CDS	y	-	y	1231325				TRUE	1	n	simple	0	0	16
1541	CCNA_02662	1225603	1227207	-	CDS	y	-	y	1225009				TRUE	1	y	complex	0	0	594
1541	CCNA_02663	1225046	1225474	-	CDS	y	-	y	1225009				TRUE	1	y	complex	0	0	37
1542	CCNA_02664	1224400	1224834	-	CDS	n	-	n	1224355				TRUE	1	n	simple	0	0	45
1547	CCNA_02672	1217809	1218273	-	CDS	n	-	n	1217809				TRUE	1	y	complex	0	0	0
1547.1	CCNA_02668	1221636	1222265	-	CDS	y	-	y	1218357				TRUE	1	y	complex	0	0	3279
1547.1	CCNA_02669	1220339	1221619	-	CDS	y	-	y	1218357				TRUE	1	y	complex	0	0	1982
1547.1	CCNA_02670	1218691	1220298	-	CDS	y	-	y	1218357				TRUE	1	y	complex	0	0	334
1547.1	CCNA_03972	1218621	1218734	-	CDS	y	-	y	1218357				TRUE	1	y	complex	0	0	264
1547.1	CCNA_02671	1218394	1218555	-	CDS	y	-	y	1218357				TRUE	1	y	complex	0	0	37
1551	CCNA_02676	1212775	1213671	-	CDS	n	-	n	1212741	1212760			TRUE	multiple	n	complex	0	0	34
1553	CCNA_02678	1211102	1211986	-	CDS	y	-	y	1210284				TRUE	1	n	simple	0	0	818
1553	CCNA_02679	1210340	1211092	-	CDS	y	-	y	1210284				TRUE	1	n	simple	0	0	56
1554	CCNA_02680	1209250	1210188	-	CDS	n	-	n	1209208				POTENTIAL	1	n	simple	0	0	42
1556	CCNA_02682	1206943	1207716	-	CDS	y	-	y					NO	0	n	simple	0	0	
1556	CCNA_02683	1205618	1206946	-	CDS	y	-	y					NO	0	n	simple	0	0	
1561	CCNA_02692	1196995	1197687	-	CDS	n	-	n					NO	0	n	simple	0	0	
1562	CCNA_02693	1194915	1196867	-	CDS	n	-	n	1194878	1194885			TRUE	multiple	y	complex	0	0	37
1563	CCNA_02694	1193692	1194657	-	CDS	n	-	n					NO	0	n	simple	0	0	
1565	CCNA_02699	1189069	1190355	-	CDS	y	-	y	1183695				POTENTIAL	1	n	simple	0	0	5374
1565	CCNA_02700	1188066	1189082	-	CDS	y	-	y	1183695				POTENTIAL	1	n	simple	0	0	4371
1565	CCNA_02701	1185609	1187948	-	CDS	y	-	y	1183695				POTENTIAL	1	n	simple	0	0	1914
1565	CCNA_02702	1184168	1185616	-	CDS	y	-	y	1183695				POTENTIAL	1	n	simple	0	0	473
1565	CCNA_02703	1183821	1184168	-	CDS	y	-	y	1183695				POTENTIAL	1	n	simple	0	0	126
1567	CCNA_02705	1180879	1181088	-	CDS	n	-	n	1180827				TRUE	1	n	simple	0	0	52
1571	CCNA_02710	1172658	1173314	-	CDS	n	-	n	1172658				POTENTIAL	1	n	simple	0	0	0
1571.1	CCNA_02709	1173387	1173818	-	CDS	n	-	n	1173363				TRUE	1	n	simple	0	0	24
1575	CCNA_02722	1157276	1158205	-	CDS	n	-	n	1157098	1157246			TRUE	multiple	n	complex	0	0	178
1577	CCNA_02724	1155613	1156557	-	CDS	y	-	y	1153912				TRUE	1	n	simple	0	0	1701
