operon no.	locus tag	start	end 	sense		in operon	strand	in_operon	P1	P2	P3	P4	TSS_type	number_of_TSS	internal 	flag	non-coding	RNA	distance_between_start_and_first_tss
1085	CCNA_01877	2015915	2016775	+	CDS	n	+	n	0	0	0	0	NO	0	n	simple	0	0	0
1087	CCNA_01879	2018600	2019703	+	CDS	y	+	y	0	0	0	0	NO	0	n	simple	0	0	0
1087	CCNA_01880	2019780	2020523	+	CDS	y	+	y	0	0	0	0	NO	0	n	simple	0	0	0
1087	CCNA_01881	2020520	2021158	+	CDS	y	+	y	0	0	0	0	NO	0	n	simple	0	0	0
1087	CCNA_01882	2021155	2022036	+	CDS	y	+	y	0	0	0	0	NO	0	n	simple	0	0	0
1087	CCNA_01883	2022050	2023222	+	CDS	y	+	y	0	0	0	0	NO	0	n	simple	0	0	0
1087	CCNA_01884	2023230	2024378	+	CDS	y	+	y	0	0	0	0	NO	0	n	simple	0	0	0
1090	CCNA_01888	2028496	2029269	+	CDS	y	+	n	0	0	0	0	NO	0	n	simple	0	0	0
1092	CCNA_01890	2031155	2032660	+	CDS	n	+	n	0	0	0	0	NO	0	n	simple	0	0	0
1094	CCNA_01892	2033679	2035319	+	CDS	y	+	y	0	0	0	0	NO	0	n	simple	0	0	0
1094	CCNA_01893	2035334	2035876	+	CDS	y	+	y	0	0	0	0	NO	0	n	simple	0	0	0
1096	CCNA_01895	2037657	2039096	+	CDS	n	+	n	0	0	0	0	NO	0	n	simple	0	0	0
1100	CCNA_01902	2044927	2045415	+	CDS	y	+	y	0	0	0	0	NO	0	n	simple	0	0	0
1100	CCNA_01903	2045412	2046251	+	CDS	y	+	y	0	0	0	0	NO	0	n	simple	0	0	0
1100	CCNA_01904	2046262	2046888	+	CDS	y	+	y	0	0	0	0	NO	0	n	simple	0	0	0
1100	CCNA_01905	2046899	2050522	+	CDS	y	+	y	0	0	0	0	NO	0	n	simple	0	0	0
1100	CCNA_01906	2050519	2052303	+	CDS	y	+	y	0	0	0	0	NO	0	n	simple	0	0	0
1105	CCNA_01913	2056542	2056922	+	CDS	n	+	n	2056508	2056542	0	0	TRUE	multiple	n	complex	0	0	34
1106	CCNA_01914	2057017	2057925	+	CDS	y	+	y	0	0	0	0	NO	0	y	complex	0	0	0
1106	CCNA_01915	2057922	2058662	+	CDS	y	+	y	0	0	0	0	NO	0	y	complex	0	0	0
1106	CCNA_03957	2058655	2058888	+	CDS	y	+	y	0	0	0	0	NO	0	y	complex	0	0	0
1109	CCNA_01918	2061343	2062668	+	CDS	n	+	n	2061285	0	0	0	TRUE	1	n	simple	0	0	58
1110	CCNA_01919	2062750	2063394	+	CDS	n	+	n	2062714	0	0	0	TRUE	1	n	simple	0	0	36
1112	CCNA_01923	2068157	2069710	+	CDS	n	+	n	2068086	0	0	0	TRUE	1	n	simple	0	0	71
1114	CCNA_01926	2072620	2073681	+	CDS	n	+	n	2072571	0	0	0	TRUE	1	n	simple	0	0	49
1115	CCNA_01927	2073818	2074621	+	CDS	n	+	n	2073795	0	0	0	POTENTIAL	1	n	simple	0	0	23
1117	CCNA_01931	2076486	2077046	+	CDS	y	+	y	2076486	0	0	0	TRUE	1	y	complex	0	0	0
1117	CCNA_01932	2077043	2077861	+	CDS	y	+	y	2076486	0	0	0	TRUE	1	y	complex	0	0	0
1119	CCNA_01943	2085576	2086226	+	CDS	n	+	n	2085446	2085458	0	0	TRUE	multiple	n	complex	0	0	130
1122	CCNA_01946	2088215	2089540	+	CDS	n	+	n	2088068	0	0	0	TRUE	1	y	complex	0	0	147
1123	CCNA_01947	2089668	2090129	+	CDS	n	+	n	2089603	0	0	0	TRUE	1	n	simple	0	0	65
1124	CCNA_01948	2090363	2091514	+	CDS	y	+	y	2090336	0	0	0	TRUE	1	n	simple	0	0	27
1124	CCNA_01949	2091495	2091980	+	CDS	y	+	y	2090336	0	0	0	TRUE	1	n	simple	0	0	27
1128	CCNA_03959	2097338	2097556	+	CDS	y	+	y	2097099	0	0	0	POTENTIAL	1	y	complex	0	0	239
1128	CCNA_01954	2097480	2100176	+	CDS	y	+	y	2097099	0	0	0	POTENTIAL	1	y	complex	0	0	239
1129	CCNA_01955	2100319	2101740	+	CDS	y	+	y	2100288	0	0	0	TRUE	1	n	simple	0	0	31
1129	CCNA_01956	2101765	2102505	+	CDS	y	+	y	2100288	0	0	0	TRUE	1	n	simple	0	0	31
1131	CCNA_01959	2103849	2104289	+	CDS	y	+	y	2103829	0	0	0	TRUE	1	n	simple	0	0	20
1131	CCNA_01960	2104350	2104862	+	CDS	y	+	y	2103829	0	0	0	TRUE	1	n	simple	0	0	20
1131	CCNA_01961	2104868	2106214	+	CDS	y	+	y	2103829	0	0	0	TRUE	1	n	simple	0	0	20
1132	CCNA_01962	2106314	2106967	+	CDS	n	+	n	0	0	0	0	NO	0	n	simple	0	0	0
1134	CCNA_01966	2108222	2110945	+	CDS	n	+	n	2108134	0	0	0	POTENTIAL	1	n	simple	0	0	88
1135	CCNA_01967	2111017	2111514	+	CDS	n	+	n	0	0	0	0	NO	0	n	simple	0	0	0
1136	CCNA_01968	2111609	2112478	+	CDS	n	+	n	2111576	0	0	0	TRUE	1	n	simple	0	0	33
1139	CCNA_01971	2115417	2117381	+	CDS	y	+	y	2115364	0	0	0	TRUE	1	y	complex	0	0	53
1139	CCNA_01972	2117381	2118922	+	CDS	y	+	y	2115364	0	0	0	TRUE	1	y	complex	0	0	53
1141	CCNA_01974	2119270	2119866	+	CDS	y	+	y	2119257	0	0	0	TRUE	1	n	simple	0	0	13
1141	CCNA_01975	2119875	2120900	+	CDS	y	+	y	2119257	0	0	0	TRUE	1	n	simple	0	0	13
1141	CCNA_01976	2120897	2121685	+	CDS	y	+	y	2119257	0	0	0	TRUE	1	n	simple	0	0	13
1142	CCNA_01977	2121781	2122371	+	CDS	y	+	y	2121746	0	0	0	TRUE	1	n	simple	0	0	35
1142	CCNA_01978	2122422	2123273	+	CDS	y	+	y	2121746	0	0	0	TRUE	1	n	simple	0	0	35
1143	CCNA_01979	2123444	2124148	+	CDS	n	+	n	2123410	0	0	0	TRUE	1	y	complex	0	0	34
1145	CCNA_01982	2127354	2128766	+	CDS	n	+	n	2127285	0	0	0	POTENTIAL	1	n	simple	0	0	69
1145.1	CCNA_01983	2128834	2130114	+	CDS	n	+	n	2128784	0	0	0	TRUE	1	n	simple	0	0	50
1148	CCNA_02001	2147447	2148097	+	CDS	n	+	n	2147428	0	0	0	POTENTIAL	1	n	simple	0	0	19
1151	CCNA_02005	2152629	2153588	+	CDS	n	+	n	2152629	0	0	0	POTENTIAL	1	y	complex	0	0	0
1159	CCNA_02040	2185464	2186132	+	CDS	n	+	n	2185416	0	0	0	TRUE	1	n	simple	0	0	48
1162	CCNA_02046	2192516	2192854	+	CDS	y	+	y	2192474	0	0	0	TRUE	1	y	complex	0	0	42
1162	CCNA_02047	2192898	2194307	+	CDS	y	+	y	2192474	0	0	0	TRUE	1	y	complex	0	0	42
1163	CCNA_02048	2194602	2196782	+	CDS	n	+	n	2194528	2194538	0	0	POTENTIAL	multiple	y	complex	0	0	74
1165	CCNA_02050	2197425	2198894	+	CDS	y	+	y	0	0	0	0	NO	0	y	complex	0	0	0
1165	CCNA_02051	2198894	2200246	+	CDS	y	+	y	0	0	0	0	NO	0	y	complex	0	0	0
1166	CCNA_02052	2200445	2202532	+	CDS	n	+	n	0	0	0	0	NO	0	n	simple	0	0	0
1167	CCNA_02053	2202810	2203127	+	CDS	n	+	n	0	0	0	0	NO	0	n	simple	0	0	0
1170	CCNA_02057	2206163	2207611	+	CDS	y	+	y	0	0	0	0	NO	0	n	simple	0	0	0
1170	CCNA_02058	2207608	2208831	+	CDS	y	+	y	0	0	0	0	NO	0	n	simple	0	0	0
1172	CCNA_02061	2210438	2211667	+	CDS	n	+	n	2210418	0	0	0	POTENTIAL	1	n	simple	0	0	20
1174	CCNA_02065	2215780	2217882	+	CDS	n	+	n	0	0	0	0	NO	0	n	simple	0	0	0
1178	CCNA_02072	2223019	2223858	+	CDS	n	+	n	2223019	0	0	0	POTENTIAL	1	n	simple	0	0	0
1179	CCNA_02073	2223933	2224532	+	CDS	y	+	y	2223909	0	0	0	TRUE	1	n	simple	0	0	24
1179	CCNA_02074	2224538	2225008	+	CDS	y	+	y	2223909	0	0	0	TRUE	1	n	simple	0	0	24
1185	CCNA_02088	2237630	2237962	+	CDS	n	+	n	2237620	0	0	0	TRUE	1	n	simple	0	0	10
1187	CCNA_02090	2238341	2239129	+	CDS	y	+	y	2238324	0	0	0	TRUE	1	y	complex	0	0	17
1187	CCNA_02091	2239178	2240098	+	CDS	y	+	y	2238324	0	0	0	TRUE	1	y	complex	0	0	17
1189	CCNA_02093	2240848	2242695	+	CDS	n	+	n	2240755	0	0	0	TRUE	1	n	simple	0	0	93
1191	CCNA_02095	2243761	2244786	+	CDS	n	+	n	2243719	0	0	0	POTENTIAL	1	n	simple	0	0	42
1193	CCNA_02097	2245508	2247499	+	CDS	n	+	n	2245379	2245388	0	0	TRUE	multiple	n	complex	0	0	129
1194	CCNA_02098	2247588	2248484	+	CDS	n	+	n	2247560	2247569	0	0	TRUE	multiple	n	complex	0	0	28
1197	CCNA_02101	2250611	2250997	+	CDS	y	+	y	0	0	0	0	NO	0	n	simple	0	0	0
1197	CCNA_02102	2251005	2252048	+	CDS	y	+	y	0	0	0	0	NO	0	n	simple	0	0	0
1202	CCNA_02112	2261538	2262539	+	CDS	y	+	y	0	0	0	0	NO	0	n	simple	0	0	0
1202	CCNA_02113	2262551	2263219	+	CDS	y	+	y	0	0	0	0	NO	0	n	simple	0	0	0
1204	CCNA_02115	2263969	2265600	+	CDS	n	+	n	0	0	0	0	NO	0	n	simple	0	0	0
1208	CCNA_02121	2271309	2273888	+	CDS	y	+	y	2271308	0	0	0	POTENTIAL	1	n	simple	0	0	1
1208	CCNA_02122	2273885	2274592	+	CDS	y	+	y	2271308	0	0	0	POTENTIAL	1	n	simple	0	0	1
1209	CCNA_02123	2274928	2275422	+	CDS	n	+	n	0	0	0	0	NO	0	n	simple	0	0	0
1212	CCNA_02126	2279405	2279620	+	CDS	n	+	n	2279405	0	0	0	POTENTIAL	1	n	simple	0	0	0
1214	CCNA_02128	2281453	2282658	+	CDS	y	+	y	2281423	0	0	0	TRUE	1	n	simple	0	0	30
1214	CCNA_02129	2282731	2283864	+	CDS	y	+	y	2281423	0	0	0	TRUE	1	n	simple	0	0	30
1220	CCNA_02142	2300772	2301509	+	CDS	y	+	y	2300737	0	0	0	POTENTIAL	1	n	simple	0	0	35
1220	CCNA_02143	2301523	2302311	+	CDS	y	+	y	2300737	0	0	0	POTENTIAL	1	n	simple	0	0	35
1220	CCNA_02144	2302316	2303119	+	CDS	y	+	y	2300737	0	0	0	POTENTIAL	1	n	simple	0	0	35
1220	CCNA_02145	2303132	2303866	+	CDS	y	+	y	2300737	0	0	0	POTENTIAL	1	n	simple	0	0	35
1220	CCNA_02146	2303983	2304447	+	CDS	y	+	y	2300737	0	0	0	POTENTIAL	1	n	simple	0	0	35
1221	CCNA_02147	2304546	2304875	+	CDS	n	+	n	2304546	0	0	0	TRUE	1	y	complex	0	0	0
1222	CCNA_02148	2304950	2305180	+	CDS	n	+	n	2304655	0	0	0	TRUE	1	n	simple	0	0	295
1226	CCNA_02154	2310141	2310677	+	CDS	n	+	n	2310118	0	0	0	TRUE	1	y	complex	0	0	23
1227	CCNA_02155	2310846	2312024	+	CDS	n	+	n	2310568	2310825	0	0	TRUE	multiple	n	complex	0	0	278
1229	CCNA_02158	2313968	2314924	+	CDS	y	+	y	0	0	0	0	NO	0	n	complex	1	CCNA_R0155	0
1229	CCNA_02159	2314921	2315475	+	CDS	y	+	y	0	0	0	0	NO	0	n	complex	1	CCNA_R0155	0
1231	CCNA_02161	2316227	2316895	+	CDS	n	+	n	2316208	0	0	0	TRUE	1	n	simple	0	0	19
1233	CCNA_02163	2317218	2318078	+	CDS	n	+	n	2317213	0	0	0	TRUE	1	n	simple	0	0	5
1235	CCNA_02169	2322045	2322497	+	CDS	n	+	n	2322022	0	0	0	TRUE	1	n	simple	0	0	23
1237	CCNA_02172	2324890	2326095	+	CDS	y	+	y	2324863	0	0	0	TRUE	1	n	simple	0	0	27
1237	CCNA_02173	2326092	2326841	+	CDS	y	+	y	2324863	0	0	0	TRUE	1	n	simple	0	0	27
1237	CCNA_02174	2326862	2327866	+	CDS	y	+	y	2324863	0	0	0	TRUE	1	n	simple	0	0	27
1239	CCNA_02176	2328416	2328604	+	CDS	n	+	n	0	0	0	0	NO	0	n	simple	0	0	0
1240	CCNA_02177	2328683	2328937	+	CDS	n	+	n	0	0	0	0	NO	0	n	simple	0	0	0
1241	CCNA_02178	2329001	2329906	+	CDS	n	+	n	2328969	0	0	0	TRUE	1	n	simple	0	0	32
1242	CCNA_02179	2330137	2331435	+	CDS	n	+	n	0	0	0	0	NO	0	n	simple	0	0	0
1245	CCNA_02183	2334262	2335152	+	CDS	y	+	y	2334217	0	0	0	TRUE	1	n	simple	0	0	45
1245	CCNA_02184	2335149	2335619	+	CDS	y	+	y	2334217	0	0	0	TRUE	1	n	simple	0	0	45
1246	CCNA_02185	2336026	2337831	+	CDS	y	+	y	2335854	0	0	0	TRUE	1	n	complex	1	CCNA_R0049	20
1246	CCNA_02186	2337874	2338431	+	CDS	y	+	y	2335854	0	0	0	TRUE	1	n	complex	1	CCNA_R0049	20
1247	CCNA_02187	2339090	2339578	+	CDS	y	+	y	2339064	0	0	0	TRUE	1	n	simple	0	0	26
1247	CCNA_02188	2339575	2340048	+	CDS	y	+	y	2339064	0	0	0	TRUE	1	n	simple	0	0	26
1247	CCNA_02189	2340056	2340829	+	CDS	y	+	y	2339064	0	0	0	TRUE	1	n	simple	0	0	26
1248	CCNA_02190	2340908	2343046	+	CDS	n	+	n	2340878	0	0	0	TRUE	1	n	simple	0	0	30
1249	CCNA_02191	2343127	2343513	+	CDS	n	+	n	2343102	0	0	0	TRUE	1	n	simple	0	0	25
1252	CCNA_02194	2344537	2345928	+	CDS	y	+	y	2344513	2344519	0	0	TRUE	multiple	n	complex	0	0	24
1252	CCNA_02195	2345936	2346370	+	CDS	y	+	y	2344513	2344519	0	0	TRUE	multiple	n	complex	0	0	24
1255	CCNA_02199	2348573	2349316	+	CDS	n	+	n	2348552	0	0	0	TRUE	1	n	simple	0	0	21
1258	CCNA_02202	2350414	2351211	+	CDS	n	+	n	2350185	2350196	0	0	TRUE	multiple	n	complex	0	0	229
1262	CCNA_02206	2354280	2354843	+	CDS	n	+	n	2354241	0	0	0	TRUE	1	n	simple	0	0	39
1263	CCNA_02207	2354920	2355870	+	CDS	n	+	n	2354892	0	0	0	TRUE	1	n	simple	0	0	28
1264	CCNA_02208	2355989	2356828	+	CDS	n	+	n	2355989	0	0	0	POTENTIAL	1	n	simple	0	0	0
1266	CCNA_02210	2357949	2358464	+	CDS	n	+	n	2357949	0	0	0	TRUE	1	n	simple	0	0	0
1267	CCNA_02211	2358556	2359698	+	CDS	n	+	n	2358535	0	0	0	TRUE	1	n	simple	0	0	21
1268	CCNA_02212	2359781	2360692	+	CDS	n	+	n	0	0	0	0	NO	0	n	simple	0	0	0
1270	CCNA_02214	2361994	2362434	+	CDS	n	+	n	2361988	0	0	0	TRUE	1	n	simple	0	0	6
1274	CCNA_02219	2365451	2366239	+	CDS	n	+	n	2365417	0	0	0	POTENTIAL	1	n	simple	0	0	34
1277	CCNA_02228	2376055	2376489	+	CDS	n	+	n	0	0	0	0	NO	0	n	simple	0	0	0
1278	CCNA_02229	2376611	2376871	+	CDS	n	+	n	0	0	0	0	NO	0	n	simple	0	0	0
1281	CCNA_02232	2379875	2382190	+	CDS	n	+	n	0	0	0	0	NO	0	n	simple	0	0	0
1282	CCNA_02233	2382349	2383116	+	CDS	n	+	n	0	0	0	0	NO	0	n	simple	0	0	0
1284	CCNA_02235	2383642	2384997	+	CDS	y	+	y	2383552	0	0	0	TRUE	1	n	simple	0	0	90
1284	CCNA_02236	2385001	2385906	+	CDS	y	+	y	2383552	0	0	0	TRUE	1	n	simple	0	0	90
1285	CCNA_02237	2385974	2388190	+	CDS	n	+	n	2385974	0	0	0	TRUE	1	n	simple	0	0	0
1286	CCNA_02238	2388328	2388534	+	CDS	n	+	n	0	0	0	0	NO	0	n	simple	0	0	0
1289	CCNA_02243	2391809	2393164	+	CDS	n	+	n	0	0	0	0	NO	0	n	simple	0	0	0
1293	CCNA_02247	2396214	2397071	+	CDS	n	+	n	0	0	0	0	NO	0	n	simple	0	0	0
1296	CCNA_02253	2402492	2404267	+	CDS	n	+	n	0	0	0	0	NO	0	n	simple	0	0	0
1301	CCNA_02258	2409393	2410118	+	CDS	y	+	y	2409333	0	0	0	POTENTIAL	1	n	simple	0	0	60
1301	CCNA_02259	2410154	2410720	+	CDS	y	+	y	2409333	0	0	0	POTENTIAL	1	n	simple	0	0	60
1304	CCNA_02262	2413447	2417358	+	CDS	y	+	y	0	0	0	0	NO	0	n	simple	0	0	0
1304	CCNA_02263	2417355	2417846	+	CDS	y	+	y	0	0	0	0	NO	0	n	simple	0	0	0
1306	CCNA_02265	2418653	2419132	+	CDS	n	+	n	2418653	0	0	0	POTENTIAL	1	n	simple	0	0	0
1307	CCNA_02266	2419189	2420253	+	CDS	n	+	n	0	0	0	0	NO	0	n	simple	0	0	0
1308	CCNA_02267	2420364	2420987	+	CDS	n	+	n	0	0	0	0	NO	0	n	simple	0	0	0
1310	CCNA_02269	2421986	2422978	+	CDS	n	+	n	2421971	0	0	0	POTENTIAL	1	n	simple	0	0	15
1316	CCNA_02277	2426768	2428969	+	CDS	n	+	n	2426721	0	0	0	TRUE	1	n	complex	1	CCNA_R0158	47
1317	CCNA_02278	2429076	2429684	+	CDS	y	+	y	2429056	0	0	0	TRUE	1	n	simple	0	0	20
1317	CCNA_02279	2429681	2430310	+	CDS	y	+	y	2429056	0	0	0	TRUE	1	n	simple	0	0	20
1317	CCNA_02280	2430307	2430867	+	CDS	y	+	y	2429056	0	0	0	TRUE	1	n	simple	0	0	20
1318	CCNA_02281	2430959	2432740	+	CDS	n	+	n	0	0	0	0	NO	0	y	complex	0	0	0
1319	CCNA_02282	2432848	2433369	+	CDS	n	+	n	2432638	0	0	0	TRUE	1	n	simple	0	0	210
1323	CCNA_02287	2435754	2436383	+	CDS	y	+	y	2435739	0	0	0	TRUE	1	n	simple	0	0	15
1323	CCNA_02288	2436380	2437219	+	CDS	y	+	y	2435739	0	0	0	TRUE	1	n	simple	0	0	15
1326	CCNA_02294	2441149	2442567	+	CDS	y	+	y	2441054	0	0	0	POTENTIAL	1	n	simple	0	0	95
1326	CCNA_02295	2442546	2442866	+	CDS	y	+	y	2441054	0	0	0	POTENTIAL	1	n	simple	0	0	95
1326	CCNA_02296	2442876	2444141	+	CDS	y	+	y	2441054	0	0	0	POTENTIAL	1	n	simple	0	0	95
1328	CCNA_02299	2445821	2446528	+	CDS	y	+	y	2445745	2445785	0	0	TRUE	multiple	y	complex	0	0	76
1328	CCNA_02300	2446525	2447418	+	CDS	y	+	y	2445745	2445785	0	0	TRUE	multiple	y	complex	0	0	76
1328	CCNA_02301	2447415	2448032	+	CDS	y	+	y	2445745	2445785	0	0	TRUE	multiple	y	complex	0	0	76
1328	CCNA_02302	2448029	2448739	+	CDS	y	+	y	2445745	2445785	0	0	TRUE	multiple	y	complex	0	0	76
1330	CCNA_02304	2449310	2450335	+	CDS	y	+	y	0	0	0	0	NO	0	y	complex	0	0	0
1330	CCNA_02305	2450438	2451238	+	CDS	y	+	y	0	0	0	0	NO	0	y	complex	0	0	0
1330	CCNA_02306	2451284	2452405	+	CDS	y	+	y	0	0	0	0	NO	0	y	complex	0	0	0
1330	CCNA_02307	2452412	2453350	+	CDS	y	+	y	0	0	0	0	NO	0	y	complex	0	0	0
1332	CCNA_02309	2454519	2454854	+	CDS	n	+	n	2454489	0	0	0	TRUE	1	n	complex	1	CCNA_R0161	30
1333	CCNA_02310	2455008	2456885	+	CDS	n	+	n	0	0	0	0	NO	0	n	simple	0	0	0
1340	CCNA_02321	2463535	2464719	+	CDS	y	+	y	2463513	0	0	0	TRUE	1	n	simple	0	0	22
1340	CCNA_02322	2464700	2465164	+	CDS	y	+	y	2463513	0	0	0	TRUE	1	n	simple	0	0	22
1345	CCNA_02328	2470434	2470955	+	CDS	n	+	n	2470432	0	0	0	TRUE	1	n	simple	0	0	2
1346	CCNA_02329	2471231	2472748	+	CDS	n	+	n	2471231	0	0	0	TRUE	1	n	simple	0	0	0
1346.1	CCNA_02330	2472776	2472991	+	CDS	y	+	y	2472776	0	0	0	TRUE	1	n	simple	0	0	0
1346.1	CCNA_02331	2472976	2473827	+	CDS	y	+	y	2472776	0	0	0	TRUE	1	n	simple	0	0	0
1347	CCNA_02332	2473963	2474481	+	CDS	n	+	n	2473898	0	0	0	TRUE	1	n	simple	0	0	65
1349	CCNA_02334	2475540	2475935	+	CDS	y	+	y	2475498	0	0	0	TRUE	1	n	simple	0	0	42
1349	CCNA_02335	2475998	2476834	+	CDS	y	+	y	2475498	0	0	0	TRUE	1	n	simple	0	0	42
1352	CCNA_02341	2480879	2481337	+	CDS	n	+	n	2480773	0	0	0	POTENTIAL	1	n	simple	0	0	106
1356	CCNA_02345	2485010	2485225	+	CDS	y	+	y	2484992	0	0	0	TRUE	1	n	simple	0	0	18
1356	CCNA_02346	2485222	2486178	+	CDS	y	+	y	2484992	0	0	0	TRUE	1	n	simple	0	0	18
1357	CCNA_02347	2486278	2487774	+	CDS	n	+	n	2486255	0	0	0	POTENTIAL	1	n	simple	0	0	23
1358	CCNA_02348	2487854	2488291	+	CDS	n	+	n	2487854	0	0	0	POTENTIAL	1	n	simple	0	0	0
1359	CCNA_02349	2488425	2489324	+	CDS	y	+	y	2488405	0	0	0	POTENTIAL	1	n	simple	0	0	20
1359	CCNA_02350	2489366	2489764	+	CDS	y	+	y	2488405	0	0	0	POTENTIAL	1	n	simple	0	0	20
1361	CCNA_02354	2493653	2494216	+	CDS	n	+	n	2493450	0	0	0	TRUE	1	n	simple	0	0	203
1362	CCNA_02355	2494298	2495023	+	CDS	n	+	n	0	0	0	0	NO	0	y	complex	0	0	0
1367	CCNA_02363	2502410	2502739	+	CDS	n	+	n	2502371	0	0	0	TRUE	1	n	simple	0	0	39
1370	CCNA_02367	2509312	2510400	+	CDS	n	+	n	0	0	0	0	NO	0	n	simple	0	0	0
1373	CCNA_02370	2514140	2516905	+	CDS	n	+	n	2514086	0	0	0	POTENTIAL	1	n	simple	0	0	54
1374	CCNA_02371	2517092	2518606	+	CDS	n	+	n	0	0	0	0	NO	0	n	simple	0	0	0
1376	CCNA_02376	2520245	2520523	+	CDS	n	+	n	0	0	0	0	NO	0	n	simple	0	0	0
1378	CCNA_02378	2521693	2522439	+	CDS	n	+	n	2521642	0	0	0	POTENTIAL	1	n	simple	0	0	51
1380	CCNA_02381	2523526	2524176	+	CDS	y	+	y	2523514	0	0	0	TRUE	1	n	simple	0	0	12
1380	CCNA_02382	2524178	2525074	+	CDS	y	+	y	2523514	0	0	0	TRUE	1	n	simple	0	0	12
1384	CCNA_02390	2534303	2535016	+	CDS	n	+	n	2534303	0	0	0	TRUE	1	n	simple	0	0	0
1385	CCNA_02391	2535329	2536108	+	CDS	y	+	y	0	0	0	0	NO	0	n	simple	0	0	0
1385	CCNA_02392	2536118	2536504	+	CDS	y	+	y	0	0	0	0	NO	0	n	simple	0	0	0
1385	CCNA_03898	2536532	2536969	+	CDS	y	+	y	0	0	0	0	NO	0	n	simple	0	0	0
1385	CCNA_03881	2537009	2537350	+	CDS	y	+	y	0	0	0	0	NO	0	n	simple	0	0	0
1390	CCNA_02397	2539482	2540201	+	CDS	n	+	n	2539460	0	0	0	POTENTIAL	1	n	simple	0	0	22
1393	CCNA_02401	2543511	2544563	+	CDS	n	+	n	2543475	0	0	0	TRUE	1	n	simple	0	0	36
1395	CCNA_02403	2546366	2547481	+	CDS	y	+	y	2546347	0	0	0	POTENTIAL	1	y	complex	0	0	19
1395	CCNA_02404	2547478	2548314	+	CDS	y	+	y	2546347	0	0	0	POTENTIAL	1	y	complex	0	0	19
1395	CCNA_02405	2548314	2549252	+	CDS	y	+	y	2546347	0	0	0	POTENTIAL	1	y	complex	0	0	19
1395	CCNA_02406	2549249	2549899	+	CDS	y	+	y	2546347	0	0	0	POTENTIAL	1	y	complex	0	0	19
1398	CCNA_02409	2552018	2553811	+	CDS	n	+	n	2551997	0	0	0	TRUE	1	n	simple	0	0	21
1399	CCNA_02410	2553957	2555147	+	CDS	n	+	n	0	0	0	0	NO	0	n	simple	0	0	0
1401	CCNA_02412	2556193	2556915	+	CDS	n	+	n	0	0	0	0	NO	0	n	simple	0	0	0
1403	CCNA_02415	2559422	2559829	+	CDS	n	+	n	2559378	0	0	0	TRUE	1	n	simple	0	0	44
1404	CCNA_02416	2560136	2560414	+	CDS	n	+	n	2560107	0	0	0	TRUE	1	n	simple	0	0	29
1405	CCNA_02417	2560536	2561765	+	CDS	y	+	y	0	0	0	0	NO	0	n	simple	0	0	0
1405	CCNA_02418	2561765	2563204	+	CDS	y	+	y	0	0	0	0	NO	0	n	simple	0	0	0
1408	CCNA_02424	2567906	2568505	+	CDS	n	+	n	2567881	0	0	0	TRUE	1	n	simple	0	0	25
1417	CCNA_02438	2578809	2579783	+	CDS	n	+	n	2578743	2578777	0	0	TRUE	multiple	n	complex	0	0	66
1419	CCNA_02441	2582586	2582744	+	CDS	n	+	n	0	0	0	0	NO	0	n	simple	0	0	0
1423	CCNA_02445	2586432	2587169	+	CDS	n	+	n	0	0	0	0	NO	0	n	simple	0	0	0
1425	CCNA_02449	2589931	2590584	+	CDS	n	+	n	0	0	0	0	NO	0	n	simple	0	0	0
1426	CCNA_02450	2590749	2591180	+	CDS	y	+	y	0	0	0	0	NO	0	n	simple	0	0	0
1426	CCNA_02451	2591191	2591835	+	CDS	y	+	y	0	0	0	0	NO	0	n	simple	0	0	0
1427	CCNA_02452	2591981	2592478	+	CDS	n	+	n	2591894	0	0	0	TRUE	1	n	simple	0	0	87
1431	CCNA_02458	2599611	2601062	+	CDS	y	+	y	2599561	0	0	0	TRUE	1	n	simple	0	0	50
1431	CCNA_02459	2601067	2603211	+	CDS	y	+	y	2599561	0	0	0	TRUE	1	n	simple	0	0	50
1434	CCNA_02462	2604354	2604671	+	CDS	n	+	n	2604333	0	0	0	TRUE	1	n	simple	0	0	21
1437	CCNA_02469	2611950	2612546	+	CDS	n	+	n	0	0	0	0	NO	0	y	complex	0	0	0
1439	CCNA_03967	2613137	2613619	+	CDS	y	+	y	2613113	0	0	0	TRUE	1	n	simple	0	0	24
1439	CCNA_02471	2613665	2614930	+	CDS	y	+	y	2613113	0	0	0	TRUE	1	n	simple	0	0	24
1439	CCNA_02472	2614927	2616189	+	CDS	y	+	y	2613113	0	0	0	TRUE	1	n	simple	0	0	24
1439	CCNA_02473	2616158	2619331	+	CDS	y	+	y	2613113	0	0	0	TRUE	1	n	simple	0	0	24
1441	CCNA_02476	2620910	2621986	+	CDS	y	+	y	2620875	0	0	0	TRUE	1	n	simple	0	0	35
1441	CCNA_02477	2621983	2622933	+	CDS	y	+	y	2620875	0	0	0	TRUE	1	n	simple	0	0	35
1445	CCNA_02487	2635157	2636377	+	CDS	y	+	y	0	0	0	0	NO	0	y	complex	0	0	0
1445	CCNA_02488	2636384	2637121	+	CDS	y	+	y	0	0	0	0	NO	0	y	complex	0	0	0
1445	CCNA_02489	2637121	2637768	+	CDS	y	+	y	0	0	0	0	NO	0	y	complex	0	0	0
1445	CCNA_02490	2637765	2638964	+	CDS	y	+	y	0	0	0	0	NO	0	y	complex	0	0	0
