#operonID	geneID	start	end	strand	length	product
pHV486	HVO_A0461	467805	468605	-	800	ABC-type transport system permease protein (probable substrate phosphate/phosphonate)
pHV487	HVO_A0466	472030	473682	+	1652	conserved hypothetical protein
pHV487	HVO_A0467	473682	476165	+	2483	RND superfamily permease
pHV488	HVO_A0470	477582	478544	+	962	glyoxalase domain protein
pHV488	HVO_A0471	478544	479248	+	704	alpha/beta hydrolase fold protein
pHV489	HVO_A0478	484636	485769	+	1133	ABC-type transport system permease protein (probable substrate phosphate)
pHV489	HVO_A0479	485769	487391	+	1622	ABC-type transport system permease protein (probable substrate phosphate)
pHV489	HVO_A0480	487394	488347	+	953	ABC-type transport system ATP-binding protein (probable substrate phosphate)
pHV490	HVO_A0483	490874	491545	+	671	ISH3-type transposase ISH51 (nonfunctional)
pHV490	HVO_A0483_A	491546	492043	+	497	ISH3-type transposase ISH51 (nonfunctional)
pHV491	HVO_A0489	497237	498328	-	1091	homolog to homocitrate synthase
pHV491	HVO_A0490	498329	499576	-	1247	family 3 CoA transferase
pHV491	HVO_A0491	499573	500724	-	1151	ABC-type transport system ATP-binding protein (probable substrate sugar)
pHV491	HVO_A0492	500724	501590	-	866	ABC-type transport system permease protein (probable substrate sugar)
pHV491	HVO_A0493	501592	502521	-	929	ABC-type transport system permease protein (probable substrate sugar)
pHV491	HVO_A0494	502518	503849	-	1331	ABC-type transport system periplasmic substrate-binding protein (probable substrate sugar)
pHV492	HVO_A0507	513415	514359	+	944	1%2C2-phenylacetyl-CoA epoxidase subunit A
pHV492	HVO_A0508	514365	514685	+	320	1%2C2-phenylacetyl-CoA epoxidase subunit B
pHV492	HVO_A0509	514688	515506	+	818	1%2C2-phenylacetyl-CoA epoxidase subunit C
pHV492	HVO_A0510	515499	515942	+	443	DUF59 family protein
pHV492	HVO_A0511	515946	516113	+	167	small CPxCG-related zinc finger protein
pHV493	HVO_A0514	518259	518876	-	617	ABC-type transport system ATP-binding protein (probable substrate branched-chain amino acids)
pHV493	HVO_A0515	518873	519637	-	764	ABC-type transport system ATP-binding protein (probable substrate branched-chain amino acids)
pHV493	HVO_A0516	519630	521576	-	1946	ABC-type transport system permease protein (probable substrate branched-chain amino acids)
pHV494	HVO_A0522	525323	526486	+	1163	acetyl-CoA C-acyltransferase
pHV494	HVO_A0523	526483	528051	+	1568	UPF0219 family protein
pHV495	HVO_A0524	528138	529022	+	884	3-hydroxyacyl-CoA dehydrogenase
pHV495	HVO_A0525	529019	529900	+	881	enoyl-CoA hydratase
pHV496	HVO_A0528	531423	531743	+	320	EthD domain protein
pHV496	HVO_A0529	531748	533442	+	1694	acetolactate synthase large subunit
pHV497	HVO_A0533	535259	535849	-	590	HD family hydrolase
pHV497	HVO_A0534	535853	536575	-	722	EthD domain protein
pHV498	HVO_A0536	538172	539779	-	1607	N-methylhydantoinase (ATP-hydrolyzing) B
pHV498	HVO_A0537	539776	541791	-	2015	N-methylhydantoinase (ATP-hydrolyzing) A
pHV498	HVO_A0538	541791	543008	-	1217	NRAMP family transport protein (probable substrate divalent metal cation)
pHV499	HVO_A0542	546030	546164	-	134	hypothetical protein
pHV499	HVO_A0543	546161	546592	-	431	conserved hypothetical protein
pHV4100	HVO_A0559	562540	564126	-	1586	histidine ammonia-lyase
pHV4100	HVO_A0560	564119	565357	-	1238	imidazolonepropionase
pHV4100	HVO_A0561	565350	566300	-	950	formimidoylglutamase
pHV4100	HVO_A0562	566297	568159	-	1862	urocanate hydratase
pHV4101	HVO_A0566	570870	571400	-	530	3-isopropylmalate dehydratase small subunit
pHV4101	HVO_A0567	571397	572710	-	1313	3-isopropylmalate dehydratase large subunit
pHV4101	HVO_A0568	572712	573671	-	959	hydroxymethylglutaryl-CoA lyase
pHV4101	HVO_A0569	573668	574873	-	1205	family 3 CoA transferase
pHV4102	HVO_A0570	575069	576469	-	1400	probable metal-dependent hydrolase
pHV4102	HVO_A0571	576466	577125	-	659	isochorismatase family protein
pHV4103	HVO_A0572	577192	578169	-	977	probable flavin-dependent oxidoreductase
pHV4103	HVO_A0574	578166	578567	-	401	DUF1486 family protein
pHV4104	HVO_A0577	581819	582784	+	965	ABC-type transport system permease protein (probable substrate branched-chain amino acids)
pHV4104	HVO_A0578	582781	583857	+	1076	ABC-type transport system permease protein (probable substrate branched-chain amino acids)
pHV4104	HVO_A0579	583857	584648	+	791	ABC-type transport system ATP-binding protein (probable substrate branched-chain amino acids)
pHV4104	HVO_A0580	584641	585345	+	704	ABC-type transport system ATP-binding protein (probable substrate branched-chain amino acids)
pHV4104	HVO_A0581	585347	586675	+	1328	PrpD family protein
pHV4105	HVO_A0594	597454	599271	-	1817	glutamine--fructose-6-phosphate aminotransferase (isomerizing)
pHV4105	HVO_A0595	599271	600440	-	1169	sugar nucleotidyltransferase
pHV4106	HVO_A0606	607809	609122	-	1313	major facilitator superfamily transport protein
pHV4106	HVO_A0607	609119	609364	-	245	purine-binding taxis protein CheW
pHV4107	HVO_A0609	610663	610833	-	170	ABC-type transport system permease protein (probable substrate zinc) (nonfunctional)
pHV4107	HVO_A0609_A	609848	610660	-	812	ABC-type transport system permease protein (probable substrate zinc) (nonfunctional)
pHV4108	HVO_A0610	610830	611606	-	776	ABC-type transport system ATP-binding protein (probable substrate zinc)
pHV4108	HVO_A0611	611603	612610	-	1007	ABC-type transport system periplasmic substrate-binding protein (probable substrate zinc)
pHV4109	HVO_A0619	617447	618805	-	1358	conserved hypothetical protein
pHV4109	HVO_A0620	618807	619418	-	611	conserved hypothetical protein
pHV4110	HVO_A0621	619529	620101	+	572	conserved hypothetical protein
pHV4110	HVO_A0622	620140	620598	+	458	conserved hypothetical protein
pHV4111	HVO_A0625	624026	625435	-	1409	conserved hypothetical protein
pHV4111	HVO_A0626	625432	625689	-	257	conserved hypothetical protein
pHV4112	HVO_A0634	631456	632805	+	1349	peptidase M20 family protein (homolog to succinyl-diaminopimelate desuccinylase)
pHV4112	HVO_A0635	632812	633927	+	1115	probable cysteine desulfurase
pHV30	HVO_B0008	8220	8594	-	374	conserved hypothetical protein
pHV30	HVO_B0009	8587	9729	-	1142	aromatic-ring-hydroxylating dioxygenase alpha subunit family protein
pHV31	HVO_B0012	11360	13114	+	1754	compatible solute transport protein (probable substrate choline/glycine betaine)
pHV31	HVO_B0013	13151	13309	+	158	conserved hypothetical protein
pHV32	HVO_B0015	16218	16589	-	371	PIN domain protein (nonfunctional)
pHV32	HVO_B0016	16592	16822	-	230	conserved hypothetical protein
pHV33	HVO_B0017	16978	17400	-	422	conserved hypothetical protein
pHV33	HVO_B0018	17397	18260	-	863	ParA domain protein
pHV34	HVO_B0022	22808	23803	+	995	ABC-type transport system permease protein (probable substrate dipeptide/oligopeptide)
pHV34	HVO_B0023	23800	24720	+	920	ABC-type transport system permease protein (probable substrate dipeptide/oligopeptide)
pHV34	HVO_B0024	24717	26834	+	2117	ABC-type transport system ATP-binding protein (probable substrate dipeptide/oligopeptide)
pHV35	HVO_B0027	29918	30787	+	869	2-keto-3-deoxyxylonate dehydratase
pHV35	HVO_B0028	30784	31956	+	1172	xylose dehydrogenase (NADP)
pHV36	HVO_B0035	37352	38305	+	953	ABC-type transport system permease protein (probable substrate sugar)
pHV36	HVO_B0036	38308	39237	+	929	ABC-type transport system permease protein (probable substrate sugar)
pHV36	HVO_B0037	39241	40392	+	1151	ABC-type transport system ATP-binding protein (probable substrate sugar)
pHV36	HVO_B0038	40395	41546	+	1151	ABC-type transport system ATP-binding protein (probable substrate sugar)
pHV37	HVO_B0041	46367	48205	-	1838	siderophore biosynthesis protein IucC
pHV37	HVO_B0042	48214	49587	-	1373	probable 1%2C3-diaminopropane N-3-monooxygenase
pHV37	HVO_B0043	49584	50225	-	641	probable N4-hydroxy-1-aminopropane O-acetyltransferase
pHV37	HVO_B0044	50222	52003	-	1781	siderophore biosynthesis protein IucA
pHV37	HVO_B0045	52000	53565	-	1565	diaminobutyrate decarboxylase
pHV37	HVO_B0046	53562	54941	-	1379	diaminobutyrate--2-oxoglutarate aminotransferase
pHV38	HVO_B0048	56690	57502	-	812	cobalt-precorrin-7 C5-methyltransferase
pHV38	HVO_B0049	57495	58175	-	680	cobalt-precorrin-8 methylmutase
pHV38	HVO_B0050	58168	62022	-	3854	ATP-dependent cobaltochelatase subunit CobN
pHV39	HVO_B0052	64223	65461	-	1238	PQQ repeat protein
pHV39	HVO_B0053	65466	65849	-	383	DUF3209 family protein
pHV39	HVO_B0054	65852	67072	-	1220	sirohydrochlorin cobaltochelatase
pHV39	HVO_B0055	67069	67746	-	677	conserved hypothetical protein
pHV39	HVO_B0056	67743	67997	-	254	probable ferredoxin (4Fe-4S)
pHV39	HVO_B0057	67999	69033	-	1034	cobalt-factor-III C17-methyltransferase
pHV39	HVO_B0058	69037	69921	-	884	cobalt-factor-III C17-methyltransferase
pHV39	HVO_B0059	69918	70898	-	980	cobalt-precorrin-5A hydrolase
pHV39	HVO_B0060	70891	71730	-	839	cobalt-precorrin-4 C11-methyltransferase
pHV39	HVO_B0061	71727	72434	-	707	cobalt-factor-II C20-methyltransferase
pHV39	HVO_B0062	72431	72985	-	554	cobalt-precorrin-6B C15-methyltransferase (decarboxylating)
pHV310	HVO_B0063	73155	73340	+	185	CbtB family protein
pHV310	HVO_B0064	73343	74179	+	836	CbtA family protein
pHV310	HVO_B0065	74179	74520	+	341	thioredoxin domain protein
pHV311	HVO_B0068	76732	76899	-	167	hypothetical protein
pHV311	HVO_B0069	76896	78275	-	1379	aldehyde dehydrogenase
pHV312	HVO_B0074	82704	83819	-	1115	DUF917 family protein
pHV312	HVO_B0075	83816	84904	-	1088	DUF917 family protein
pHV312	HVO_B0076	84904	86448	-	1544	N-methylhydantoinase (ATP-hydrolyzing) A
pHV312	HVO_B0077	86441	87532	-	1091	DUF917 family protein
pHV312	HVO_B0078	87529	88599	-	1070	ABC-type transport system ATP-binding protein (probable substrate dipeptide/oligopeptide)
pHV312	HVO_B0079	88592	89704	-	1112	ABC-type transport system ATP-binding protein (probable substrate dipeptide/oligopeptide)
pHV312	HVO_B0080	89701	90600	-	899	ABC-type transport system permease protein (probable substrate dipeptide/oligopeptide)
pHV312	HVO_B0081	90597	91628	-	1031	ABC-type transport system permease protein (probable substrate dipeptide/oligopeptide)
pHV312	HVO_B0082	91625	93334	-	1709	ABC-type transport system periplasmic substrate-binding protein (probable substrate dipeptide/oligopeptide)
pHV313	HVO_B0089	100521	101582	-	1061	ABC-type transport system ATP-binding protein (probable substrate dipeptide/oligopeptide)
pHV313	HVO_B0090	101579	102649	-	1070	ABC-type transport system ATP-binding protein (probable substrate dipeptide/oligopeptide)
pHV314	HVO_B0091	102695	103717	-	1022	ABC-type transport system permease protein (probable substrate dipeptide/oligopeptide)
pHV314	HVO_B0092	103720	104724	-	1004	ABC-type transport system permease protein (probable substrate dipeptide/oligopeptide)
pHV315	HVO_B0107	120598	121524	+	926	ABC-type transport system permease protein (probable substrate sugar)
pHV315	HVO_B0108	121524	122489	+	965	ABC-type transport system permease protein (probable substrate sugar)
pHV316	HVO_B0111	125057	126262	+	1205	homolog to mandelate racemase / homolog to muconate lactonizing enzyme
pHV316	HVO_B0113	126265	127293	+	1028	probable F420-dependent oxidoreductase
pHV317	HVO_B0123	138313	139269	+	956	ABC-type transport system permease protein (probable substrate dipeptide/oligopeptide)
pHV317	HVO_B0124	139262	140242	+	980	ABC-type transport system permease protein (probable substrate dipeptide/oligopeptide)
pHV318	HVO_B0133	147763	149388	-	1625	conserved hypothetical protein
pHV318	HVO_B0134	149385	150161	-	776	ABC-type transport system ATP-binding protein
pHV319	HVO_B0138	152981	154204	-	1223	PQQ repeat protein
pHV319	HVO_B0139	154201	155490	-	1289	PQQ repeat protein
pHV320	HVO_B0140	155618	156538	+	920	PQQ repeat protein
pHV320	HVO_B0141	156528	157784	+	1256	PQQ repeat protein
pHV321	HVO_B0153	171961	173601	-	1640	CapB domain protein
pHV321	HVO_B0153_A	173598	174764	-	1166	CapC domain protein
pHV322	HVO_B0160	186336	186911	+	575	conserved hypothetical protein
pHV322	HVO_B0161	186911	187564	+	653	respiratory nitrate reductase iron-sulfur subunit
pHV322	HVO_B0162	187564	189012	+	1448	respiratory nitrate reductase b-type cytochrome subunit
pHV322	HVO_B0163	189005	189217	+	212	conserved hypothetical protein
pHV322	HVO_B0164	189214	192165	+	2951	respiratory nitrate reductase catalytic subunit
pHV322	HVO_B0165	192162	193232	+	1070	respiratory nitrate reductase electron transfer subunit
pHV323	HVO_B0166	193290	194105	+	815	conserved hypothetical protein
pHV323	HVO_B0167	194116	194862	+	746	chaperonin-like protein
pHV323	HVO_B0168	194859	195758	+	899	conserved hypothetical protein
pHV323	HVO_B0169	195755	196585	+	830	HEAT-PBS family protein
pHV323	HVO_B0170	196588	197886	+	1298	Fe-S cluster carrier protein ApbC
pHV324	HVO_B0172	199266	199328	-	62	transport protein (probable substrate phosphate/sulfate) (nonfunctional)
pHV324	HVO_B0172_A	198487	199272	-	785	transport protein (probable substrate phosphate/sulfate) (nonfunctional)
pHV325	HVO_B0176	204905	205864	-	959	ABC-type transport system permease protein (probable substrate cobalt)
pHV325	HVO_B0177	205861	207702	-	1841	ABC-type transport system ATP-binding protein (probable substrate cobalt)
pHV325	HVO_B0178	207722	208585	-	863	conserved hypothetical protein
pHV326	HVO_B0179	208868	209665	-	797	YfiH family protein
pHV326	HVO_B0180	209658	210395	-	737	ComB family protein
pHV327	HVO_B0185	215327	216271	+	944	ABC-type transport system permease protein (probable substrate dipeptide/oligopeptide)
pHV327	HVO_B0186	216268	217164	+	896	ABC-type transport system permease protein (probable substrate dipeptide/oligopeptide)
pHV328	HVO_B0187	217538	218686	+	1148	ABC-type transport system periplasmic substrate-binding protein
pHV328	HVO_B0188	218689	219627	+	938	ABC-type transport system permease protein
pHV328	HVO_B0189	219624	220517	+	893	ABC-type transport system permease protein
pHV328	HVO_B0190	220517	221257	+	740	ABC-type transport system ATP-binding protein
pHV329	HVO_B0192	223140	223451	-	311	conserved hypothetical protein
pHV329	HVO_B0193	223453	223824	-	371	ArsR family transcription regulator
pHV330	HVO_B0197	226697	227809	-	1112	ABC-type transport system permease protein
pHV330	HVO_B0198	227816	229012	-	1196	ABC-type transport system periplasmic substrate-binding protein
pHV331	HVO_B0210	244643	245518	-	875	YfiH family protein
pHV331	HVO_B0211	245522	246328	-	806	TatD domain protein
pHV332	HVO_B0213	246774	247970	+	1196	myo-inositol-1-phosphate synthase
pHV332	HVO_B0214	247967	249367	+	1400	E-NPP family protein
pHV333	HVO_B0218	258281	259222	+	941	ABC-type transport system permease protein (probable substrate branched-chain amino acids)
pHV333	HVO_B0219	259219	260373	+	1154	ABC-type transport system permease protein (probable substrate branched-chain amino acids)
pHV333	HVO_B0220	260373	261131	+	758	ABC-type transport system ATP-binding protein (probable substrate branched-chain amino acids)
pHV333	HVO_B0221	261128	261871	+	743	ABC-type transport system ATP-binding protein (probable substrate branched-chain amino acids)
pHV334	HVO_B0228	269467	270846	+	1379	ABC-type transport system periplasmic substrate-binding protein (probable substrate sugar)
pHV334	HVO_B0229	270853	271785	+	932	ABC-type transport system permease protein (probable substrate sugar)
pHV334	HVO_B0230	271778	272653	+	875	ABC-type transport system permease protein (probable substrate sugar)
pHV334	HVO_B0231	272650	273369	+	719	conserved hypothetical protein
pHV335	HVO_B0235	279990	283325	-	3335	probable anaerobic dehydrogenase alpha subunit
pHV335	HVO_B0236	283322	284839	-	1517	homolog to NADH dehydrogenase 51K subunit
pHV336	HVO_B0241	287729	288964	-	1235	IS1341-type transposase ISHvo18
pHV336	HVO_B0242	288961	289350	-	389	IS200-type transposase ISHvo18
pHV337	HVO_B0249	296776	297144	-	368	ISH11-type transposase HfIRS3 (nonfunctional)
pHV337	HVO_B0249_A	296165	296788	-	623	ISH11-type transposase HfIRS3 (nonfunctional)
pHV338	HVO_B0257	304696	306075	+	1379	pyridoxal phosphate-dependent aminotransferase
pHV338	HVO_B0258	306094	306480	+	386	enamine/imine deaminase
pHV339	HVO_B0262	310915	312210	-	1295	threonine ammonia-lyase
pHV339	HVO_B0263	312207	313517	-	1310	M20 family amidohydrolase (homolog to indole-3-acetyl-aspartate hydrolase)
pHV340	HVO_B0264	313647	314615	+	968	probable D-2-hydroxyacid dehydrogenase
pHV340	HVO_B0265	314622	317768	+	3146	FAD-dependent oxidoreductase (GlcD/DLD_GlcF/GlpC domain fusion protein)
pHV341	HVO_B0266	317826	319133	-	1307	glutamate dehydrogenase (NAD)
pHV341	HVO_B0267	319160	320338	-	1178	peptidase M24 family protein (homolog to ectoine hydrolase)
pHV342	HVO_B0271	324323	324436	-	113	conserved hypothetical protein (nonfunctional)
pHV342	HVO_B0271_A	323997	324323	-	326	conserved hypothetical protein (nonfunctional)
pHV343	HVO_B0274	327393	327758	+	365	conserved hypothetical protein
pHV343	HVO_B0275	327755	328153	+	398	conserved hypothetical protein
pHV344	HVO_B0281	331999	332268	+	269	hypothetical protein
pHV344	HVO_B0282	332280	333530	+	1250	HTH domain protein
pHV345	HVO_B0292	340588	342057	+	1469	ABC-type transport system periplasmic substrate-binding protein (probable substrate glycerol-3-phosphate)
pHV345	HVO_B0293	342080	342973	+	893	ABC-type transport system permease protein (probable substrate glycerol-3-phosphate)
pHV345	HVO_B0294	342978	343844	+	866	ABC-type transport system permease protein (probable substrate glycerol-3-phosphate)
pHV345	HVO_B0295	343855	344988	+	1133	ABC-type transport system ATP-binding protein (probable substrate glycerol-3-phosphate)
pHV346	HVO_B0299	346327	346677	-	350	5-hydroxyisourate hydrolase
pHV346	HVO_B0300	346679	347605	-	926	uricase
pHV347	HVO_B0305	351603	352019	-	416	conserved hypothetical protein
pHV347	HVO_B0306	352046	353365	-	1319	amidase (hydantoinase/carbamoylase family)
pHV348	HVO_B0308	354247	354765	+	518	aerobic-type carbon monoxide dehydrogenase small subunit
pHV348	HVO_B0309	354767	357130	+	2363	aerobic-type carbon monoxide dehydrogenase large subunit
pHV348	HVO_B0310	357127	357996	+	869	aerobic-type carbon monoxide dehydrogenase medium subunit
pHV349	HVO_B0311	358112	359041	+	929	XdhC family protein (nonfunctional)
pHV349	HVO_B0311_A	359041	359079	+	38	XdhC family protein (nonfunctional)
pHV349	HVO_B0311_B	359079	359102	+	23	XdhC family protein (nonfunctional)
pHV349	HVO_B0311_C	359102	359131	+	29	XdhC family protein (nonfunctional)
pHV349	HVO_B0311_D	359134	359148	+	14	XdhC family protein (nonfunctional)
pHV349	HVO_B0311_E	359149	359250	+	101	XdhC family protein (nonfunctional)
pHV349	HVO_B0313	359247	359831	+	584	molybdenum cofactor nucleotidyltransferase domain protein
pHV350	HVO_B0314	360154	361143	-	989	ABC-type transport system permease protein (substrate glucose)
pHV350	HVO_B0315	361140	362282	-	1142	ABC-type transport system permease protein (substrate glucose)
pHV350	HVO_B0316	362279	363931	-	1652	ABC-type transport system ATP-binding protein (substrate glucose)
pHV351	HVO_B0325	375818	377467	-	1649	glycoside hydrolase family protein
pHV351	HVO_B0326	377474	378460	-	986	conserved hypothetical protein
pHV352	HVO_B0331	384446	385507	+	1061	ABC-type transport system ATP-binding protein (probable substrate dipeptide/oligopeptide)
pHV352	HVO_B0332	385504	386619	+	1115	ABC-type transport system ATP-binding protein (probable substrate dipeptide/oligopeptide)
pHV353	HVO_B0337	391344	391652	-	308	SAF domain protein
pHV353	HVO_B0338	391649	392839	-	1190	probable hydro-lyase (homolog to altronate dehydratase)
pHV354	HVO_B0355	410664	411635	-	971	conserved hypothetical protein
pHV354	HVO_B0356	411652	412176	-	524	conserved hypothetical protein
pHV354	HVO_B0357	412183	414009	-	1826	spermidine synthase
pHV355	HVO_B0362	418592	418831	+	239	conserved hypothetical protein
pHV355	HVO_B0363	418824	421355	+	2531	dimethylsulfoxide reductase subunit A
pHV355	HVO_B0364	421358	422179	+	821	dimethylsulfoxide reductase subunit B
pHV355	HVO_B0365	422179	423492	+	1313	dimethylsulfoxide reductase subunit C
pHV355	HVO_B0366	423489	424082	+	593	Tat proofreading chaperone DmsD
pHV356	HVO_B0367	424234	424707	+	473	conserved hypothetical protein
pHV356	HVO_B0368	424712	425470	+	758	molybdenum cofactor guanylyltransferase
pHV356	HVO_B0369	425467	426384	+	917	ABC-type transport system periplasmic substrate-binding protein (probable substrate molybdate)
pHV356	HVO_B0370	426365	427174	+	809	ABC-type transport system permease protein (probable substrate molybdate)
pHV357	HVO_B0379	433504	435033	-	1529	SSSF family transport protein
pHV357	HVO_B0380	435027	435812	-	785	thiamine biosynthesis/salvage protein TenA
pHV357	HVO_B0381	435809	436474	-	665	thiamine biosynthesis/salvage protein TenA
pHV10	HVO_C0005_A	5382	5456	-	74	homolog to virus structural protein HGPV1-VP3 (nonfunctional)
pHV10	HVO_C0005_B	5338	5379	-	41	homolog to virus structural protein HGPV1-VP3 (nonfunctional)
pHV10	HVO_C0005_C	5326	5337	-	11	homolog to virus structural protein HGPV1-VP3 (nonfunctional)
pHV11	HVO_C0006	5497	5742	-	245	UPF0395 family protein
pHV11	HVO_C0007	5743	6006	-	263	conserved hypothetical protein
pHV12	HVO_C0015	11678	12253	-	575	conserved hypothetical protein
pHV12	HVO_C0016	12281	12409	-	128	hypothetical protein
pHV13	HVO_C0017	12637	13536	+	899	ParA domain protein
pHV13	HVO_C0018	13539	13925	+	386	conserved hypothetical protein
pHV14	HVO_C0020_A	14579	14623	+	44	ISH14-type transposase HfIRS8 (nonfunctional)
pHV14	HVO_C0020_B	14624	14671	+	47	ISH14-type transposase HfIRS8 (nonfunctional)
pHV14	HVO_C0020_C	14670	14834	+	164	ISH14-type transposase HfIRS8 (nonfunctional)
pHV15	HVO_C0028	18908	19882	+	974	conserved hypothetical protein
pHV15	HVO_C0029	19887	20411	+	524	PIN domain protein
pHV15	HVO_C0030	20437	20628	+	191	hypothetical protein
pHV16	HVO_C0043	42448	44433	+	1985	conserved hypothetical protein
pHV16	HVO_C0044	44460	45461	+	1001	PLD domain protein
pHV17	HVO_C0052	53131	53205	-	74	ISH4-type transposase ISHvo5 (nonfunctional)
pHV17	HVO_C0052_A	50866	51690	-	824	ISH4-type transposase ISHvo5 (nonfunctional)
pHV17	HVO_C0053	51699	53051	-	1352	ISH5-type transposase ISHvo11
pHV18	HVO_C0054_A	54562	54645	-	83	ISH14-type transposase HfIRS10 (nonfunctional)
pHV18	HVO_C0054_B	54547	54561	-	14	ISH14-type transposase HfIRS10 (nonfunctional)
pHV18	HVO_C0054_C	54474	54542	-	68	ISH14-type transposase HfIRS10 (nonfunctional)
pHV19	HVO_C0058	59587	60195	-	608	ISH4-type transposase ISHvo6 (nonfunctional)
pHV19	HVO_C0058_A	59217	59585	-	368	ISH4-type transposase ISHvo6 (nonfunctional)
pHV110	HVO_C0060	60310	60609	+	299	CopG domain protein
pHV110	HVO_C0061	60610	60645	+	35	RelE family protein (nonfunctional)
pHV110	HVO_C0061_A	60648	60872	+	224	RelE family protein (nonfunctional)
pHV111	HVO_C0065	62797	63186	+	389	ISH14-type transposase HfIRS9 (nonfunctional)
pHV111	HVO_C0065_A	63187	63318	+	131	ISH14-type transposase HfIRS9 (nonfunctional)
pHV111	HVO_C0065_B	63309	63476	+	167	ISH14-type transposase HfIRS9 (nonfunctional)
pHV112	HVO_C0072	70334	71227	-	893	ABC-type transport system permease protein (probable substrate dipeptide/oligopeptide)
pHV112	HVO_C0073	71227	72192	-	965	ABC-type transport system permease protein (probable substrate dipeptide/oligopeptide)
pHV113	HVO_C0078	79346	79477	-	131	ISHwa16-type transposase ISHvo16 (nonfunctional)
pHV113	HVO_C0078_A	79142	79345	-	203	ISHwa16-type transposase ISHvo16 (nonfunctional)
pHV114	HVO_C0079	79485	79778	-	293	ISH16-type transposase HfIRS4 (nonfunctional)
pHV114	HVO_C0080	79789	80892	-	1103	ISH16-type transposase ISHvo8
pHV115	HVO_C0085	83320	83664	-	344	homolog to virus protein eHPD7_00180
pHV115	HVO_C0086	83661	83855	-	194	small CPxCG-related zinc finger protein
pHV115	HVO_C0087	83852	84292	-	440	hypothetical protein
pHV115	HVO_C0088	84301	84525	-	224	hypothetical protein
