id	source	region	left	right	feature	strand	new_locus	old_locus	exon
NC_013967.1	RefSeq	gene	278458	278790	CDS	+	HVO_RS06200	HVO_0310	
NC_013967.1	RefSeq	gene	278777	280978	CDS	+	HVO_RS06205	HVO_0311	
NC_013967.1	RefSeq	gene	281153	281410	CDS	+	HVO_RS06210	HVO_0312	
NC_013967.1	RefSeq	gene	281432	282016	CDS	+	HVO_RS06215	HVO_0313	
NC_013967.1	RefSeq	gene	282013	283059	CDS	+	HVO_RS06220	HVO_0314	
NC_013967.1	RefSeq	gene	283056	283376	CDS	+	HVO_RS06225	HVO_0315	
NC_013967.1	RefSeq	gene	283383	285143	CDS	+	HVO_RS06230	HVO_0316	
NC_013967.1	RefSeq	gene	285148	286554	CDS	+	HVO_RS06235	HVO_0317	
NC_013967.1	RefSeq	gene	286684	288660	CDS	+	HVO_RS06240	HVO_0318	
NC_013967.1	RefSeq	gene	288859	289566	CDS	+	HVO_RS06245	HVO_0319	
NC_013967.1	RefSeq	gene	289648	290031	CDS	+	HVO_RS06250	HVO_0320	
NC_013967.1	RefSeq	gene	290089	291333	CDS	-	HVO_RS06255	HVO_0321	
NC_013967.1	RefSeq	gene	291490	293214	CDS	+	HVO_RS06260	HVO_0322	
NC_013967.1	RefSeq	gene	293254	293391	CDS	+		HVO_0323	
NC_013967.1	RefSeq	gene	293437	295200	CDS	-	HVO_RS06265	HVO_0324	
NC_013967.1	RefSeq	gene	296025	296738	CDS	+	HVO_RS06270	HVO_0326	
NC_013967.1	RefSeq	gene	296735	297424	CDS	+	HVO_RS06275	HVO_0327	
NC_013967.1	RefSeq	gene	297455	298345	CDS	-	HVO_RS06280	HVO_0328	
NC_013967.1	RefSeq	gene	298435	299373	CDS	+	HVO_RS06285	HVO_0329	
NC_013967.1	RefSeq	gene	299452	300096	CDS	-	HVO_RS06290	HVO_0330	
NC_013967.1	RefSeq	gene	300176	301015	CDS	-	HVO_RS06295	HVO_0331	
NC_013967.1	RefSeq	gene	301142	301684	CDS	+	HVO_RS06300	HVO_0332	
NC_013967.1	RefSeq	gene	301751	302281	CDS	+	HVO_RS06305	HVO_0333	
NC_013967.1	RefSeq	gene	302356	303069	CDS	+	HVO_RS06310	HVO_0334	
NC_013967.1	RefSeq	gene	303256	304668	CDS	+	HVO_RS06315	HVO_0335	
NC_013967.1	RefSeq	gene	304921	306147	CDS	+	HVO_RS06320	HVO_0336	
NC_013967.1	RefSeq	gene	306250	306504	CDS	+	HVO_RS06325	HVO_0337	
NC_013967.1	RefSeq	gene	306563	307537	CDS	-	HVO_RS06330	HVO_0338	
NC_013967.1	RefSeq	gene	307680	308948	CDS	+	HVO_RS06335	HVO_0339	
NC_013967.1	RefSeq	gene	308973	309416	CDS	-	HVO_RS06340	HVO_0340	
NC_013967.1	RefSeq	gene	309492	310541	CDS	+	HVO_RS06345	HVO_0341	
NC_013967.1	RefSeq	gene	310562	310897	CDS	+	HVO_RS06350	HVO_0342	
NC_013967.1	RefSeq	gene	310894	311250	CDS	+	HVO_RS06355	HVO_0343	
NC_013967.1	RefSeq	gene	312095	312322	CDS	+	HVO_RS06370	HVO_0346	
NC_013967.1	RefSeq	gene	312319	313884	CDS	+	HVO_RS06375	HVO_0347	
NC_013967.1	RefSeq	gene	313886	315715	CDS	+	HVO_RS06380	HVO_0348	
NC_013967.1	RefSeq	gene	315728	318652	CDS	+	HVO_RS06385	HVO_0349	
NC_013967.1	RefSeq	gene	318645	319904	CDS	+	HVO_RS06390	HVO_0350	
NC_013967.1	RefSeq	gene	319907	320326	CDS	+	HVO_RS06395	HVO_0351	
NC_013967.1	RefSeq	gene	320381	321157	CDS	+	HVO_RS06400	HVO_0352	
NC_013967.1	RefSeq	gene	321385	321813	CDS	+	HVO_RS06405	HVO_0353	
NC_013967.1	RefSeq	gene	321816	322430	CDS	+	HVO_RS06410	HVO_0354	
NC_013967.1	RefSeq	gene	322539	323294	CDS	-	HVO_RS06415	HVO_0355	
NC_013967.1	RefSeq	gene	323485	325668	CDS	+	HVO_RS06420	HVO_0356	
NC_013967.1	RefSeq	gene	325966	326535	CDS	+	HVO_RS06425	HVO_0357	
NC_013967.1	RefSeq	gene	326532	327485	CDS	+	HVO_RS06430	HVO_0358	
NC_013967.1	RefSeq	gene	327676	328941	CDS	+	HVO_RS06435	HVO_0359	
NC_013967.1	RefSeq	gene	328944	329252	CDS	+	HVO_RS06440	HVO_0360	
NC_013967.1	RefSeq	gene	329856	330458	CDS	+	HVO_RS06450	HVO_0362	
NC_013967.1	RefSeq	gene	330652	331095	CDS	+	HVO_RS06455	HVO_0364	
NC_013967.1	RefSeq	gene	331222	331422	CDS	-	HVO_RS06460	HVO_0365	
NC_013967.1	RefSeq	gene	331415	331801	CDS	-	HVO_RS06465	HVO_0366	
NC_013967.1	RefSeq	gene	331803	332225	CDS	-	HVO_RS06470	HVO_0367	
NC_013967.1	RefSeq	gene	332222	332788	CDS	-	HVO_RS06475	HVO_0368	
NC_013967.1	RefSeq	gene	332943	333431	CDS	-	HVO_RS06480	HVO_0370	
NC_013967.1	RefSeq	gene	333431	333871	CDS	-	HVO_RS06485	HVO_0371	
NC_013967.1	RefSeq	gene	333882	334388	CDS	-	HVO_RS06490	HVO_0372	
NC_013967.1	RefSeq	gene	334392	334589	CDS	-	HVO_RS06495	HVO_0373	
NC_013967.1	RefSeq	gene	334719	334901	CDS	+	HVO_RS06500	HVO_0374	
NC_013967.1	RefSeq	gene	335021	335359	CDS	+	HVO_RS06505	HVO_0375	
NC_013967.1	RefSeq	gene	335352	335792	CDS	+	HVO_RS06510	HVO_0376	
NC_013967.1	RefSeq	gene	335795	336409	CDS	+	HVO_RS06515	HVO_0377	
NC_013967.1	RefSeq	gene	336406	336630	CDS	+	HVO_RS06520	HVO_0378	
NC_013967.1	RefSeq	gene	337199	337783	CDS	+	HVO_RS06525	HVO_0379	
NC_013967.1	RefSeq	gene	339578	339793	CDS	-	HVO_RS06535	HVO_0380	
NC_013967.1	RefSeq	gene	339904	340089	CDS	+	HVO_RS06540	HVO_0381	
NC_013967.1	RefSeq	gene	340199	340432	CDS	+	HVO_RS06545	HVO_0382	
NC_013967.1	RefSeq	gene	340429	340620	CDS	+	HVO_RS06550	HVO_0383	
NC_013967.1	RefSeq	gene	340784	341785	CDS	+	HVO_RS06555	HVO_0385	
NC_013967.1	RefSeq	gene	342850	343224	CDS	+	HVO_RS06560	HVO_0386	
NC_013967.1	RefSeq	gene	343321	343560	CDS	+	HVO_RS06565	HVO_0387	
NC_013967.1	RefSeq	gene	343699	345018	CDS	-	HVO_RS06570	HVO_0388	
NC_013967.1	RefSeq	gene	345139	345441	CDS	-	HVO_RS06575	HVO_0389	
NC_013967.1	RefSeq	gene	345603	346082	CDS	+	HVO_RS06580	HVO_0390	
NC_013967.1	RefSeq	gene	346125	346805	CDS	-	HVO_RS06585	HVO_0391	
NC_013967.1	RefSeq	gene	347026	347382	CDS	+	HVO_RS06590	HVO_0392	
NC_013967.1	RefSeq	gene	347502	350453	CDS	+	HVO_RS06595	HVO_0393	
NC_013967.1	RefSeq	gene	350585	351007	CDS	+	HVO_RS06600	HVO_0394	
NC_013967.1	RefSeq	gene	351178	352194	CDS	+	HVO_RS06605	HVO_0395	
NC_013967.1	RefSeq	gene	352270	353352	CDS	+	HVO_RS06610	HVO_0396	
NC_013967.1	RefSeq	gene	353383	354480	CDS	-	HVO_RS06615	HVO_0397	
NC_013967.1	RefSeq	gene	354646	354945	CDS	-	HVO_RS06620	HVO_0398	
NC_013967.1	RefSeq	gene	355050	356090	CDS	+	HVO_RS06625	HVO_0399	
NC_013967.1	RefSeq	gene	356161	356541	CDS	+	HVO_RS06630	HVO_0400	
NC_013967.1	RefSeq	gene	356734	357192	CDS	+	HVO_RS06635	HVO_0401	
NC_013967.1	RefSeq	gene	357270	357947	CDS	+	HVO_RS06640	HVO_0402	
NC_013967.1	RefSeq	gene	358032	359000	CDS	+	HVO_RS06645	HVO_0403	
NC_013967.1	RefSeq	pseudogene	359447	360927	CDS	+	HVO_RS06650	HVO_0405	
NC_013967.1	RefSeq	gene	361646	363052	CDS	-	HVO_RS06655	HVO_0406	
NC_013967.1	RefSeq	gene	363049	363423	CDS	-	HVO_RS06660	HVO_0407	
NC_013967.1	RefSeq	gene	363561	364598	CDS	+	HVO_RS06665	HVO_0408	
NC_013967.1	RefSeq	gene	364649	365260	CDS	-	HVO_RS06670	HVO_0409	
NC_013967.1	RefSeq	gene	365292	365756	CDS	-		HVO_0410	
NC_013967.1	RefSeq	gene	367843	368085	CDS	+	HVO_RS06685	HVO_0413	
NC_013967.1	RefSeq	gene	368086	369234	CDS	-	HVO_RS06690	HVO_0414	
NC_013967.1	RefSeq	gene	369241	371091	CDS	-	HVO_RS06695	HVO_0415	
NC_013967.1	RefSeq	gene	371250	371426	CDS	-		HVO_0416	
NC_013967.1	RefSeq	gene	371518	373026	CDS	-	HVO_RS06700	HVO_0417	
NC_013967.1	RefSeq	gene	373221	374717	CDS	-	HVO_RS06705	HVO_0418	
NC_013967.1	RefSeq	gene	374824	375918	CDS	-	HVO_RS06710	HVO_0419	
NC_013967.1	RefSeq	gene	376085	377716	CDS	+	HVO_RS06715	HVO_0420	
NC_013967.1	RefSeq	gene	377834	379714	CDS	+	HVO_RS06720	HVO_0421	
NC_013967.1	RefSeq	gene	379829	380122	CDS	-	HVO_RS06725	HVO_0422	
NC_013967.1	RefSeq	gene	380247	380561	CDS	+	HVO_RS06730	HVO_0423	
NC_013967.1	RefSeq	gene	380564	382378	CDS	+	HVO_RS06735	HVO_0424	
NC_013967.1	RefSeq	gene	382515	383456	CDS	+	HVO_RS06740	HVO_0425	
NC_013967.1	RefSeq	gene	383511	383993	CDS	+	HVO_RS06745	HVO_0426	
NC_013967.1	RefSeq	gene	384018	385076	CDS	-	HVO_RS06750	HVO_0427	
NC_013967.1	RefSeq	gene	385077	385526	CDS	-	HVO_RS06755	HVO_0428	
NC_013967.1	RefSeq	gene	385608	386129	CDS	-	HVO_RS06760	HVO_0429	
NC_013967.1	RefSeq	gene	386169	386621	CDS	+	HVO_RS06765	HVO_0430	
NC_013967.1	RefSeq	gene	386653	387507	CDS	+	HVO_RS06770	HVO_0431	
NC_013967.1	RefSeq	gene	387557	387772	CDS	+	HVO_RS06775	HVO_0432	
NC_013967.1	RefSeq	gene	387864	388532	CDS	+	HVO_RS06780	HVO_0433	
NC_013967.1	RefSeq	gene	388563	389816	CDS	-	HVO_RS06785	HVO_0434	
NC_013967.1	RefSeq	gene	390051	390353	CDS	-	HVO_RS06790	HVO_0435	
NC_013967.1	RefSeq	gene	390432	391040	CDS	-	HVO_RS06795	HVO_0436	
NC_013967.1	RefSeq	gene	391096	391260	CDS	-	HVO_RS06800	HVO_0437	
NC_013967.1	RefSeq	gene	391499	391768	CDS	+	HVO_RS06805	HVO_0438	
NC_013967.1	RefSeq	gene	391882	392028	CDS	+	HVO_RS06810	HVO_0439	
NC_013967.1	RefSeq	gene	392044	392424	CDS	-	HVO_RS06815	HVO_0440	
NC_013967.1	RefSeq	gene	392426	393052	CDS	-	HVO_RS06820	HVO_0441	
NC_013967.1	RefSeq	gene	393182	393352	CDS	+	HVO_RS06825	HVO_0442	
NC_013967.1	RefSeq	gene	393349	393960	CDS	+	HVO_RS06830	HVO_0443	
NC_013967.1	RefSeq	gene	393985	394581	CDS	+	HVO_RS06835	HVO_0444	
NC_013967.1	RefSeq	gene	394719	395684	CDS	-	HVO_RS06840	HVO_0445	
NC_013967.1	RefSeq	gene	395674	396477	CDS	-	HVO_RS06845	HVO_0446	
NC_013967.1	RefSeq	gene	396573	397619	CDS	-	HVO_RS06850	HVO_0447	
NC_013967.1	RefSeq	gene	397884	398543	CDS	+	HVO_RS06855	HVO_0448	
NC_013967.1	RefSeq	gene	398598	399404	CDS	+	HVO_RS06860	HVO_0449	
NC_013967.1	RefSeq	gene	399548	399955	CDS	+	HVO_RS06865	HVO_0450	
NC_013967.1	RefSeq	gene	400072	400515	CDS	+	HVO_RS06870	HVO_0451	
NC_013967.1	RefSeq	gene	400730	403606	CDS	+	HVO_RS06875	HVO_0452	
NC_013967.1	RefSeq	gene	403730	403948	CDS	+	HVO_RS06880	HVO_0453	
NC_013967.1	RefSeq	gene	404006	405001	CDS	-	HVO_RS06885	HVO_0454	
NC_013967.1	RefSeq	gene	405300	406943	CDS	-	HVO_RS06890	HVO_0455	
NC_013967.1	RefSeq	gene	407159	407551	CDS	-	HVO_RS06895	HVO_0456	
NC_013967.1	RefSeq	gene	407615	407797	CDS	-	HVO_RS06900	HVO_0457	
NC_013967.1	RefSeq	gene	408661	409047	CDS	-	HVO_RS06915	HVO_0459	
NC_013967.1	RefSeq	gene	409132	409338	CDS	-	HVO_RS06920	HVO_0460	
NC_013967.1	RefSeq	gene	409378	410376	CDS	-	HVO_RS06925	HVO_0461	
NC_013967.1	RefSeq	gene	410369	411793	CDS	-	HVO_RS06930	HVO_0462	
NC_013967.1	RefSeq	gene	411856	412164	CDS	-		HVO_0463	
NC_013967.1	RefSeq	gene	412389	413600	CDS	-	HVO_RS06940	HVO_0464	
NC_013967.1	RefSeq	gene	413956	415347	CDS	+	HVO_RS06945	HVO_0465	
NC_013967.1	RefSeq	gene	415459	416598	CDS	-	HVO_RS06950	HVO_0466	
NC_013967.1	RefSeq	gene	416899	418107	CDS	+	HVO_RS06955	HVO_0467	
NC_013967.1	RefSeq	gene	418158	418475	CDS	-	HVO_RS06960	HVO_0468	
NC_013967.1	RefSeq	gene	418546	419502	CDS	+	HVO_RS06965	HVO_0469	
NC_013967.1	RefSeq	gene	419599	420702	CDS	+	HVO_RS06970	HVO_0470	
NC_013967.1	RefSeq	gene	420720	422078	CDS	-	HVO_RS06975	HVO_0471	
NC_013967.1	RefSeq	gene	422204	422479	CDS	-	HVO_RS06980	HVO_0472	
NC_013967.1	RefSeq	gene	422618	422818	CDS	+	HVO_RS06985	HVO_0473	
NC_013967.1	RefSeq	gene	422870	423604	CDS	-	HVO_RS06990	HVO_0474	
NC_013967.1	RefSeq	gene	423626	424564	CDS	-	HVO_RS06995	HVO_0475	
NC_013967.1	RefSeq	gene	424661	425317	CDS	-	HVO_RS07000	HVO_0476	
NC_013967.1	RefSeq	gene	425456	426415	CDS	-	HVO_RS07005	HVO_0477	
NC_013967.1	RefSeq	gene	426605	427672	CDS	+	HVO_RS07010	HVO_0478	
NC_013967.1	RefSeq	gene	427742	428230	CDS	-	HVO_RS07015	HVO_0479	
NC_013967.1	RefSeq	gene	428646	429851	CDS	-	HVO_RS07025	HVO_0480	
NC_013967.1	RefSeq	gene	429927	430979	CDS	-	HVO_RS07030	HVO_0481	
NC_013967.1	RefSeq	gene	431247	431609	CDS	+	HVO_RS07035	HVO_0482	
NC_013967.1	RefSeq	gene	431634	432506	CDS	-	HVO_RS07040	HVO_0483	
NC_013967.1	RefSeq	gene	432592	433122	CDS	-	HVO_RS07045	HVO_0484	
NC_013967.1	RefSeq	gene	433283	433930	CDS	+	HVO_RS07050	HVO_0485	
NC_013967.1	RefSeq	gene	433931	434725	CDS	-	HVO_RS07055	HVO_0486	
NC_013967.1	RefSeq	gene	434848	435303	CDS	+	HVO_RS07060	HVO_0487	
NC_013967.1	RefSeq	gene	435432	435830	CDS	+	HVO_RS07065	HVO_0488	
NC_013967.1	RefSeq	gene	435901	436059	CDS	+	HVO_RS07070	HVO_0489	
NC_013967.1	RefSeq	gene	436184	436330	CDS	+		HVO_0490	
NC_013967.1	RefSeq	gene	436448	436909	CDS	+	HVO_RS07075	HVO_0491	
NC_013967.1	RefSeq	gene	437012	437659	CDS	+	HVO_RS07080	HVO_0492	
NC_013967.1	RefSeq	gene	437774	438166	CDS	+	HVO_RS07085	HVO_0493	
NC_013967.1	RefSeq	gene	438284	439078	CDS	+	HVO_RS07090	HVO_0494	
NC_013967.1	RefSeq	gene	439362	440087	CDS	-	HVO_RS07100	HVO_0496	
NC_013967.1	RefSeq	gene	440257	440451	CDS	-	HVO_RS07105	HVO_0497	
NC_013967.1	RefSeq	gene	440611	440805	CDS	-	HVO_RS07110	HVO_0498	
NC_013967.1	RefSeq	gene	441371	442039	CDS	-	HVO_RS07120	HVO_0500	
NC_013967.1	RefSeq	gene	442085	442483	CDS	-	HVO_RS07125	HVO_0501	
NC_013967.1	RefSeq	gene	442587	442790	CDS	+	HVO_RS07130	HVO_0502	
NC_013967.1	RefSeq	gene	443185	443682	CDS	+	HVO_RS07140	HVO_0504	
NC_013967.1	RefSeq	gene	443723	443992	CDS	+	HVO_RS07145	HVO_0505	
NC_013967.1	RefSeq	gene	444097	446034	CDS	+	HVO_RS07150	HVO_0506	
NC_013967.1	RefSeq	gene	446078	446800	CDS	+	HVO_RS07155	HVO_0507	
NC_013967.1	RefSeq	gene	446839	447285	CDS	-	HVO_RS07160	HVO_0508	
NC_013967.1	RefSeq	gene	447374	447841	CDS	-	HVO_RS07165	HVO_0509	
NC_013967.1	RefSeq	gene	447838	448179	CDS	-	HVO_RS07170	HVO_0510	
NC_013967.1	RefSeq	gene	448281	449069	CDS	+	HVO_RS07175	HVO_0511	
NC_013967.1	RefSeq	gene	449134	449559	CDS	-	HVO_RS07180	HVO_0512	
NC_013967.1	RefSeq	gene	449668	450342	CDS	+	HVO_RS07185	HVO_0513	
NC_013967.1	RefSeq	gene	450349	450960	CDS	-	HVO_RS07190	HVO_0514	
NC_013967.1	RefSeq	gene	451105	451329	CDS	+	HVO_RS07195	HVO_0515	
NC_013967.1	RefSeq	gene	451494	452177	CDS	+	HVO_RS07200	HVO_0516	
NC_013967.1	RefSeq	gene	452571	453080	CDS	+	HVO_RS07210	HVO_0518	
NC_013967.1	RefSeq	gene	453269	454720	CDS	+	HVO_RS07215	HVO_0519	
NC_013967.1	RefSeq	gene	454913	455344	CDS	+	HVO_RS07220	HVO_0520	
NC_013967.1	RefSeq	gene	456336	457715	CDS	-	HVO_RS07230	HVO_0521	
NC_013967.1	RefSeq	gene	455344	456357	CDS	+	HVO_RS07225	HVO_0522	
NC_013967.1	RefSeq	gene	458267	458407	CDS	+		HVO_0525	
NC_013967.1	RefSeq	gene	458677	459087	CDS	+	HVO_RS07245	HVO_0526	
NC_013967.1	RefSeq	gene	459341	459817	CDS	-		HVO_0527	
NC_013967.1	RefSeq	gene	460194	461360	CDS	-	HVO_RS07250	HVO_0528	
NC_013967.1	RefSeq	gene	462054	463211	CDS	+	HVO_RS07260	HVO_0530	
NC_013967.1	RefSeq	gene	463243	464286	CDS	+	HVO_RS07265	HVO_0531	
NC_013967.1	RefSeq	gene	464283	465227	CDS	+	HVO_RS07270	HVO_0532	
NC_013967.1	RefSeq	gene	465348	466499	CDS	+	HVO_RS07275	HVO_0534	
NC_013967.1	RefSeq	gene	466545	467234	CDS	-	HVO_RS07280	HVO_0535	
NC_013967.1	RefSeq	gene	467702	468232	CDS	+	HVO_RS07285	HVO_0536	
NC_013967.1	RefSeq	gene	468354	468521	CDS	-		HVO_0537	
NC_013967.1	RefSeq	gene	468630	469064	CDS	-	HVO_RS07290	HVO_0538	
NC_013967.1	RefSeq	gene	469061	469873	CDS	-	HVO_RS07295	HVO_0539	
NC_013967.1	RefSeq	gene	470089	470577	CDS	-	HVO_RS07300	HVO_0540	
NC_013967.1	RefSeq	gene	470736	473552	CDS	-	HVO_RS07305	HVO_0541	
NC_013967.1	RefSeq	gene	473683	474102	CDS	-	HVO_RS07310	HVO_0542	
NC_013967.1	RefSeq	gene	474201	474461	CDS	-	HVO_RS07315	HVO_0543	
NC_013967.1	RefSeq	gene	474717	476132	CDS	+	HVO_RS07320	HVO_0544	
NC_013967.1	RefSeq	gene	476452	476949	CDS	+	HVO_RS07325	HVO_0545	
NC_013967.1	RefSeq	gene	477273	477917	CDS	-	HVO_RS07330	HVO_0547	
NC_013967.1	RefSeq	gene	478045	479526	CDS	-	HVO_RS07335	HVO_0548	
NC_013967.1	RefSeq	gene	479663	480625	CDS	-	HVO_RS07340	HVO_0549	
NC_013967.1	RefSeq	gene	480714	481016	CDS	-	HVO_RS07345	HVO_0550	
NC_013967.1	RefSeq	gene	481150	483357	CDS	-	HVO_RS07350	HVO_0551	
NC_013967.1	RefSeq	gene	483354	486128	CDS	-	HVO_RS07355	HVO_0552	
NC_013967.1	RefSeq	gene	486398	487591	CDS	+	HVO_RS07360	HVO_0553	
NC_013967.1	RefSeq	gene	487588	490083	CDS	+	HVO_RS07365	HVO_0554	
NC_013967.1	RefSeq	gene	490290	491960	CDS	+	HVO_RS07370	HVO_0555	
NC_013967.1	RefSeq	pseudogene	492257	493255	CDS	+	HVO_RS07375	HVO_0556	
NC_013967.1	RefSeq	gene	493539	494351	CDS	-	HVO_RS07380	HVO_0558	
NC_013967.1	RefSeq	gene	494488	494841	CDS	+	HVO_RS07385	HVO_0559	
NC_013967.1	RefSeq	gene	494928	495119	CDS	-	HVO_RS07390	HVO_0560	
NC_013967.1	RefSeq	gene	495226	495816	CDS	-	HVO_RS07395	HVO_0561	
NC_013967.1	RefSeq	gene	496045	497121	CDS	-	HVO_RS07400	HVO_0562	
NC_013967.1	RefSeq	gene	497118	498053	CDS	-	HVO_RS07405	HVO_0563	
NC_013967.1	RefSeq	gene	498059	499351	CDS	-	HVO_RS07410	HVO_0564	
NC_013967.1	RefSeq	gene	499582	500721	CDS	+	HVO_RS07415	HVO_0565	
NC_013967.1	RefSeq	gene	500782	502788	CDS	-	HVO_RS07420	HVO_0566	
NC_013967.1	RefSeq	gene	502893	505076	CDS	+	HVO_RS07425	HVO_0567	
NC_013967.1	RefSeq	gene	505103	506152	CDS	+	HVO_RS07430	HVO_0568	
NC_013967.1	RefSeq	gene	506363	507274	CDS	-	HVO_RS07435	HVO_0569	
NC_013967.1	RefSeq	gene	507810	508865	CDS	-	HVO_RS07440	HVO_0570	
NC_013967.1	RefSeq	gene	508914	509564	CDS	-	HVO_RS07445	HVO_0571	
NC_013967.1	RefSeq	gene	509723	510550	CDS	+	HVO_RS07450	HVO_0572	
NC_013967.1	RefSeq	gene	510605	511480	CDS	+	HVO_RS07455	HVO_0573	
NC_013967.1	RefSeq	gene	511607	512362	CDS	+	HVO_RS07460	HVO_0574	
NC_013967.1	RefSeq	gene	512426	513064	CDS	-	HVO_RS07465	HVO_0575	
NC_013967.1	RefSeq	gene	513213	513560	CDS	+	HVO_RS07470	HVO_0576	
NC_013967.1	RefSeq	gene	513578	513793	CDS	-	HVO_RS07475	HVO_0577	
NC_013967.1	RefSeq	gene	513869	514150	CDS	+	HVO_RS07480	HVO_0578	
NC_013967.1	RefSeq	gene	514211	514855	CDS	-	HVO_RS07485	HVO_0579	
NC_013967.1	RefSeq	gene	514996	515961	CDS	+	HVO_RS07490	HVO_0580	
NC_013967.1	RefSeq	gene	516141	517343	CDS	-	HVO_RS07495	HVO_0581	
NC_013967.1	RefSeq	gene	517346	517531	CDS	-	HVO_RS07500	HVO_0582	
NC_013967.1	RefSeq	gene	517744	518328	CDS	-	HVO_RS07505	HVO_0583	
NC_013967.1	RefSeq	gene	518847	519830	CDS	+	HVO_RS07515	HVO_0585	
NC_013967.1	RefSeq	gene	519896	520531	CDS	+	HVO_RS07520	HVO_0586	
NC_013967.1	RefSeq	gene	520522	521430	CDS	+	HVO_RS07525	HVO_0587	
NC_013967.1	RefSeq	gene	521421	522185	CDS	+	HVO_RS07530	HVO_0588	
NC_013967.1	RefSeq	gene	522185	522778	CDS	+	HVO_RS07535	HVO_0589	
NC_013967.1	RefSeq	gene	522769	523836	CDS	+	HVO_RS07540	HVO_0590	
NC_013967.1	RefSeq	gene	523826	524848	CDS	+	HVO_RS07545	HVO_0591	
NC_013967.1	RefSeq	gene	524841	525578	CDS	+	HVO_RS07550	HVO_0592	
NC_013967.1	RefSeq	gene	525678	526691	CDS	+	HVO_RS07555	HVO_0593	
NC_013967.1	RefSeq	gene	527070	527843	CDS	+	HVO_RS07560	HVO_0595	
NC_013967.1	RefSeq	gene	527840	528424	CDS	+	HVO_RS07565	HVO_0596	
NC_013967.1	RefSeq	gene	528489	528956	CDS	+	HVO_RS07570	HVO_0597	
NC_013967.1	RefSeq	gene	529064	529795	CDS	+	HVO_RS07575	HVO_0598	
NC_013967.1	RefSeq	gene	530034	530474	CDS	-	HVO_RS07580	HVO_0599	
NC_013967.1	RefSeq	gene	531046	531579	CDS	+	HVO_RS07585	HVO_0600	
NC_013967.1	RefSeq	gene	531576	532526	CDS	+	HVO_RS07590	HVO_0601	
NC_013967.1	RefSeq	gene	532608	533282	CDS	-	HVO_RS07595	HVO_0602	
NC_013967.1	RefSeq	gene	533893	534561	CDS	-	HVO_RS07600	HVO_0603	
NC_013967.1	RefSeq	gene	534891	535787	CDS	+	HVO_RS07605	HVO_0604	
NC_013967.1	RefSeq	gene	535848	536621	CDS	-	HVO_RS07610	HVO_0605	
NC_013967.1	RefSeq	gene	536843	537532	CDS	-	HVO_RS07615	HVO_0606	
NC_013967.1	RefSeq	gene	537737	538747	CDS	-	HVO_RS07620	HVO_0607	
NC_013967.1	RefSeq	gene	538994	540037	CDS	+	HVO_RS07625	HVO_0608	
NC_013967.1	RefSeq	gene	540257	540904	CDS	-	HVO_RS07630	HVO_0609	
NC_013967.1	RefSeq	gene	541192	541707	CDS	+	HVO_RS07635	HVO_0610	
NC_013967.1	RefSeq	gene	541707	543194	CDS	+	HVO_RS07640	HVO_0611	
NC_013967.1	RefSeq	gene	543730	544161	CDS	+	HVO_RS07645	HVO_0612	
NC_013967.1	RefSeq	gene	544323	544943	CDS	+	HVO_RS07650	HVO_0613	
NC_013967.1	RefSeq	gene	545379	545921	CDS	-	HVO_RS07655	HVO_0614	
NC_013967.1	RefSeq	gene	545918	546391	CDS	-	HVO_RS07660	HVO_0615	
NC_013967.1	RefSeq	gene	546384	547079	CDS	-	HVO_RS07665	HVO_0616	
NC_013967.1	RefSeq	gene	547072	547644	CDS	-	HVO_RS07670	HVO_0617	
NC_013967.1	RefSeq	gene	547637	548350	CDS	-	HVO_RS07675	HVO_0618	
NC_013967.1	RefSeq	gene	548347	550266	CDS	-	HVO_RS07680	HVO_0619	
NC_013967.1	RefSeq	gene	550263	552629	CDS	-	HVO_RS07685	HVO_0620	
NC_013967.1	RefSeq	gene	552851	554632	CDS	-	HVO_RS07690	HVO_0621	
NC_013967.1	RefSeq	gene	554747	555640	CDS	-	HVO_RS07695	HVO_0622	
NC_013967.1	RefSeq	gene	555767	556195	CDS	+	HVO_RS07700	HVO_0623	
NC_013967.1	RefSeq	gene	556293	556805	CDS	+	HVO_RS07705	HVO_0624	
NC_013967.1	RefSeq	gene	556841	557266	CDS	-	HVO_RS07710	HVO_0625	
NC_013967.1	RefSeq	gene	557375	557884	CDS	-	HVO_RS07715	HVO_0626	
NC_013967.1	RefSeq	gene	558052	560748	CDS	+	HVO_RS07720	HVO_0627	
NC_013967.1	RefSeq	gene	560896	562620	CDS	+	HVO_RS07725	HVO_0628	
NC_013967.1	RefSeq	gene	562646	563665	CDS	+	HVO_RS07730	HVO_0629	
NC_013967.1	RefSeq	gene	563662	564597	CDS	+	HVO_RS07735	HVO_0630	
NC_013967.1	RefSeq	gene	564604	564999	CDS	+	HVO_RS07740	HVO_0631	
NC_013967.1	RefSeq	gene	565023	567599	CDS	-	HVO_RS07745	HVO_0632	
NC_013967.1	RefSeq	gene	567596	569050	CDS	-	HVO_RS07750	HVO_0633	
NC_013967.1	RefSeq	gene	569203	570429	CDS	-	HVO_RS07755	HVO_0634	
NC_013967.1	RefSeq	gene	571195	572157	CDS	+	HVO_RS07760	HVO_0635	
NC_013967.1	RefSeq	gene	572154	572726	CDS	+	HVO_RS07765	HVO_0636	
NC_013967.1	RefSeq	gene	572723	573991	CDS	+	HVO_RS07770	HVO_0637	
