id	source	region	left	right	feature	strand	new_locus	old_locus
NC_013967.1	RefSeq	gene	319907	320326		+	HVO_RS06395	HVO_0351
NC_013967.1	RefSeq	gene	320381	321157		+	HVO_RS06400	HVO_0352
NC_013967.1	RefSeq	gene	321385	321813		+	HVO_RS06405	HVO_0353
NC_013967.1	RefSeq	gene	321816	322430		+	HVO_RS06410	HVO_0354
NC_013967.1	RefSeq	gene	322539	323294		-	HVO_RS06415	HVO_0355
NC_013967.1	RefSeq	gene	323485	325668		+	HVO_RS06420	HVO_0356
NC_013967.1	RefSeq	gene	325966	326535		+	HVO_RS06425	HVO_0357
NC_013967.1	RefSeq	gene	326532	327485		+	HVO_RS06430	HVO_0358
NC_013967.1	RefSeq	gene	327676	328941		+	HVO_RS06435	HVO_0359
NC_013967.1	RefSeq	gene	328944	329252		+	HVO_RS06440	HVO_0360
NC_013967.1	RefSeq	gene	329856	330458		+	HVO_RS06450	HVO_0362
NC_013967.1	RefSeq	gene	330652	331095		+	HVO_RS06455	HVO_0364
NC_013967.1	RefSeq	gene	331222	331422		-	HVO_RS06460	HVO_0365
NC_013967.1	RefSeq	gene	331415	331801		-	HVO_RS06465	HVO_0366
NC_013967.1	RefSeq	gene	331803	332225		-	HVO_RS06470	HVO_0367
NC_013967.1	RefSeq	gene	332222	332788		-	HVO_RS06475	HVO_0368
NC_013967.1	RefSeq	gene	332943	333431		-	HVO_RS06480	HVO_0370
NC_013967.1	RefSeq	gene	333431	333871		-	HVO_RS06485	HVO_0371
NC_013967.1	RefSeq	gene	333882	334388		-	HVO_RS06490	HVO_0372
NC_013967.1	RefSeq	gene	334392	334589		-	HVO_RS06495	HVO_0373
NC_013967.1	RefSeq	gene	334719	334901		+	HVO_RS06500	HVO_0374
NC_013967.1	RefSeq	gene	335021	335359		+	HVO_RS06505	HVO_0375
NC_013967.1	RefSeq	gene	335352	335792		+	HVO_RS06510	HVO_0376
NC_013967.1	RefSeq	gene	335795	336409		+	HVO_RS06515	HVO_0377
NC_013967.1	RefSeq	gene	336406	336630		+	HVO_RS06520	HVO_0378
NC_013967.1	RefSeq	gene	337199	337783		+	HVO_RS06525	HVO_0379
NC_013967.1	RefSeq	gene	339578	339793		-	HVO_RS06535	HVO_0380
NC_013967.1	RefSeq	gene	339904	340089		+	HVO_RS06540	HVO_0381
NC_013967.1	RefSeq	gene	340199	340432		+	HVO_RS06545	HVO_0382
NC_013967.1	RefSeq	gene	340429	340620		+	HVO_RS06550	HVO_0383
NC_013967.1	RefSeq	gene	340784	341785		+	HVO_RS06555	HVO_0385
NC_013967.1	RefSeq	gene	342850	343224		+	HVO_RS06560	HVO_0386
NC_013967.1	RefSeq	gene	343321	343560		+	HVO_RS06565	HVO_0387
NC_013967.1	RefSeq	gene	343699	345018		-	HVO_RS06570	HVO_0388
NC_013967.1	RefSeq	gene	345139	345441		-	HVO_RS06575	HVO_0389
NC_013967.1	RefSeq	gene	345603	346082		+	HVO_RS06580	HVO_0390
NC_013967.1	RefSeq	gene	346125	346805		-	HVO_RS06585	HVO_0391
NC_013967.1	RefSeq	gene	347026	347382		+	HVO_RS06590	HVO_0392
NC_013967.1	RefSeq	gene	347502	350453		+	HVO_RS06595	HVO_0393
NC_013967.1	RefSeq	gene	350585	351007		+	HVO_RS06600	HVO_0394
NC_013967.1	RefSeq	gene	351178	352194		+	HVO_RS06605	HVO_0395
NC_013967.1	RefSeq	gene	352270	353352		+	HVO_RS06610	HVO_0396
NC_013967.1	RefSeq	gene	353383	354480		-	HVO_RS06615	HVO_0397
NC_013967.1	RefSeq	gene	354646	354945		-	HVO_RS06620	HVO_0398
NC_013967.1	RefSeq	gene	355050	356090		+	HVO_RS06625	HVO_0399
NC_013967.1	RefSeq	gene	356161	356541		+	HVO_RS06630	HVO_0400
NC_013967.1	RefSeq	gene	356734	357192		+	HVO_RS06635	HVO_0401
NC_013967.1	RefSeq	gene	357270	357947		+	HVO_RS06640	HVO_0402
NC_013967.1	RefSeq	gene	358032	359000		+	HVO_RS06645	HVO_0403
NC_013967.1	RefSeq	pseudogene	359447	360927		+	HVO_RS06650	HVO_0405
NC_013967.1	RefSeq	gene	361646	363052		-	HVO_RS06655	HVO_0406
NC_013967.1	RefSeq	gene	363049	363423		-	HVO_RS06660	HVO_0407
NC_013967.1	RefSeq	gene	363561	364598		+	HVO_RS06665	HVO_0408
NC_013967.1	RefSeq	gene	364649	365260		-	HVO_RS06670	HVO_0409
NC_013967.1	RefSeq	gene	365292	365756		-		HVO_0410
NC_013967.1	RefSeq	gene	367843	368085		+	HVO_RS06685	HVO_0413
NC_013967.1	RefSeq	gene	368086	369234		-	HVO_RS06690	HVO_0414
NC_013967.1	RefSeq	gene	369241	371091		-	HVO_RS06695	HVO_0415
NC_013967.1	RefSeq	gene	371250	371426		-		HVO_0416
NC_013967.1	RefSeq	gene	371518	373026		-	HVO_RS06700	HVO_0417
NC_013967.1	RefSeq	gene	373221	374717		-	HVO_RS06705	HVO_0418
NC_013967.1	RefSeq	gene	374824	375918		-	HVO_RS06710	HVO_0419
NC_013967.1	RefSeq	gene	376085	377716		+	HVO_RS06715	HVO_0420
NC_013967.1	RefSeq	gene	377834	379714		+	HVO_RS06720	HVO_0421
NC_013967.1	RefSeq	gene	379829	380122		-	HVO_RS06725	HVO_0422
NC_013967.1	RefSeq	gene	380247	380561		+	HVO_RS06730	HVO_0423
NC_013967.1	RefSeq	gene	380564	382378		+	HVO_RS06735	HVO_0424
NC_013967.1	RefSeq	gene	382515	383456		+	HVO_RS06740	HVO_0425
NC_013967.1	RefSeq	gene	383511	383993		+	HVO_RS06745	HVO_0426
NC_013967.1	RefSeq	gene	384018	385076		-	HVO_RS06750	HVO_0427
NC_013967.1	RefSeq	gene	385077	385526		-	HVO_RS06755	HVO_0428
NC_013967.1	RefSeq	gene	385608	386129		-	HVO_RS06760	HVO_0429
NC_013967.1	RefSeq	gene	386169	386621		+	HVO_RS06765	HVO_0430
NC_013967.1	RefSeq	gene	386653	387507		+	HVO_RS06770	HVO_0431
NC_013967.1	RefSeq	gene	387557	387772		+	HVO_RS06775	HVO_0432
NC_013967.1	RefSeq	gene	387864	388532		+	HVO_RS06780	HVO_0433
NC_013967.1	RefSeq	gene	388563	389816		-	HVO_RS06785	HVO_0434
NC_013967.1	RefSeq	gene	390051	390353		-	HVO_RS06790	HVO_0435
NC_013967.1	RefSeq	gene	390432	391040		-	HVO_RS06795	HVO_0436
NC_013967.1	RefSeq	gene	391096	391260		-	HVO_RS06800	HVO_0437
NC_013967.1	RefSeq	gene	391499	391768		+	HVO_RS06805	HVO_0438
NC_013967.1	RefSeq	gene	391882	392028		+	HVO_RS06810	HVO_0439
NC_013967.1	RefSeq	gene	392044	392424		-	HVO_RS06815	HVO_0440
NC_013967.1	RefSeq	gene	392426	393052		-	HVO_RS06820	HVO_0441
NC_013967.1	RefSeq	gene	393182	393352		+	HVO_RS06825	HVO_0442
NC_013967.1	RefSeq	gene	393349	393960		+	HVO_RS06830	HVO_0443
NC_013967.1	RefSeq	gene	393985	394581		+	HVO_RS06835	HVO_0444
NC_013967.1	RefSeq	gene	394719	395684		-	HVO_RS06840	HVO_0445
NC_013967.1	RefSeq	gene	395674	396477		-	HVO_RS06845	HVO_0446
NC_013967.1	RefSeq	gene	396573	397619		-	HVO_RS06850	HVO_0447
NC_013967.1	RefSeq	gene	397884	398543		+	HVO_RS06855	HVO_0448
NC_013967.1	RefSeq	gene	398598	399404		+	HVO_RS06860	HVO_0449
NC_013967.1	RefSeq	gene	399548	399955		+	HVO_RS06865	HVO_0450
NC_013967.1	RefSeq	gene	400072	400515		+	HVO_RS06870	HVO_0451
NC_013967.1	RefSeq	gene	400730	403606		+	HVO_RS06875	HVO_0452
NC_013967.1	RefSeq	gene	403730	403948		+	HVO_RS06880	HVO_0453
NC_013967.1	RefSeq	gene	404006	405001		-	HVO_RS06885	HVO_0454
NC_013967.1	RefSeq	gene	405300	406943		-	HVO_RS06890	HVO_0455
NC_013967.1	RefSeq	gene	407159	407551		-	HVO_RS06895	HVO_0456
NC_013967.1	RefSeq	gene	407615	407797		-	HVO_RS06900	HVO_0457
NC_013967.1	RefSeq	gene	408661	409047		-	HVO_RS06915	HVO_0459
NC_013967.1	RefSeq	gene	409132	409338		-	HVO_RS06920	HVO_0460
NC_013967.1	RefSeq	gene	409378	410376		-	HVO_RS06925	HVO_0461
NC_013967.1	RefSeq	gene	410369	411793		-	HVO_RS06930	HVO_0462
NC_013967.1	RefSeq	gene	411856	412164		-		HVO_0463
NC_013967.1	RefSeq	gene	412389	413600		-	HVO_RS06940	HVO_0464
NC_013967.1	RefSeq	gene	413956	415347		+	HVO_RS06945	HVO_0465
NC_013967.1	RefSeq	gene	415459	416598		-	HVO_RS06950	HVO_0466
NC_013967.1	RefSeq	gene	416899	418107		+	HVO_RS06955	HVO_0467
NC_013967.1	RefSeq	gene	418158	418475		-	HVO_RS06960	HVO_0468
NC_013967.1	RefSeq	gene	418546	419502		+	HVO_RS06965	HVO_0469
NC_013967.1	RefSeq	gene	419599	420702		+	HVO_RS06970	HVO_0470
NC_013967.1	RefSeq	gene	420720	422078		-	HVO_RS06975	HVO_0471
NC_013967.1	RefSeq	gene	422204	422479		-	HVO_RS06980	HVO_0472
NC_013967.1	RefSeq	gene	422618	422818		+	HVO_RS06985	HVO_0473
NC_013967.1	RefSeq	gene	422870	423604		-	HVO_RS06990	HVO_0474
NC_013967.1	RefSeq	gene	423626	424564		-	HVO_RS06995	HVO_0475
NC_013967.1	RefSeq	gene	424661	425317		-	HVO_RS07000	HVO_0476
NC_013967.1	RefSeq	gene	425456	426415		-	HVO_RS07005	HVO_0477
NC_013967.1	RefSeq	gene	426605	427672		+	HVO_RS07010	HVO_0478
NC_013967.1	RefSeq	gene	427742	428230		-	HVO_RS07015	HVO_0479
NC_013967.1	RefSeq	gene	428646	429851		-	HVO_RS07025	HVO_0480
NC_013967.1	RefSeq	gene	429927	430979		-	HVO_RS07030	HVO_0481
NC_013967.1	RefSeq	gene	431247	431609		+	HVO_RS07035	HVO_0482
NC_013967.1	RefSeq	gene	431634	432506		-	HVO_RS07040	HVO_0483
NC_013967.1	RefSeq	gene	432592	433122		-	HVO_RS07045	HVO_0484
NC_013967.1	RefSeq	gene	433283	433930		+	HVO_RS07050	HVO_0485
NC_013967.1	RefSeq	gene	433931	434725		-	HVO_RS07055	HVO_0486
NC_013967.1	RefSeq	gene	434848	435303		+	HVO_RS07060	HVO_0487
NC_013967.1	RefSeq	gene	435432	435830		+	HVO_RS07065	HVO_0488
NC_013967.1	RefSeq	gene	435901	436059		+	HVO_RS07070	HVO_0489
NC_013967.1	RefSeq	gene	436184	436330		+		HVO_0490
NC_013967.1	RefSeq	gene	436448	436909		+	HVO_RS07075	HVO_0491
NC_013967.1	RefSeq	gene	437012	437659		+	HVO_RS07080	HVO_0492
NC_013967.1	RefSeq	gene	437774	438166		+	HVO_RS07085	HVO_0493
NC_013967.1	RefSeq	gene	438284	439078		+	HVO_RS07090	HVO_0494
NC_013967.1	RefSeq	gene	439362	440087		-	HVO_RS07100	HVO_0496
NC_013967.1	RefSeq	gene	440257	440451		-	HVO_RS07105	HVO_0497
NC_013967.1	RefSeq	gene	440611	440805		-	HVO_RS07110	HVO_0498
NC_013967.1	RefSeq	gene	441371	442039		-	HVO_RS07120	HVO_0500
NC_013967.1	RefSeq	gene	442085	442483		-	HVO_RS07125	HVO_0501
NC_013967.1	RefSeq	gene	442587	442790		+	HVO_RS07130	HVO_0502
NC_013967.1	RefSeq	gene	443185	443682		+	HVO_RS07140	HVO_0504
NC_013967.1	RefSeq	gene	443723	443992		+	HVO_RS07145	HVO_0505
NC_013967.1	RefSeq	gene	444097	446034		+	HVO_RS07150	HVO_0506
NC_013967.1	RefSeq	gene	446078	446800		+	HVO_RS07155	HVO_0507
NC_013967.1	RefSeq	gene	446839	447285		-	HVO_RS07160	HVO_0508
NC_013967.1	RefSeq	gene	447374	447841		-	HVO_RS07165	HVO_0509
NC_013967.1	RefSeq	gene	447838	448179		-	HVO_RS07170	HVO_0510
NC_013967.1	RefSeq	gene	448281	449069		+	HVO_RS07175	HVO_0511
NC_013967.1	RefSeq	gene	449134	449559		-	HVO_RS07180	HVO_0512
NC_013967.1	RefSeq	gene	449668	450342		+	HVO_RS07185	HVO_0513
NC_013967.1	RefSeq	gene	450349	450960		-	HVO_RS07190	HVO_0514
NC_013967.1	RefSeq	gene	451105	451329		+	HVO_RS07195	HVO_0515
NC_013967.1	RefSeq	gene	451494	452177		+	HVO_RS07200	HVO_0516
NC_013967.1	RefSeq	gene	452571	453080		+	HVO_RS07210	HVO_0518
NC_013967.1	RefSeq	gene	453269	454720		+	HVO_RS07215	HVO_0519
NC_013967.1	RefSeq	gene	454913	455344		+	HVO_RS07220	HVO_0520
NC_013967.1	RefSeq	gene	456336	457715		-	HVO_RS07230	HVO_0521
NC_013967.1	RefSeq	gene	455344	456357		+	HVO_RS07225	HVO_0522
NC_013967.1	RefSeq	gene	458267	458407		+		HVO_0525
NC_013967.1	RefSeq	gene	458677	459087		+	HVO_RS07245	HVO_0526
NC_013967.1	RefSeq	gene	459341	459817		-		HVO_0527
NC_013967.1	RefSeq	gene	460194	461360		-	HVO_RS07250	HVO_0528
NC_013967.1	RefSeq	gene	462054	463211		+	HVO_RS07260	HVO_0530
NC_013967.1	RefSeq	gene	463243	464286		+	HVO_RS07265	HVO_0531
NC_013967.1	RefSeq	gene	464283	465227		+	HVO_RS07270	HVO_0532
NC_013967.1	RefSeq	gene	465348	466499		+	HVO_RS07275	HVO_0534
NC_013967.1	RefSeq	gene	466545	467234		-	HVO_RS07280	HVO_0535
NC_013967.1	RefSeq	gene	467702	468232		+	HVO_RS07285	HVO_0536
NC_013967.1	RefSeq	gene	468354	468521		-		HVO_0537
NC_013967.1	RefSeq	gene	468630	469064		-	HVO_RS07290	HVO_0538
NC_013967.1	RefSeq	gene	469061	469873		-	HVO_RS07295	HVO_0539
NC_013967.1	RefSeq	gene	470089	470577		-	HVO_RS07300	HVO_0540
NC_013967.1	RefSeq	gene	470736	473552		-	HVO_RS07305	HVO_0541
NC_013967.1	RefSeq	gene	473683	474102		-	HVO_RS07310	HVO_0542
NC_013967.1	RefSeq	gene	474201	474461		-	HVO_RS07315	HVO_0543
NC_013967.1	RefSeq	gene	474717	476132		+	HVO_RS07320	HVO_0544
NC_013967.1	RefSeq	gene	476452	476949		+	HVO_RS07325	HVO_0545
NC_013967.1	RefSeq	gene	477273	477917		-	HVO_RS07330	HVO_0547
NC_013967.1	RefSeq	gene	478045	479526		-	HVO_RS07335	HVO_0548
NC_013967.1	RefSeq	gene	479663	480625		-	HVO_RS07340	HVO_0549
NC_013967.1	RefSeq	gene	480714	481016		-	HVO_RS07345	HVO_0550
NC_013967.1	RefSeq	gene	481150	483357		-	HVO_RS07350	HVO_0551
NC_013967.1	RefSeq	gene	483354	486128		-	HVO_RS07355	HVO_0552
NC_013967.1	RefSeq	gene	486398	487591		+	HVO_RS07360	HVO_0553
NC_013967.1	RefSeq	gene	487588	490083		+	HVO_RS07365	HVO_0554
NC_013967.1	RefSeq	gene	490290	491960		+	HVO_RS07370	HVO_0555
NC_013967.1	RefSeq	pseudogene	492257	493255		+	HVO_RS07375	HVO_0556
NC_013967.1	RefSeq	gene	493539	494351		-	HVO_RS07380	HVO_0558
NC_013967.1	RefSeq	gene	494488	494841		+	HVO_RS07385	HVO_0559
NC_013967.1	RefSeq	gene	494928	495119		-	HVO_RS07390	HVO_0560
NC_013967.1	RefSeq	gene	495226	495816		-	HVO_RS07395	HVO_0561
NC_013967.1	RefSeq	gene	496045	497121		-	HVO_RS07400	HVO_0562
NC_013967.1	RefSeq	gene	497118	498053		-	HVO_RS07405	HVO_0563
NC_013967.1	RefSeq	gene	498059	499351		-	HVO_RS07410	HVO_0564
NC_013967.1	RefSeq	gene	499582	500721		+	HVO_RS07415	HVO_0565
NC_013967.1	RefSeq	gene	500782	502788		-	HVO_RS07420	HVO_0566
NC_013967.1	RefSeq	gene	502893	505076		+	HVO_RS07425	HVO_0567
NC_013967.1	RefSeq	gene	505103	506152		+	HVO_RS07430	HVO_0568
NC_013967.1	RefSeq	gene	506363	507274		-	HVO_RS07435	HVO_0569
NC_013967.1	RefSeq	gene	507810	508865		-	HVO_RS07440	HVO_0570
NC_013967.1	RefSeq	gene	508914	509564		-	HVO_RS07445	HVO_0571
NC_013967.1	RefSeq	gene	509723	510550		+	HVO_RS07450	HVO_0572
NC_013967.1	RefSeq	gene	510605	511480		+	HVO_RS07455	HVO_0573
NC_013967.1	RefSeq	gene	511607	512362		+	HVO_RS07460	HVO_0574
NC_013967.1	RefSeq	gene	512426	513064		-	HVO_RS07465	HVO_0575
NC_013967.1	RefSeq	gene	513213	513560		+	HVO_RS07470	HVO_0576
NC_013967.1	RefSeq	gene	513578	513793		-	HVO_RS07475	HVO_0577
NC_013967.1	RefSeq	gene	513869	514150		+	HVO_RS07480	HVO_0578
NC_013967.1	RefSeq	gene	514211	514855		-	HVO_RS07485	HVO_0579
NC_013967.1	RefSeq	gene	514996	515961		+	HVO_RS07490	HVO_0580
NC_013967.1	RefSeq	gene	516141	517343		-	HVO_RS07495	HVO_0581
NC_013967.1	RefSeq	gene	517346	517531		-	HVO_RS07500	HVO_0582
NC_013967.1	RefSeq	gene	517744	518328		-	HVO_RS07505	HVO_0583
NC_013967.1	RefSeq	gene	518847	519830		+	HVO_RS07515	HVO_0585
NC_013967.1	RefSeq	gene	519896	520531		+	HVO_RS07520	HVO_0586
NC_013967.1	RefSeq	gene	520522	521430		+	HVO_RS07525	HVO_0587
NC_013967.1	RefSeq	gene	521421	522185		+	HVO_RS07530	HVO_0588
NC_013967.1	RefSeq	gene	522185	522778		+	HVO_RS07535	HVO_0589
NC_013967.1	RefSeq	gene	522769	523836		+	HVO_RS07540	HVO_0590
NC_013967.1	RefSeq	gene	523826	524848		+	HVO_RS07545	HVO_0591
NC_013967.1	RefSeq	gene	524841	525578		+	HVO_RS07550	HVO_0592
NC_013967.1	RefSeq	gene	525678	526691		+	HVO_RS07555	HVO_0593
NC_013967.1	RefSeq	gene	527070	527843		+	HVO_RS07560	HVO_0595
NC_013967.1	RefSeq	gene	527840	528424		+	HVO_RS07565	HVO_0596
NC_013967.1	RefSeq	gene	528489	528956		+	HVO_RS07570	HVO_0597
NC_013967.1	RefSeq	gene	529064	529795		+	HVO_RS07575	HVO_0598
NC_013967.1	RefSeq	gene	530034	530474		-	HVO_RS07580	HVO_0599
NC_013967.1	RefSeq	gene	531046	531579		+	HVO_RS07585	HVO_0600
NC_013967.1	RefSeq	gene	531576	532526		+	HVO_RS07590	HVO_0601
NC_013967.1	RefSeq	gene	532608	533282		-	HVO_RS07595	HVO_0602
NC_013967.1	RefSeq	gene	533893	534561		-	HVO_RS07600	HVO_0603
NC_013967.1	RefSeq	gene	534891	535787		+	HVO_RS07605	HVO_0604
NC_013967.1	RefSeq	gene	535848	536621		-	HVO_RS07610	HVO_0605
NC_013967.1	RefSeq	gene	536843	537532		-	HVO_RS07615	HVO_0606
NC_013967.1	RefSeq	gene	537737	538747		-	HVO_RS07620	HVO_0607
NC_013967.1	RefSeq	gene	538994	540037		+	HVO_RS07625	HVO_0608
NC_013967.1	RefSeq	gene	540257	540904		-	HVO_RS07630	HVO_0609
NC_013967.1	RefSeq	gene	541192	541707		+	HVO_RS07635	HVO_0610
NC_013967.1	RefSeq	gene	541707	543194		+	HVO_RS07640	HVO_0611
NC_013967.1	RefSeq	gene	543730	544161		+	HVO_RS07645	HVO_0612
NC_013967.1	RefSeq	gene	544323	544943		+	HVO_RS07650	HVO_0613
NC_013967.1	RefSeq	gene	545379	545921		-	HVO_RS07655	HVO_0614
NC_013967.1	RefSeq	gene	545918	546391		-	HVO_RS07660	HVO_0615
NC_013967.1	RefSeq	gene	546384	547079		-	HVO_RS07665	HVO_0616
NC_013967.1	RefSeq	gene	547072	547644		-	HVO_RS07670	HVO_0617
NC_013967.1	RefSeq	gene	547637	548350		-	HVO_RS07675	HVO_0618
NC_013967.1	RefSeq	gene	548347	550266		-	HVO_RS07680	HVO_0619
NC_013967.1	RefSeq	gene	550263	552629		-	HVO_RS07685	HVO_0620
NC_013967.1	RefSeq	gene	552851	554632		-	HVO_RS07690	HVO_0621
NC_013967.1	RefSeq	gene	554747	555640		-	HVO_RS07695	HVO_0622
NC_013967.1	RefSeq	gene	555767	556195		+	HVO_RS07700	HVO_0623
NC_013967.1	RefSeq	gene	556293	556805		+	HVO_RS07705	HVO_0624
NC_013967.1	RefSeq	gene	556841	557266		-	HVO_RS07710	HVO_0625
NC_013967.1	RefSeq	gene	557375	557884		-	HVO_RS07715	HVO_0626
NC_013967.1	RefSeq	gene	558052	560748		+	HVO_RS07720	HVO_0627
NC_013967.1	RefSeq	gene	560896	562620		+	HVO_RS07725	HVO_0628
NC_013967.1	RefSeq	gene	562646	563665		+	HVO_RS07730	HVO_0629
NC_013967.1	RefSeq	gene	563662	564597		+	HVO_RS07735	HVO_0630
NC_013967.1	RefSeq	gene	564604	564999		+	HVO_RS07740	HVO_0631
NC_013967.1	RefSeq	gene	565023	567599		-	HVO_RS07745	HVO_0632
NC_013967.1	RefSeq	gene	567596	569050		-	HVO_RS07750	HVO_0633
NC_013967.1	RefSeq	gene	569203	570429		-	HVO_RS07755	HVO_0634
NC_013967.1	RefSeq	gene	571195	572157		+	HVO_RS07760	HVO_0635
NC_013967.1	RefSeq	gene	572154	572726		+	HVO_RS07765	HVO_0636
NC_013967.1	RefSeq	gene	572723	573991		+	HVO_RS07770	HVO_0637
NC_013967.1	RefSeq	gene	573979	574485		+	HVO_RS07775	HVO_0638
NC_013967.1	RefSeq	gene	574519	575469		-	HVO_RS07780	HVO_0639
NC_013967.1	RefSeq	gene	575944	576600		-	HVO_RS07790	HVO_0641
NC_013967.1	RefSeq	gene	576993	577172		+	HVO_RS07795	HVO_0643
NC_013967.1	RefSeq	gene	577242	578780		-	HVO_RS07800	HVO_0644
NC_013967.1	RefSeq	gene	578988	579335		-	HVO_RS07805	HVO_0645
NC_013967.1	RefSeq	gene	579438	579980		+	HVO_RS07810	HVO_0646
NC_013967.1	RefSeq	gene	580081	580632		+	HVO_RS07815	HVO_0647
NC_013967.1	RefSeq	gene	580809	582722		+	HVO_RS07820	HVO_0648
NC_013967.1	RefSeq	gene	583221	583484		-	HVO_RS07825	HVO_0650
NC_013967.1	RefSeq	gene	583485	583868		-	HVO_RS07830	HVO_0651
NC_013967.1	RefSeq	gene	583912	584181		-	HVO_RS07835	HVO_0652
NC_013967.1	RefSeq	gene	584183	584317		-	HVO_RS07840	HVO_0653
NC_013967.1	RefSeq	gene	584352	584621		-	HVO_RS07845	HVO_0654
NC_013967.1	RefSeq	gene	584724	585749		+	HVO_RS07850	HVO_0655
NC_013967.1	RefSeq	gene	585788	586513		-	HVO_RS07855	HVO_0656
NC_013967.1	RefSeq	gene	586639	587451		+	HVO_RS07860	HVO_0657
NC_013967.1	RefSeq	gene	587495	588886		-	HVO_RS07865	HVO_0658
NC_013967.1	RefSeq	gene	588886	589224		-	HVO_RS07870	HVO_0659
NC_013967.1	RefSeq	gene	589320	590060		+	HVO_RS07875	HVO_0660
NC_013967.1	RefSeq	gene	590190	590777		+	HVO_RS07880	HVO_0661
NC_013967.1	RefSeq	gene	590774	591673		+	HVO_RS07885	HVO_0662
NC_013967.1	RefSeq	gene	591686	592441		+	HVO_RS07890	HVO_0663
NC_013967.1	RefSeq	gene	592508	592975		+	HVO_RS07895	HVO_0664
NC_013967.1	RefSeq	gene	593079	594002		-	HVO_RS07900	HVO_0665
NC_013967.1	RefSeq	gene	594094	595581		+	HVO_RS07905	HVO_0666
NC_013967.1	RefSeq	gene	595636	596685		-	HVO_RS07910	HVO_0667
NC_013967.1	RefSeq	gene	596686	597696		-	HVO_RS07915	HVO_0668
NC_013967.1	RefSeq	gene	597693	598727		-	HVO_RS07920	HVO_0669
NC_013967.1	RefSeq	gene	598977	599957		+	HVO_RS07925	HVO_0670
NC_013967.1	RefSeq	gene	600054	601019		+	HVO_RS07930	HVO_0671
NC_013967.1	RefSeq	pseudogene	601359	601818		-	HVO_RS07935	HVO_0673
NC_013967.1	RefSeq	gene	601895	602647		-	HVO_RS07940	HVO_0674
NC_013967.1	RefSeq	gene	602703	603536		-	HVO_RS07945	HVO_0675
NC_013967.1	RefSeq	gene	603591	604046		-	HVO_RS07950	HVO_0676
NC_013967.1	RefSeq	gene	604398	605702		-	HVO_RS07955	HVO_0677
NC_013967.1	RefSeq	gene	606457	607254		+	HVO_RS07965	HVO_0679
NC_013967.1	RefSeq	gene	607278	608000		-	HVO_RS07970	HVO_0680
NC_013967.1	RefSeq	gene	609107	611629		-	HVO_RS07980	HVO_0681
NC_013967.1	RefSeq	gene	608106	609110		+	HVO_RS07975	HVO_0682
NC_013967.1	RefSeq	gene	611926	612621		+	HVO_RS07985	HVO_0683
NC_013967.1	RefSeq	gene	612687	614177		-	HVO_RS07990	HVO_0684
NC_013967.1	RefSeq	gene	614347	615231		+	HVO_RS07995	HVO_0685
NC_013967.1	RefSeq	gene	615233	615697		+	HVO_RS08000	HVO_0686
NC_013967.1	RefSeq	gene	615744	617078		+	HVO_RS08005	HVO_0687
NC_013967.1	RefSeq	gene	617184	617507		+	HVO_RS08010	HVO_0688
NC_013967.1	RefSeq	gene	617591	621313		+	HVO_RS08015	HVO_0689
NC_013967.1	RefSeq	gene	621306	622433		+	HVO_RS08020	HVO_0690
NC_013967.1	RefSeq	gene	622466	622942		+	HVO_RS08025	HVO_0691
NC_013967.1	RefSeq	gene	622950	623810		-	HVO_RS08030	HVO_0692
NC_013967.1	RefSeq	gene	623856	624851		-	HVO_RS08035	HVO_0693
NC_013967.1	RefSeq	gene	624993	625706		-	HVO_RS08040	HVO_0694
NC_013967.1	RefSeq	gene	625917	626087		+		HVO_0695
NC_013967.1	RefSeq	gene	626195	627094		+	HVO_RS08045	HVO_0696
NC_013967.1	RefSeq	gene	627140	627907		-	HVO_RS08050	HVO_0697
NC_013967.1	RefSeq	gene	627962	628153		-	HVO_RS08055	HVO_0698
NC_013967.1	RefSeq	gene	628158	628958		-	HVO_RS08060	HVO_0699
NC_013967.1	RefSeq	gene	628977	629171		-	HVO_RS08065	HVO_0700
NC_013967.1	RefSeq	gene	629175	629456		-	HVO_RS08070	HVO_0701
NC_013967.1	RefSeq	gene	629916	632279		-	HVO_RS08080	HVO_0702
NC_013967.1	RefSeq	gene	629659	629919		+	HVO_RS08075	HVO_0703
NC_013967.1	RefSeq	gene	632375	633160		+	HVO_RS08085	HVO_0704
NC_013967.1	RefSeq	gene	633153	633620		+	HVO_RS08090	HVO_0705
NC_013967.1	RefSeq	gene	633967	634392		+	HVO_RS08100	HVO_0707
NC_013967.1	RefSeq	gene	634430	635422		-	HVO_RS08105	HVO_0708
NC_013967.1	RefSeq	gene	635419	636138		-	HVO_RS08110	HVO_0709
NC_013967.1	RefSeq	gene	636135	637649		-	HVO_RS08115	HVO_0710
NC_013967.1	RefSeq	gene	637764	638414		-	HVO_RS08120	HVO_0711
NC_013967.1	RefSeq	gene	639441	640412		+	HVO_RS08130	HVO_0714
NC_013967.1	RefSeq	gene	640546	641862		+	HVO_RS08135	HVO_0715
NC_013967.1	RefSeq	gene	641920	643239		+	HVO_RS08140	HVO_0716
NC_013967.1	RefSeq	gene	643397	644536		+	HVO_RS08145	HVO_0717
NC_013967.1	RefSeq	gene	644717	644890		+	HVO_RS08150	HVO_0718
NC_013967.1	RefSeq	gene	644892	645344		+	HVO_RS08155	HVO_0719
NC_013967.1	RefSeq	gene	645525	645827		-	HVO_RS08160	HVO_0720
